lock_hold,lwait_acq,lwait_rel,gwait_acq,gwait_rel,data_read,data_write,end_to_end,array_size,nodeID,run,lockNR
0004118,0000251,0000050,0001003,0002836,0003306,0003296,0000000,001024,000,000,0512
0006523,0005766,0003327,0001134,0004158,0004749,0005059,0000000,001024,000,000,0512
0006683,0000291,0000060,0001005,0005290,0006272,0005821,0000000,001024,001,000,0512
0010139,0008793,0003146,0001256,0007945,0009247,0008927,0000000,001024,001,000,0512
0006151,0000291,0000071,0001005,0005019,0005661,0005390,0000000,001024,002,000,0512
0008646,0008208,0002825,0001237,0006793,0007564,0007324,0000000,001024,002,000,0512
0006783,0000391,0000060,0001005,0005230,0005791,0005791,0000000,001024,003,000,0512
0010200,0010786,0004468,0001269,0007334,0008145,0008045,0000000,001024,003,000,0512
0004128,0000241,0000050,0001003,0002835,0003307,0003296,0000000,001024,000,001,0512
0006612,0005807,0003256,0001135,0004178,0004769,0005009,0000000,001024,000,001,0512
0006702,0000290,0000060,0001005,0005290,0006282,0005821,0000000,001024,001,001,0512
0010069,0008798,0003096,0001256,0008356,0009057,0008787,0000000,001024,001,001,0512
0006783,0000381,0000060,0001005,0005230,0005791,0005790,0000000,001024,002,001,0512
0009969,0009989,0004248,0001269,0007344,0008085,0007985,0000000,001024,002,001,0512
0006152,0000271,0000070,0001005,0005000,0005661,0005370,0000000,001024,003,001,0512
0008566,0008332,0002836,0001242,0006812,0007644,0007103,0000000,001024,003,001,0512
0004769,0000230,0000050,0001003,0003176,0004418,0003847,0000000,001024,000,002,0512
0008425,0006424,0002545,0001159,0006903,0007955,0007975,0000000,001024,000,002,0512
0007334,0000390,0000060,0001006,0005230,0006332,0005791,0000000,001024,001,002,0512
0010490,0008658,0003697,0001239,0007124,0009147,0007614,0000000,001024,001,002,0512
0006733,0000301,0000080,0001005,0005019,0006232,0005390,0000000,001024,002,002,0512
0009829,0009784,0002926,0001340,0006843,0009097,0007244,0000000,001024,002,002,0512
0007324,0000380,0000060,0001005,0005220,0006322,0005781,0000000,001024,003,002,0512
0010550,0008892,0003557,0001242,0007124,0009157,0007885,0000000,001024,003,002,0512
