tid,loop_in_cs,lock_acquires,duration,glock_tries,handovers,handovers_data,array_size(B),nodeID,run,lockNR,la
000,00000000,00564251,020,00315122,00013992,00013620,001024,000,000,00016384,00285189
001,00000000,00566197,020,00317341,00013647,00013273,001024,000,000,00016384,00285583
002,00000000,00566243,020,00316408,00013862,00013494,001024,000,000,00016384,00285454
003,00000000,00565213,020,00315274,00013723,00013459,001024,000,000,00016384,00284023
004,00000000,00565126,020,00316803,00013490,00013136,001024,000,000,00016384,00284852
005,00000000,00564346,020,00315760,00013756,00013394,001024,000,000,00016384,00284441
006,00000000,00564917,020,00315766,00013626,00013306,001024,000,000,00016384,00284393
007,00000000,00564359,020,00315264,00013512,00013228,001024,000,000,00016384,00283858
008,00000000,00566144,020,00315711,00013806,00013509,001024,000,000,00016384,00284849
009,00000000,00565174,020,00315966,00013731,00013484,001024,000,000,00016384,00284828
010,00000000,00564827,020,00316215,00013740,00013464,001024,000,000,00016384,00284823
011,00000000,00565147,020,00315992,00013683,00013417,001024,000,000,00016384,00284239
012,00000000,00563901,020,00315780,00013697,00013433,001024,000,000,00016384,00284296
013,00000000,00564582,020,00316324,00013647,00013381,001024,000,000,00016384,00284019
014,00000000,00564852,020,00315825,00013523,00013247,001024,000,000,00016384,00284247
015,00000000,00563301,020,00315760,00013797,00013504,001024,000,000,00016384,00284110
016,00000000,00564308,020,00314286,00013533,00012829,001024,000,000,00016384,00284101
017,00000000,00563580,020,00315218,00013909,00013291,001024,000,000,00016384,00284119
018,00000000,00563165,020,00315232,00013567,00012984,001024,000,000,00016384,00283776
019,00000000,00562869,020,00315403,00013436,00012913,001024,000,000,00016384,00283330
020,00000000,00563238,020,00315108,00013825,00013136,001024,000,000,00016384,00283601
021,00000000,00563712,020,00314635,00013616,00012911,001024,000,000,00016384,00283872
022,00000000,00562802,020,00314318,00013548,00012937,001024,000,000,00016384,00283594
023,00000000,00562782,020,00314238,00013641,00013107,001024,000,000,00016384,00283249
024,00000000,00562927,020,00314483,00013705,00013121,001024,000,000,00016384,00283289
025,00000000,00562850,020,00314228,00013820,00013264,001024,000,000,00016384,00283416
026,00000000,00562682,020,00313950,00013736,00013167,001024,000,000,00016384,00282764
