tid,loop_in_cs,lock_acquires,duration,glock_tries,handovers,handovers_data,array_size(B),nodeID,run,lockNR,la
000,00273124,00273124,020,00395617,00024230,00024230,001024,000,000,00016384,00273124
001,00272560,00272560,020,00395230,00024360,00024360,001024,000,000,00016384,00272560
002,00272743,00272743,020,00395805,00024234,00024234,001024,000,000,00016384,00272743
003,00272766,00272766,020,00394036,00024360,00024360,001024,000,000,00016384,00272766
004,00272763,00272763,020,00396861,00024060,00024060,001024,000,000,00016384,00272763
005,00272872,00272872,020,00395238,00024337,00024337,001024,000,000,00016384,00272872
006,00273163,00273163,020,00395057,00024407,00024407,001024,000,000,00016384,00273163
007,00272630,00272630,020,00394728,00024273,00024273,001024,000,000,00016384,00272630
008,00272578,00272578,020,00394446,00024272,00024272,001024,000,000,00016384,00272578
009,00272846,00272846,020,00392586,00024170,00024170,001024,000,000,00016384,00272846
010,00272576,00272576,020,00396025,00024176,00024176,001024,000,000,00016384,00272576
011,00273285,00273285,020,00395609,00024177,00024177,001024,000,000,00016384,00273285
012,00272727,00272727,020,00392980,00024181,00024181,001024,000,000,00016384,00272727
013,00272392,00272392,020,00393243,00023952,00023952,001024,000,000,00016384,00272392
014,00271906,00271906,020,00395659,00024202,00024202,001024,000,000,00016384,00271906
015,00272183,00272183,020,00394120,00024281,00024281,001024,000,000,00016384,00272183
016,00272473,00272473,020,00394333,00024059,00024059,001024,000,000,00016384,00272473
017,00271814,00271814,020,00394357,00024245,00024245,001024,000,000,00016384,00271814
018,00271965,00271965,020,00394257,00023902,00023902,001024,000,000,00016384,00271965
019,00271832,00271832,020,00395844,00024193,00024193,001024,000,000,00016384,00271832
020,00272668,00272668,020,00392665,00024361,00024361,001024,000,000,00016384,00272668
021,00271812,00271812,020,00394531,00024079,00024079,001024,000,000,00016384,00271812
022,00272116,00272116,020,00393989,00024044,00024044,001024,000,000,00016384,00272116
023,00272034,00272034,020,00392328,00024092,00024092,001024,000,000,00016384,00272034
024,00271869,00271869,020,00392854,00024103,00024103,001024,000,000,00016384,00271869
025,00271988,00271988,020,00393367,00024214,00024214,001024,000,000,00016384,00271988
026,00271943,00271943,020,00391510,00024263,00024263,001024,000,000,00016384,00271943
027,00272366,00272366,020,00395329,00024089,00024089,001024,000,000,00016384,00272366
028,00272134,00272134,020,00394421,00023940,00023940,001024,000,000,00016384,00272134
029,00271550,00271550,020,00395682,00024103,00024103,001024,000,000,00016384,00271550
030,00272181,00272181,020,00394600,00024153,00024153,001024,000,000,00016384,00272181
031,00272152,00272152,020,00394076,00024232,00024232,001024,000,000,00016384,00272152
000,00272612,00272612,020,00394072,00024353,00024353,001024,001,000,00016384,00272612
001,00272674,00272674,020,00394522,00024227,00024227,001024,001,000,00016384,00272674
002,00272484,00272484,020,00393656,00024332,00024332,001024,001,000,00016384,00272484
003,00272472,00272472,020,00396468,00023989,00023989,001024,001,000,00016384,00272472
004,00272144,00272144,020,00393155,00024176,00024176,001024,001,000,00016384,00272144
005,00272295,00272295,020,00394691,00024601,00024601,001024,001,000,00016384,00272295
006,00272723,00272723,020,00397561,00024055,00024055,001024,001,000,00016384,00272723
007,00271905,00271905,020,00394775,00023888,00023888,001024,001,000,00016384,00271905
008,00272530,00272530,020,00393445,00024222,00024222,001024,001,000,00016384,00272530
009,00272048,00272048,020,00394226,00024244,00024244,001024,001,000,00016384,00272048
010,00272750,00272750,020,00395507,00024099,00024099,001024,001,000,00016384,00272750
011,00272006,00272006,020,00393431,00023969,00023969,001024,001,000,00016384,00272006
012,00272790,00272790,020,00393773,00024079,00024079,001024,001,000,00016384,00272790
013,00271810,00271810,020,00394679,00024137,00024137,001024,001,000,00016384,00271810
014,00271803,00271803,020,00395366,00023979,00023979,001024,001,000,00016384,00271803
015,00272252,00272252,020,00396036,00023842,00023842,001024,001,000,00016384,00272252
016,00272893,00272893,020,00393691,00024370,00024370,001024,001,000,00016384,00272893
017,00272257,00272257,020,00394383,00024282,00024282,001024,001,000,00016384,00272257
018,00272240,00272240,020,00394735,00024017,00024017,001024,001,000,00016384,00272240
019,00272069,00272069,020,00394874,00024359,00024359,001024,001,000,00016384,00272069
020,00272350,00272350,020,00391821,00024214,00024214,001024,001,000,00016384,00272350
021,00272048,00272048,020,00392837,00024099,00024099,001024,001,000,00016384,00272048
022,00271993,00271993,020,00393345,00024289,00024289,001024,001,000,00016384,00271993
023,00271940,00271940,020,00394620,00024191,00024191,001024,001,000,00016384,00271940
024,00272011,00272011,020,00393260,00024463,00024463,001024,001,000,00016384,00272011
025,00272297,00272297,020,00393081,00024219,00024219,001024,001,000,00016384,00272297
026,00271727,00271727,020,00396082,00024394,00024394,001024,001,000,00016384,00271727
027,00271708,00271708,020,00392923,00024177,00024177,001024,001,000,00016384,00271708
028,00272027,00272027,020,00394466,00024154,00024154,001024,001,000,00016384,00272027
029,00272081,00272081,020,00392522,00024491,00024491,001024,001,000,00016384,00272081
030,00271892,00271892,020,00395788,00024197,00024197,001024,001,000,00016384,00271892
