tid,loop_in_cs,lock_acquires,duration,glock_tries,array_size(B),nodeID,run,lockNR
000,00201072,00201072,010,00379294,001024,001,000,0256
001,00205924,00205924,010,00389276,001024,001,000,0256
002,00206122,00206122,010,00389018,001024,001,000,0256
003,00205247,00205247,010,00387448,001024,001,000,0256
004,00206137,00206137,010,00388658,001024,001,000,0256
005,00206747,00206747,010,00390244,001024,001,000,0256
006,00205997,00205997,010,00388506,001024,001,000,0256
007,00206397,00206397,010,00389492,001024,001,000,0256
008,00206253,00206253,010,00388680,001024,001,000,0256
009,00205249,00205249,010,00386570,001024,001,000,0256
010,00206112,00206112,010,00387990,001024,001,000,0256
011,00205183,00205183,010,00386022,001024,001,000,0256
012,00205567,00205567,010,00387172,001024,001,000,0256
013,00205572,00205572,010,00387492,001024,001,000,0256
014,00205262,00205262,010,00386422,001024,001,000,0256
015,00204976,00204976,010,00385322,001024,001,000,0256
016,00205827,00205827,010,00387900,001024,001,000,0256
017,00206663,00206663,010,00389554,001024,001,000,0256
018,00205982,00205982,010,00387360,001024,001,000,0256
019,00205331,00205331,010,00385920,001024,001,000,0256
020,00206049,00206049,010,00387048,001024,001,000,0256
021,00205295,00205295,010,00385678,001024,001,000,0256
022,00205160,00205160,010,00385294,001024,001,000,0256
023,00204183,00204183,010,00383302,001024,001,000,0256
024,00205095,00205095,010,00385152,001024,001,000,0256
025,00205445,00205445,010,00386256,001024,001,000,0256
026,00205215,00205215,010,00385430,001024,001,000,0256
027,00205520,00205520,010,00385714,001024,001,000,0256
028,00205100,00205100,010,00384696,001024,001,000,0256
029,00205771,00205771,010,00386486,001024,001,000,0256
030,00205860,00205860,010,00385754,001024,001,000,0256
031,00205112,00205112,010,00384502,001024,001,000,0256
000,00205159,00205159,010,00387432,001024,001,001,0256
001,00206398,00206398,010,00389516,001024,001,001,0256
002,00206611,00206611,010,00389534,001024,001,001,0256
003,00206355,00206355,010,00389026,001024,001,001,0256
004,00207171,00207171,010,00390662,001024,001,001,0256
005,00207805,00207805,010,00392260,001024,001,001,0256
006,00207237,00207237,010,00390360,001024,001,001,0256
007,00207053,00207053,010,00390714,001024,001,001,0256
008,00206797,00206797,010,00389288,001024,001,001,0256
009,00207130,00207130,010,00390180,001024,001,001,0256
010,00206162,00206162,010,00388388,001024,001,001,0256
011,00207091,00207091,010,00390326,001024,001,001,0256
012,00206882,00206882,010,00389002,001024,001,001,0256
013,00206879,00206879,010,00389718,001024,001,001,0256
014,00206441,00206441,010,00388350,001024,001,001,0256
015,00206569,00206569,010,00388696,001024,001,001,0256
016,00206600,00206600,010,00388430,001024,001,001,0256
017,00206653,00206653,010,00388720,001024,001,001,0256
018,00206257,00206257,010,00388044,001024,001,001,0256
019,00206048,00206048,010,00387368,001024,001,001,0256
020,00206751,00206751,010,00388734,001024,001,001,0256
021,00206207,00206207,010,00387668,001024,001,001,0256
022,00206581,00206581,010,00388192,001024,001,001,0256
023,00206364,00206364,010,00387378,001024,001,001,0256
024,00206098,00206098,010,00387140,001024,001,001,0256
025,00205863,00205863,010,00386660,001024,001,001,0256
026,00206438,00206438,010,00387992,001024,001,001,0256
027,00206197,00206197,010,00387006,001024,001,001,0256
028,00206049,00206049,010,00387048,001024,001,001,0256
029,00205598,00205598,010,00385428,001024,001,001,0256
030,00206078,00206078,010,00386360,001024,001,001,0256
031,00205748,00205748,010,00385458,001024,001,001,0256
000,00171153,00171153,010,00329930,001024,001,002,0256
001,00172342,00172342,010,00332716,001024,001,002,0256
002,00172385,00172385,010,00332244,001024,001,002,0256
003,00172065,00172065,010,00331530,001024,001,002,0256
004,00173882,00173882,010,00335114,001024,001,002,0256
005,00174516,00174516,010,00336330,001024,001,002,0256
006,00173488,00173488,010,00334184,001024,001,002,0256
007,00173534,00173534,010,00334508,001024,001,002,0256
008,00171510,00171510,010,00330184,001024,001,002,0256
009,00174681,00174681,010,00336716,001024,001,002,0256
010,00173724,00173724,010,00334408,001024,001,002,0256
011,00172830,00172830,010,00332860,001024,001,002,0256
012,00174618,00174618,010,00336160,001024,001,002,0256
013,00174213,00174213,010,00335490,001024,001,002,0256
014,00173224,00173224,010,00333462,001024,001,002,0256
015,00171804,00171804,010,00330732,001024,001,002,0256
016,00175088,00175088,010,00336988,001024,001,002,0256
017,00175502,00175502,010,00337702,001024,001,002,0256
018,00173416,00173416,010,00333810,001024,001,002,0256
019,00173513,00173513,010,00333648,001024,001,002,0256
020,00175528,00175528,010,00338036,001024,001,002,0256
021,00174205,00174205,010,00334902,001024,001,002,0256
022,00173718,00173718,010,00333824,001024,001,002,0256
023,00173088,00173088,010,00332534,001024,001,002,0256
024,00173828,00173828,010,00334000,001024,001,002,0256
025,00175045,00175045,010,00336456,001024,001,002,0256
026,00174246,00174246,010,00334660,001024,001,002,0256
027,00173912,00173912,010,00334086,001024,001,002,0256
028,00176005,00176005,010,00338272,001024,001,002,0256
029,00175098,00175098,010,00336336,001024,001,002,0256
030,00173436,00173436,010,00332848,001024,001,002,0256
031,00174585,00174585,010,00335178,001024,001,002,0256
