tid,loop_in_cs,lock_acquires,lock_hold(ms),total_duration(s),wait_acq(ms),wait_rel(ms),lwait_acq,lwait_rel,gwait_acq,gwait_rel,data_read,data_write,glock_tries,array_size(B),client_id,run,nlocks
000, 352976896,    2692,  250.477127,   20.000000,15086.313477,  358.692139,14733.833984,    0.730753,  352.188721,  357.631348,  329.109558,  334.031158,      2692,          524288,000,000,000001
001, 751828992,    5735,  534.554626,   20.000000,14963.264648,  750.835754,14213.675781,    1.260043,  749.098572,  748.983887,  704.132019,  705.888062,      5735,          524288,000,000,000001
002, 511049728,    3898,  362.874023,   20.000000,14117.499023,  510.114014,13610.292969,    0.800593,  506.907410,  509.000092,  476.742920,  479.896484,      3898,          524288,000,000,000001
003, 352583680,    2689,  250.213440,   20.000000,17730.468750,  351.501373,17380.849609,    0.573380,  349.404144,  350.725677,  328.556854,  330.768250,      2689,          524288,000,000,000001
004, 566886400,    4324,  402.832092,   20.000000,17138.628906,  566.018433,16575.833984,    1.073817,  562.457520,  564.619995,  528.732727,  532.347534,      4324,          524288,000,000,000001
005,  50200576,     382,   35.144180,   20.000000,17566.898438,   49.904793,17517.226562,    0.081027,   49.634148,   49.905239,   46.673470,   46.985485,       382,          524288,000,000,000001
006, 652345344,    4976,  463.362183,   20.000000,18560.033203,  650.219055,17913.035156,    1.168830,  646.539307,  648.514587,  607.933411,  612.019226,      4976,          524288,000,000,000001
007, 337772544,    2576,  239.563873,   20.000000,16938.900391,  337.143005,16603.548828,    0.745957,  335.144318,  336.219360,  314.922546,  316.992645,      2576,          524288,000,000,000001
008, 397803520,    3034,  317.931091,   20.000000,17395.572266,  412.386139,16987.070312,    0.903782,  408.176239,  411.092468,  378.057983,  381.662720,      3034,          524288,000,000,000001
009, 378011648,    2883,  302.175476,   20.000000,15537.869141,  387.480865,15152.815430,    0.743847,  384.796570,  386.569275,  357.436890,  360.316681,      2883,          524288,000,000,000001
010, 360579072,    2750,  288.849396,   20.000000,14196.529297,  368.743286,13831.023438,    0.581673,  365.273560,  367.981293,  339.973022,  343.427399,      2750,          524288,000,000,000001
011, 232390656,    1772,  187.800339,   20.000000,19569.628906,  238.569275,19332.929688,    0.397792,  236.555862,  238.097946,  219.813171,  221.781982,      1772,          524288,000,000,000001
012, 364773376,    2782,  291.332947,   20.000000,16598.544922,  373.181824,16228.003906,    0.803108,  370.328796,  372.009491,  344.595917,  347.055481,      2782,          524288,000,000,000001
013, 785252352,    5990,  629.911926,   20.000000,18557.355469,  806.812500,17758.724609,    1.218720,  798.675842,  805.042419,  742.239868,  750.250977,      5991,          524288,000,000,000001
014, 163315712,    1245,  130.911774,   20.000000,18685.369141,  167.521088,18519.046875,    0.294670,  166.215530,  167.208267,  154.404587,  155.709198,      1245,          524288,000,000,000001
015, 945422336,    7212,  754.080688,   20.000000,14062.436523,  968.635498,13100.761719,    1.506070,  961.130432,  966.410767,  893.029358,  901.024109,      7212,          524288,000,000,000001
000, 418381824,    3191,  296.663422,   20.000000,16522.486328,  424.909058,16104.683594,    0.879408,  417.449554,  423.614441,  390.148224,  395.883026,      3191,          524288,000,001,000001
001, 266207232,    2030,  188.471817,   20.000000,19542.277344,  265.646149,19277.933594,    0.481967,  264.171692,  265.045288,  248.343307,  249.803925,      2030,          524288,000,001,000001
002, 270401536,    2062,  191.338043,   20.000000,13177.947266,  270.073242,12897.283203,    0.496251,  280.506165,  269.465393,  264.168121,  253.915894,      2062,          524288,000,001,000001
003, 489029632,    3730,  346.791229,   20.000000,17796.156250,  487.623352,17310.955078,    0.842548,  484.911621,  486.454498,  455.720062,  458.756256,      3730,          524288,000,001,000001
004, 473169920,    3609,  336.236328,   20.000000,14625.351562,  472.620148,14155.480469,    0.935535,  469.590729,  471.438934,  441.323669,  444.218262,      3609,          524288,000,001,000001
005, 438829056,    3347,  311.280945,   20.000000,15319.188477,  437.876312,14882.721680,    0.783402,  436.149170,  436.807434,  409.897614,  411.778778,      3347,          524288,000,001,000001
006, 415105024,    3166,  294.279175,   20.000000,17223.480469,  413.663116,16811.695312,    0.800957,  411.535980,  412.618835,  386.677979,  389.234375,      3166,          524288,000,001,000001
007, 758775808,    5788,  538.745483,   20.000000,17468.167969,  757.170654,16714.785156,    1.292317,  752.917542,  755.317993,  707.388000,  712.182373,      5788,          524288,000,001,000001
008, 275513344,    2101,  219.953171,   20.000000,15025.908203,  285.509308,14743.229492,    0.550085,  282.402374,  284.739044,  261.616760,  264.347443,      2101,          524288,000,001,000001
