tid,loop_in_cs,lock_acquires,duration,glock_tries,array_size(B),nodeID,run,lockNR
000,00000000,00001065,002,00038589,001024,001,000,0512
001,00000000,00001134,002,00038533,001024,001,000,0512
002,00000000,00001075,002,00038452,001024,001,000,0512
003,00000000,00001089,002,00038509,001024,001,000,0512
004,00000000,00001115,002,00038570,001024,001,000,0512
005,00000000,00001114,002,00038486,001024,001,000,0512
006,00000000,00001125,002,00038368,001024,001,000,0512
007,00000000,00001199,002,00038457,001024,001,000,0512
008,00000000,00001137,002,00038544,001024,001,000,0512
009,00000000,00001065,002,00038418,001024,001,000,0512
010,00000000,00001104,002,00038408,001024,001,000,0512
011,00000000,00001138,002,00038525,001024,001,000,0512
012,00000000,00001121,002,00038519,001024,001,000,0512
013,00000000,00001101,002,00038504,001024,001,000,0512
014,00000000,00001160,002,00038517,001024,001,000,0512
015,00000000,00001069,002,00038530,001024,001,000,0512
016,00000000,00001124,002,00038469,001024,001,000,0512
017,00000000,00001130,002,00038484,001024,001,000,0512
018,00000000,00001056,002,00038420,001024,001,000,0512
019,00000000,00001161,002,00038478,001024,001,000,0512
020,00000000,00001139,002,00038503,001024,001,000,0512
021,00000000,00001074,002,00038518,001024,001,000,0512
022,00000000,00001096,002,00038489,001024,001,000,0512
023,00000000,00001169,002,00038502,001024,001,000,0512
024,00000000,00001108,002,00038471,001024,001,000,0512
025,00000000,00001164,002,00038454,001024,001,000,0512
026,00000000,00001106,002,00038401,001024,001,000,0512
027,00000000,00001083,002,00038517,001024,001,000,0512
028,00000000,00001049,002,00038500,001024,001,000,0512
029,00000000,00001172,002,00038468,001024,001,000,0512
030,00000000,00001093,002,00038508,001024,001,000,0512
031,00000000,00001107,002,00038347,001024,001,000,0512
000,00000000,00001109,002,00038335,001024,002,000,0512
001,00000000,00001146,002,00038366,001024,002,000,0512
002,00000000,00001063,002,00038377,001024,002,000,0512
003,00000000,00001081,002,00038375,001024,002,000,0512
004,00000000,00001141,002,00038269,001024,002,000,0512
005,00000000,00001067,002,00038404,001024,002,000,0512
006,00000000,00001125,002,00038316,001024,002,000,0512
007,00000000,00001071,002,00038348,001024,002,000,0512
008,00000000,00001126,002,00038298,001024,002,000,0512
009,00000000,00001007,002,00038252,001024,002,000,0512
010,00000000,00001121,002,00038279,001024,002,000,0512
011,00000000,00001078,002,00038294,001024,002,000,0512
012,00000000,00001059,002,00038318,001024,002,000,0512
013,00000000,00001111,002,00038252,001024,002,000,0512
014,00000000,00001128,002,00038279,001024,002,000,0512
015,00000000,00001080,002,00038288,001024,002,000,0512
016,00000000,00001032,002,00038321,001024,002,000,0512
017,00000000,00001113,002,00038258,001024,002,000,0512
018,00000000,00001091,002,00038296,001024,002,000,0512
019,00000000,00001096,002,00038282,001024,002,000,0512
020,00000000,00001089,002,00038249,001024,002,000,0512
021,00000000,00001120,002,00038270,001024,002,000,0512
022,00000000,00001138,002,00038278,001024,002,000,0512
023,00000000,00001071,002,00038216,001024,002,000,0512
024,00000000,00001120,002,00038253,001024,002,000,0512
025,00000000,00001094,002,00038266,001024,002,000,0512
026,00000000,00001092,002,00038264,001024,002,000,0512
027,00000000,00001148,002,00038243,001024,002,000,0512
028,00000000,00001166,002,00038241,001024,002,000,0512
029,00000000,00001095,002,00038295,001024,002,000,0512
030,00000000,00001153,002,00038175,001024,002,000,0512
031,00000000,00001124,002,00038273,001024,002,000,0512
