tid,loop_in_cs,lock_acquires,duration,glock_tries,handovers,array_size(B),nodeID,run,lockNR
000,00000000,00216019,010,00101998,00006365,001024,000,000,00016384
001,00000000,00217630,010,00102419,00006488,001024,000,000,00016384
002,00000000,00220616,010,00104117,00006460,001024,000,000,00016384
003,00000000,00224158,010,00106127,00006572,001024,000,000,00016384
004,00000000,00229497,010,00108320,00006835,001024,000,000,00016384
005,00000000,00231139,010,00109121,00006842,001024,000,000,00016384
006,00000000,00242477,010,00114483,00007077,001024,000,000,00016384
007,00000000,00204546,010,00096767,00006119,001024,000,000,00016384
008,00000000,00226797,010,00107008,00006671,001024,000,000,00016384
009,00000000,00224096,010,00105610,00006751,001024,000,000,00016384
010,00000000,00222381,010,00105029,00006487,001024,000,000,00016384
011,00000000,00241257,010,00113860,00007162,001024,000,000,00016384
012,00000000,00213999,010,00100848,00006433,001024,000,000,00016384
013,00000000,00230981,010,00108971,00006815,001024,000,000,00016384
014,00000000,00232193,010,00109977,00006881,001024,000,000,00016384
015,00000000,00223069,010,00105293,00006579,001024,000,000,00016384
016,00000000,00232027,010,00109682,00006885,001024,000,000,00016384
017,00000000,00225243,010,00106092,00006690,001024,000,000,00016384
018,00000000,00213399,010,00100854,00006145,001024,000,000,00016384
019,00000000,00218846,010,00102939,00006493,001024,000,000,00016384
020,00000000,00216929,010,00102047,00006479,001024,000,000,00016384
021,00000000,00233706,010,00110018,00006883,001024,000,000,00016384
022,00000000,00221368,010,00104696,00006660,001024,000,000,00016384
023,00000000,00224701,010,00106057,00006600,001024,000,000,00016384
024,00000000,00230241,010,00108832,00006690,001024,000,000,00016384
025,00000000,00230384,010,00108833,00006738,001024,000,000,00016384
026,00000000,00214806,010,00101893,00006177,001024,000,000,00016384
027,00000000,00223056,010,00105296,00006540,001024,000,000,00016384
028,00000000,00215550,010,00101531,00006351,001024,000,000,00016384
029,00000000,00236178,010,00111399,00006954,001024,000,000,00016384
030,00000000,00242373,010,00114475,00007064,001024,000,000,00016384
031,00000000,00221978,010,00104582,00006638,001024,000,000,00016384
000,00000000,00234851,010,00111086,00007005,001024,000,001,00016384
001,00000000,00218407,010,00103310,00006376,001024,000,001,00016384
002,00000000,00226991,010,00106741,00006681,001024,000,001,00016384
003,00000000,00220532,010,00104153,00006471,001024,000,001,00016384
004,00000000,00225614,010,00106599,00006633,001024,000,001,00016384
005,00000000,00236782,010,00112134,00006832,001024,000,001,00016384
006,00000000,00217818,010,00102994,00006308,001024,000,001,00016384
007,00000000,00230060,010,00109076,00006864,001024,000,001,00016384
