tid,lock_impl_time(ms)
RUN 0
002,    56.930
001,    76.437
003,    63.632
004,    49.738
005,    59.317
006,    75.164
007,    38.461
008,    64.556
009,   191.235
010,   148.388
011,   180.675
012,   189.437
014,   175.875
013,   209.568
015,   198.709
016,   151.534
-----------------------------------------------------------------------------------------------

RUN 1
002,   127.282
001,    65.839
003,   171.681
004,   158.279
005,   160.335
006,   176.652
007,   160.167
008,    59.486
009,   102.924
010,   121.088
011,   112.457
012,    75.454
014,   116.861
013,    88.398
015,   101.348
016,   105.318
-----------------------------------------------------------------------------------------------

RUN 2
002,    84.443
001,    48.269
003,    38.969
004,    91.225
005,    77.712
006,   114.485
007,    68.598
008,    64.953
009,   157.994
010,   129.260
011,   187.742
012,   167.500
014,   186.697
013,   135.311
015,   194.303
016,   184.617
-----------------------------------------------------------------------------------------------

RUN 3
002,   118.558
001,    76.331
003,    54.808
004,    73.941
005,    89.739
006,    98.415
007,   100.729
008,    79.784
009,   155.712
010,   159.386
011,   157.899
012,   146.189
014,   144.349
013,   114.914
015,   151.379
016,   132.552
-----------------------------------------------------------------------------------------------

RUN 4
002,   117.669
001,    57.973
003,    76.090
004,    80.578
005,    98.299
006,    97.981
007,   100.257
008,    86.335
009,   167.082
010,   130.998
011,   159.283
012,   179.679
014,   151.344
013,   114.421
015,   142.559
016,   124.374
-----------------------------------------------------------------------------------------------

