tid,loop_in_cs,lock_acquires,duration,glock_tries,handovers,handovers_data,array_size(B),nodeID,run,lockNR
000,00043839,00043839,010,00116496,00000000,00000000,001024,000,000,00000512
001,00044649,00044649,010,00119396,00000000,00000000,001024,000,000,00000512
002,00043741,00043741,010,00117413,00000000,00000000,001024,000,000,00000512
003,00045638,00045638,010,00121190,00000000,00000000,001024,000,000,00000512
004,00043378,00043378,010,00115619,00000000,00000000,001024,000,000,00000512
005,00044003,00044003,010,00116890,00000000,00000000,001024,000,000,00000512
006,00044891,00044891,010,00118530,00000000,00000000,001024,000,000,00000512
007,00044253,00044253,010,00117105,00000000,00000000,001024,000,000,00000512
008,00045014,00045014,010,00120029,00000000,00000000,001024,000,000,00000512
009,00044071,00044071,010,00117245,00000000,00000000,001024,000,000,00000512
010,00044528,00044528,010,00117302,00000000,00000000,001024,000,000,00000512
011,00044982,00044982,010,00119752,00000000,00000000,001024,000,000,00000512
012,00044875,00044875,010,00119423,00000000,00000000,001024,000,000,00000512
013,00044076,00044076,010,00118291,00000000,00000000,001024,000,000,00000512
014,00043504,00043504,010,00117909,00000000,00000000,001024,000,000,00000512
015,00044379,00044379,010,00117622,00000000,00000000,001024,000,000,00000512
016,00044974,00044974,010,00118570,00000000,00000000,001024,000,000,00000512
017,00044796,00044796,010,00118391,00000000,00000000,001024,000,000,00000512
018,00044953,00044953,010,00117701,00000000,00000000,001024,000,000,00000512
019,00045109,00045109,010,00121248,00000000,00000000,001024,000,000,00000512
020,00043908,00043908,010,00117245,00000000,00000000,001024,000,000,00000512
021,00044347,00044347,010,00117564,00000000,00000000,001024,000,000,00000512
022,00045219,00045219,010,00117997,00000000,00000000,001024,000,000,00000512
023,00044503,00044503,010,00119150,00000000,00000000,001024,000,000,00000512
024,00045071,00045071,010,00119538,00000000,00000000,001024,000,000,00000512
025,00045415,00045415,010,00120277,00000000,00000000,001024,000,000,00000512
026,00044714,00044714,010,00116769,00000000,00000000,001024,000,000,00000512
027,00044297,00044297,010,00117557,00000000,00000000,001024,000,000,00000512
028,00045436,00045436,010,00120954,00000000,00000000,001024,000,000,00000512
029,00045058,00045058,010,00119266,00000000,00000000,001024,000,000,00000512
030,00044071,00044071,010,00117142,00000000,00000000,001024,000,000,00000512
031,00044884,00044884,010,00119021,00000000,00000000,001024,000,000,00000512
000,00026474,00026474,010,00068938,00000000,00000000,001024,001,000,00000512
001,00026868,00026868,010,00067688,00000000,00000000,001024,001,000,00000512
002,00026990,00026990,010,00067579,00000000,00000000,001024,001,000,00000512
003,00026815,00026815,010,00068038,00000000,00000000,001024,001,000,00000512
004,00027141,00027141,010,00068372,00000000,00000000,001024,001,000,00000512
005,00026228,00026228,010,00068328,00000000,00000000,001024,001,000,00000512
006,00025649,00025649,010,00066707,00000000,00000000,001024,001,000,00000512
007,00026450,00026450,010,00067021,00000000,00000000,001024,001,000,00000512
008,00026821,00026821,010,00067833,00000000,00000000,001024,001,000,00000512
009,00026798,00026798,010,00067183,00000000,00000000,001024,001,000,00000512
010,00027285,00027285,010,00069840,00000000,00000000,001024,001,000,00000512
011,00026613,00026613,010,00067731,00000000,00000000,001024,001,000,00000512
012,00026734,00026734,010,00067783,00000000,00000000,001024,001,000,00000512
013,00026486,00026486,010,00067899,00000000,00000000,001024,001,000,00000512
014,00026464,00026464,010,00066253,00000000,00000000,001024,001,000,00000512
015,00026457,00026457,010,00067361,00000000,00000000,001024,001,000,00000512
016,00027698,00027698,010,00069232,00000000,00000000,001024,001,000,00000512
017,00027308,00027308,010,00068811,00000000,00000000,001024,001,000,00000512
018,00027340,00027340,010,00068628,00000000,00000000,001024,001,000,00000512
