tid,loop_in_cs,lock_acquires,duration,glock_tries,handovers,array_size(B),nodeID,run,lockNR
000,00065084,00065084,010,00100186,00014991,001024,001,000,0512
001,00064992,00064992,010,00099280,00015352,001024,001,000,0512
002,00063658,00063658,010,00097658,00014829,001024,001,000,0512
003,00063777,00063777,010,00097810,00014872,001024,001,000,0512
004,00063960,00063960,010,00098408,00014756,001024,001,000,0512
005,00066233,00066233,010,00101548,00015459,001024,001,000,0512
006,00046613,00046613,010,00071152,00011037,001024,001,000,0512
007,00065585,00065585,010,00100750,00015210,001024,001,000,0512
008,00058190,00058190,010,00089046,00013667,001024,001,000,0512
009,00052832,00052832,010,00081118,00012273,001024,001,000,0512
010,00080168,00080168,010,00122658,00018839,001024,001,000,0512
011,00058182,00058182,010,00089144,00013610,001024,001,000,0512
012,00054525,00054525,010,00083888,00012581,001024,001,000,0512
013,00060922,00060922,010,00093182,00014331,001024,001,000,0512
014,00071754,00071754,010,00110072,00016718,001024,001,000,0512
015,00062773,00062773,010,00096216,00014665,001024,001,000,0512
016,00064914,00064914,010,00100098,00014865,001024,001,000,0512
017,00063083,00063083,010,00096880,00014643,001024,001,000,0512
018,00070419,00070419,010,00108064,00016387,001024,001,000,0512
019,00062477,00062477,010,00096150,00014402,001024,001,000,0512
020,00058411,00058411,010,00089566,00013628,001024,001,000,0512
021,00055833,00055833,010,00085598,00013034,001024,001,000,0512
022,00064769,00064769,010,00099008,00015265,001024,001,000,0512
023,00061366,00061366,010,00094156,00014288,001024,001,000,0512
024,00073206,00073206,010,00112180,00017116,001024,001,000,0512
025,00061450,00061450,010,00094534,00014183,001024,001,000,0512
026,00048972,00048972,010,00074918,00011513,001024,001,000,0512
027,00059899,00059899,010,00092076,00013861,001024,001,000,0512
028,00056252,00056252,010,00086510,00012997,001024,001,000,0512
029,00061288,00061288,010,00094038,00014269,001024,001,000,0512
030,00072528,00072528,010,00111660,00016698,001024,001,000,0512
031,00069978,00069978,010,00107352,00016302,001024,001,000,0512
000,00051771,00051771,010,00079566,00011988,001024,001,001,0512
001,00065966,00065966,010,00100928,00015502,001024,001,001,0512
002,00052970,00052970,010,00081502,00012219,001024,001,001,0512
003,00066438,00066438,010,00101814,00015531,001024,001,001,0512
004,00057714,00057714,010,00088388,00013520,001024,001,001,0512
005,00073837,00073837,010,00113278,00017198,001024,001,001,0512
006,00064648,00064648,010,00099218,00015039,001024,001,001,0512
007,00060887,00060887,010,00093324,00014225,001024,001,001,0512
008,00058602,00058602,010,00089804,00013700,001024,001,001,0512
009,00054301,00054301,010,00083512,00012545,001024,001,001,0512
010,00061904,00061904,010,00094906,00014451,001024,001,001,0512
011,00069525,00069525,010,00106490,00016280,001024,001,001,0512
012,00059943,00059943,010,00092086,00013900,001024,001,001,0512
013,00057116,00057116,010,00087296,00013468,001024,001,001,0512
014,00060236,00060236,010,00092236,00014118,001024,001,001,0512
015,00056855,00056855,010,00087268,00013221,001024,001,001,0512
016,00069421,00069421,010,00106408,00016217,001024,001,001,0512
017,00066970,00066970,010,00102942,00015499,001024,001,001,0512
018,00064003,00064003,010,00097940,00015033,001024,001,001,0512
019,00066594,00066594,010,00102448,00015370,001024,001,001,0512
020,00059617,00059617,010,00091648,00013793,001024,001,001,0512
021,00061650,00061650,010,00094516,00014392,001024,001,001,0512
022,00060744,00060744,010,00093248,00014120,001024,001,001,0512
023,00063711,00063711,010,00097976,00014723,001024,001,001,0512
024,00051795,00051795,010,00079580,00012005,001024,001,001,0512
025,00065938,00065938,010,00101118,00015379,001024,001,001,0512
026,00063323,00063323,010,00096976,00014835,001024,001,001,0512
027,00062252,00062252,010,00095274,00014615,001024,001,001,0512
028,00071932,00071932,010,00110966,00016449,001024,001,001,0512
029,00071707,00071707,010,00110114,00016650,001024,001,001,0512
030,00062269,00062269,010,00095502,00014518,001024,001,001,0512
031,00067123,00067123,010,00103348,00015449,001024,001,001,0512
000,00070857,00070857,010,00109044,00016335,001024,001,002,0512
001,00056990,00056990,010,00087074,00013453,001024,001,002,0512
002,00059339,00059339,010,00090930,00013874,001024,001,002,0512
003,00051033,00051033,010,00077814,00012126,001024,001,002,0512
