tid,wait_acq(ms),wait_rel(ms),client_id,run
000,  0.582462,  1.310589,000,000
001,  0.603119,  1.358190,000,000
002,  0.601521,  1.325786,000,000
003,  0.588038,  1.341115,000,000
004,  0.615404,  1.363418,000,000
005,  0.598360,  1.358813,000,000
006,  0.600977,  1.342436,000,000
007,  0.606443,  1.391522,000,000
008,  0.587499,  1.345084,000,000
009,  0.587299,  1.284988,000,000
010,  0.588339,  1.340721,000,000
011,  0.591291,  1.290737,000,000
012,  0.606522,  1.341800,000,000
013,  0.584615,  1.366393,000,000
014,  0.619933,  1.290822,000,000
015,  0.555035,  1.286012,000,000
016,  0.604792,  1.340973,000,000
017,  0.586353,  1.306746,000,000
018,  0.577273,  1.341170,000,000
019,  0.559646,  1.301077,000,000
020,  0.606490,  1.296595,000,000
021,  0.569117,  1.290574,000,000
022,  0.576391,  1.292189,000,000
023,  0.586187,  1.285371,000,000
024,  0.595010,  1.290057,000,000
025,  0.558046,  1.286981,000,000
026,  0.586630,  1.320475,000,000
027,  0.569651,  1.316286,000,000
028,  0.578789,  1.286624,000,000
029,  0.555725,  1.285516,000,000
030,  0.566349,  1.300888,000,000
031,  0.589149,  1.375113,000,000
000,  0.599225,  1.210059,000,001
001,  0.620222,  1.285835,000,001
002,  0.621505,  1.266691,000,001
003,  0.586539,  1.215667,000,001
004,  0.582371,  1.198404,000,001
005,  0.636077,  1.247120,000,001
006,  0.598500,  1.244344,000,001
007,  0.596511,  1.235654,000,001
008,  0.573623,  1.215464,000,001
009,  0.609121,  1.197207,000,001
010,  0.599597,  1.247828,000,001
011,  0.622882,  1.215510,000,001
012,  0.595381,  1.255133,000,001
013,  0.598703,  1.242488,000,001
014,  0.599061,  1.205505,000,001
015,  0.578204,  1.195597,000,001
016,  0.603969,  1.220538,000,001
017,  0.585883,  1.210794,000,001
018,  0.616237,  1.248382,000,001
019,  0.564648,  1.212921,000,001
020,  0.568467,  1.189306,000,001
021,  0.580640,  1.202620,000,001
022,  0.569970,  1.196489,000,001
023,  0.587936,  1.193723,000,001
024,  0.572315,  1.206265,000,001
025,  0.596767,  1.204386,000,001
026,  0.596017,  1.234280,000,001
027,  0.584276,  1.209690,000,001
028,  0.598112,  1.217327,000,001
029,  0.605886,  1.200597,000,001
030,  0.575106,  1.212947,000,001
031,  0.611135,  1.247234,000,001
