tid,loop_in_cs,lock_acquires,lock_hold(ms),total_duration(s),wait_acq(ms),wait_rel(ms),lwait_acq, lwait_rel,gwait_acq,gwait_rel,glock_tries,array_size(B),client_id,run
000,   7267584,  113556,   15.650944,   30.000000,22484.150391,    2.797714,    0.000000,    0.000000,    0.000000,    0.000000,         0,          262144,000,000
000,   7899584,  123431,   17.012960,   30.000000,22478.804688,    2.997864,    0.000000,    0.000000,    0.000000,    0.000000,         0,        16777216,000,000
000,   5855872,   91498,   12.611720,   30.000000,22484.275391,    2.230408,    0.000000,    0.000000,    0.000000,    0.000000,         0,       134217728,000,000
001, 237697664, 3714026,  511.786591,   30.000000,21864.683594,   90.809387,    0.000000,    0.000000,    0.000000,    0.000000,         0,          262144,000,000
001, 234899648, 3670307,  505.601044,   30.000000,21869.130859,   89.259666,    0.000000,    0.000000,    0.000000,    0.000000,         0,        16777216,000,000
001, 493496960, 7710890, 1062.458740,   30.000000,21174.148438,  187.794876,    0.000000,    0.000000,    0.000000,    0.000000,         0,       134217728,000,000
002, 248183488, 3877867,  533.875549,   30.000000,21837.761719,   94.310181,    0.000000,    0.000000,    0.000000,    0.000000,         0,          262144,000,000
002, 263856064, 4122751,  567.502808,   30.000000,21791.767578,  100.637939,    0.000000,    0.000000,    0.000000,    0.000000,         0,        16777216,000,000
002,  82445632, 1288213,  177.373627,   30.000000,22278.486328,   31.609007,    0.000000,    0.000000,    0.000000,    0.000000,         0,       134217728,000,000
003, 315109056, 4923579,  678.257690,   30.000000,21657.136719,  120.078621,    0.000000,    0.000000,    0.000000,    0.000000,         0,          262144,000,000
003, 241657408, 3775897,  520.175171,   30.000000,21850.798828,   92.107277,    0.000000,    0.000000,    0.000000,    0.000000,         0,        16777216,000,000
003, 409536768, 6399012,  881.412659,   30.000000,21400.441406,  155.536484,    0.000000,    0.000000,    0.000000,    0.000000,         0,       134217728,000,000
004, 378273920, 5910530,  814.133423,   30.000000,21488.380859,  143.017990,    0.000000,    0.000000,    0.000000,    0.000000,         0,          262144,000,000
004, 293777408, 4590272,  632.388489,   30.000000,21711.066406,  111.322884,    0.000000,    0.000000,    0.000000,    0.000000,         0,        16777216,000,000
004, 435006080, 6796970,  936.192139,   30.000000,21331.660156,  165.195572,    0.000000,    0.000000,    0.000000,    0.000000,         0,       134217728,000,000
