lock_hold,lwait_acq,lwait_rel,gwait_acq,gwait_rel,data_read,data_write,array_size,nodeID,run,lockNR
0010790,0000311,0000050,0001009,0011612,0010299,0025207,001024,001,000,0256
0017212,0001078,0000451,0001101,0022091,0016671,0037520,001024,001,000,0256
0010871,0000311,0000050,0001009,0011712,0010369,0025408,001024,002,000,0256
0017493,0001078,0000451,0001100,0022262,0016912,0037651,001024,002,000,0256
0007003,0000320,0000050,0001011,0005250,0005902,0012834,001024,003,000,0256
0011272,0001052,0000701,0001137,0008155,0009016,0018765,001024,003,000,0256
0007194,0000370,0000061,0001005,0005310,0005952,0013115,001024,004,000,0256
0014757,0001049,0000752,0001105,0010740,0012013,0023063,001024,004,000,0256
0010881,0000311,0000050,0001009,0011722,0010379,0025418,001024,001,001,0256
0017443,0001079,0000451,0001105,0022211,0016862,0037561,001024,001,001,0256
0011051,0000320,0000050,0001010,0011993,0010550,0025869,001024,002,001,0256
0017373,0001080,0000451,0001105,0022252,0016821,0037651,001024,002,001,0256
0007003,0000311,0000050,0001012,0005260,0005912,0012834,001024,003,001,0256
0011331,0001053,0000711,0001144,0008225,0009077,0018806,001024,003,001,0256
0007224,0000371,0000061,0001005,0005320,0005981,0013154,001024,004,001,0256
0015129,0001052,0000761,0001109,0011171,0012393,0023384,001024,004,001,0256
0011011,0000311,0000050,0001009,0011822,0010510,0025738,001024,001,002,0256
0017423,0001078,0000451,0001103,0022272,0016882,0037731,001024,001,002,0256
0006973,0000311,0000050,0001005,0005230,0005891,0012794,001024,002,002,0256
0011913,0001049,0000702,0001108,0008496,0009638,0019236,001024,002,002,0256
0010840,0000311,0000050,0001009,0011572,0010330,0025268,001024,003,002,0256
0017483,0001078,0000451,0001103,0022202,0016901,0037611,001024,003,002,0256
0007193,0000371,0000061,0001005,0005300,0005952,0013105,001024,004,002,0256
0014708,0001049,0000751,0001108,0010991,0011932,0023214,001024,004,002,0256
