tid,loop_in_cs,lock_acquires,duration,glock_tries,array_size(B),nodeID,run,lockNR
000,00008455,00008455,020,01324517,001024,001,000,0001
001,00009810,00009810,020,01334497,001024,001,000,0001
002,00008302,00008302,020,01340050,001024,001,000,0001
003,00009837,00009837,020,01334304,001024,001,000,0001
004,00007651,00007651,020,01342378,001024,001,000,0001
005,00009647,00009647,020,01335214,001024,001,000,0001
006,00007955,00007955,020,01341442,001024,001,000,0001
007,00009934,00009934,020,01333706,001024,001,000,0001
008,00008554,00008554,020,01338890,001024,001,000,0001
009,00010638,00010638,020,01331271,001024,001,000,0001
010,00008770,00008770,020,01338069,001024,001,000,0001
011,00009850,00009850,020,01333983,001024,001,000,0001
012,00008939,00008939,020,01337461,001024,001,000,0001
013,00010476,00010476,020,01331777,001024,001,000,0001
014,00008996,00008996,020,01337201,001024,001,000,0001
015,00011274,00011274,020,01328934,001024,001,000,0001
016,00009531,00009531,020,01334837,001024,001,000,0001
017,00008254,00008254,020,01340237,001024,001,000,0001
018,00010244,00010244,020,01332751,001024,001,000,0001
019,00008734,00008734,020,01338036,001024,001,000,0001
020,00009482,00009482,020,01335341,001024,001,000,0001
021,00008665,00008665,020,01338326,001024,001,000,0001
022,00010253,00010253,020,01332500,001024,001,000,0001
023,00008647,00008647,020,01338542,001024,001,000,0001
024,00010096,00010096,020,01333047,001024,001,000,0001
025,00009199,00009199,020,01336463,001024,001,000,0001
026,00010900,00010900,020,01330095,001024,001,000,0001
027,00009400,00009400,020,01335667,001024,001,000,0001
028,00009828,00009828,020,01333843,001024,001,000,0001
029,00009876,00009876,020,01333973,001024,001,000,0001
030,00010525,00010525,020,01331625,001024,001,000,0001
031,00009821,00009821,020,01334299,001024,001,000,0001
000,00008565,00008565,020,01291129,001024,001,001,0001
001,00009315,00009315,020,01272607,001024,001,001,0001
002,00008779,00008779,020,01290688,001024,001,001,0001
003,00009115,00009115,020,01289171,001024,001,001,0001
004,00008433,00008433,020,01291996,001024,001,001,0001
005,00009465,00009465,020,01288048,001024,001,001,0001
006,00008269,00008269,020,01292618,001024,001,001,0001
007,00009816,00009816,020,01286416,001024,001,001,0001
008,00008006,00008006,020,01293228,001024,001,001,0001
009,00009322,00009322,020,01288427,001024,001,001,0001
010,00007345,00007345,020,01295810,001024,001,001,0001
011,00009976,00009976,020,01286004,001024,001,001,0001
012,00007951,00007951,020,01293300,001024,001,001,0001
013,00009488,00009488,020,01287731,001024,001,001,0001
014,00009765,00009765,020,01286694,001024,001,001,0001
015,00008852,00008852,020,01290054,001024,001,001,0001
016,00009726,00009726,020,01286669,001024,001,001,0001
017,00009038,00009038,020,01289397,001024,001,001,0001
018,00009852,00009852,020,01286437,001024,001,001,0001
019,00007906,00007906,020,01293637,001024,001,001,0001
020,00009409,00009409,020,01287472,001024,001,001,0001
021,00008380,00008380,020,01291919,001024,001,001,0001
022,00009736,00009736,020,01286820,001024,001,001,0001
023,00010116,00010116,020,01285288,001024,001,001,0001
024,00009823,00009823,020,01286405,001024,001,001,0001
025,00008796,00008796,020,01290291,001024,001,001,0001
026,00008740,00008740,020,01290264,001024,001,001,0001
027,00008872,00008872,020,01289937,001024,001,001,0001
028,00009205,00009205,020,01288502,001024,001,001,0001
029,00008956,00008956,020,01289577,001024,001,001,0001
030,00010200,00010200,020,01285125,001024,001,001,0001
031,00008580,00008580,020,01291125,001024,001,001,0001
000,00007992,00007992,020,01284731,001024,001,002,0001
001,00009520,00009520,020,01295598,001024,001,002,0001
002,00007643,00007643,020,01302636,001024,001,002,0001
003,00009578,00009578,020,01295378,001024,001,002,0001
004,00007503,00007503,020,01303049,001024,001,002,0001
005,00009233,00009233,020,01296753,001024,001,002,0001
006,00007348,00007348,020,01303552,001024,001,002,0001
007,00009489,00009489,020,01295485,001024,001,002,0001
008,00008615,00008615,020,01298894,001024,001,002,0001
009,00010637,00010637,020,01291240,001024,001,002,0001
010,00008164,00008164,020,01300523,001024,001,002,0001
011,00009811,00009811,020,01294263,001024,001,002,0001
