tid,loop_in_cs,lock_acquires,lock_hold(ms)
RUN 0
000,    464005,  464005,   85.564636
001,    820697,  820697,  130.198318
002,    705499,  705499,  136.521149
003,    768182,  768182,  140.823135
004,    600870,  600870,  114.736504
005,    530822,  530822,  108.784050
006,    762343,  762343,  147.750870
007,    661823,  661823,  124.956558
008,    621711,  621711,  119.936081
009,    547071,  547071,  100.447052
010,    721739,  721739,  137.773453
011,    720970,  720970,  114.251854
012,    456620,  456620,   83.945877
013,    876411,  876411,  144.724304
014,    525506,  525506,   94.848534
015,    836558,  836558,  138.289764
-------------------------------------------------------------------------------------------------------

RUN 1
000,    727298,  727298,  138.663757
001,    839206,  839206,  159.898987
002,    655281,  655281,  124.420303
003,    767263,  767263,  139.864700
004,    698206,  698206,  130.081528
005,    896642,  896642,  160.786789
006,   1108787, 1108787,  170.412582
007,    678506,  678506,  122.590385
008,    928728,  928728,  164.068710
009,    619600,  619600,  103.121544
010,    663164,  663164,  105.071373
011,    598781,  598781,  106.058487
012,    866395,  866395,  152.493927
013,    908510,  908510,  153.911179
014,   1294277, 1294277,  202.904266
015,    823534,  823534,  158.930008
-------------------------------------------------------------------------------------------------------

RUN 2
000,    667522,  667522,   89.612427
001,    920891,  920891,  175.720154
002,   1030134, 1030134,  147.144730
003,   1271338, 1271338,  180.069901
004,    677731,  677731,  128.524292
005,    700910,  700910,  125.506279
006,    984794,  984794,  142.337753
007,    620942,  620942,  109.819298
008,   1185391, 1185391,  189.210999
009,   1012222, 1012222,  178.302780
010,    734955,  734955,  133.812439
011,    548477,  548477,  100.476852
012,    750252,  750252,  138.650299
013,    633752,  633752,  115.132851
014,    866625,  866625,  163.729019
015,    517334,  517334,   90.184547
-------------------------------------------------------------------------------------------------------

RUN 3
000,   1163299, 1163299,  219.781662
001,    912586,  912586,  160.706345
002,    622747,  622747,  113.289505
003,    767695,  767695,  132.818939
004,    747282,  747282,  131.130386
005,   1026319, 1026319,  194.729401
006,    519135,  519135,   91.154472
007,    952352,  952352,  177.985214
008,   1063088, 1063088,  203.347977
009,   1257861, 1257861,  212.043228
010,   1092639, 1092639,  198.094101
011,   1016659, 1016659,  175.802155
012,   1272904, 1272904,  233.890640
013,   1097112, 1097112,  196.826263
014,    876473,  876473,  165.149567
015,   1034076, 1034076,  186.958282
-------------------------------------------------------------------------------------------------------

RUN 4
000,   1031541, 1031541,  176.210510
001,    636553,  636553,  111.993317
002,    728381,  728381,  133.280731
003,   1021817, 1021817,  185.730957
004,   1071234, 1071234,  188.656647
005,   1363824, 1363824,  237.114807
006,   1302574, 1302574,  221.564911
007,   1314330, 1314330,  213.777252
008,   1269502, 1269502,  219.121521
009,    974491,  974491,  172.649139
010,    871205,  871205,  160.847260
011,    764282,  764282,  135.878738
012,   1205763, 1205763,  231.255630
013,   1106997, 1106997,  196.763809
014,   1253741, 1253741,  231.229736
015,   1930666, 1930666,  352.470520
-------------------------------------------------------------------------------------------------------

