tid,wait_acq(ms),wait_rel(ms),client_id,run
000,0.764222801,0.819656253,000,000
000,0.725837529,0.740585327,000,000
000,0.691541255,0.702197492,000,000
001,0.757046878,0.839322507,000,000
001,0.713988125,0.739258766,000,000
001,0.704660952,0.700979352,000,000
002,0.753594995,0.829955637,000,000
002,0.712697506,0.733579397,000,000
002,0.691084087,0.703225017,000,000
003,0.750463724,0.833523750,000,000
003,0.716006577,0.740753770,000,000
003,0.696420312,0.706586242,000,000
004,0.752017796,0.835851550,000,000
004,0.713630617,0.732650936,000,000
004,0.683598101,0.702673137,000,000
005,0.745164394,0.838649392,000,000
005,0.726203144,0.743967831,000,000
005,0.702723444,0.715483129,000,000
006,0.764202476,0.828591585,000,000
006,0.712677836,0.736590922,000,000
006,0.686981857,0.709475338,000,000
007,0.754590631,0.827209353,000,000
007,0.723516583,0.737491250,000,000
007,0.693606555,0.710916579,000,000
008,0.758129716,0.830199361,000,000
008,0.719965637,0.739801884,000,000
008,0.695649683,0.697823465,000,000
009,0.755200326,0.825593770,000,000
009,0.725328147,0.744922519,000,000
009,0.697272837,0.708239079,000,000
010,0.744708121,0.824645340,000,000
010,0.724002182,0.733081877,000,000
010,0.690445304,0.714155614,000,000
011,0.750408411,0.828924358,000,000
011,0.723098755,0.734203756,000,000
011,0.691888154,0.707662165,000,000
012,0.752020299,0.839898765,000,000
012,0.722403467,0.748391271,000,000
012,0.706537783,0.705726564,000,000
013,0.751434684,0.825835288,000,000
013,0.718285024,0.750479698,000,000
013,0.694341540,0.704900622,000,000
014,0.754517198,0.823301554,000,000
014,0.724487841,0.729246557,000,000
014,0.697437167,0.703091264,000,000
015,0.752688766,0.823636234,000,000
015,0.738681257,0.738944352,000,000
015,0.688369691,0.706374705,000,000
016,0.753443122,0.820592821,000,000
016,0.719221234,0.740209043,000,000
016,0.696326852,0.707736254,000,000
017,0.751866579,0.835894704,000,000
017,0.720619082,0.731166244,000,000
017,0.699832201,0.700633109,000,000
018,0.754427493,0.827719033,000,000
018,0.718789995,0.741438448,000,000
018,0.697784662,0.734680295,000,000
019,0.754192173,0.831249356,000,000
019,0.717905641,0.739788115,000,000
019,0.708101571,0.700113118,000,000
020,0.760150015,0.825920284,000,000
020,0.720293760,0.734648764,000,000
020,0.697567165,0.699706256,000,000
021,0.749009073,0.833061576,000,000
021,0.707381546,0.731693149,000,000
021,0.701208115,0.702578425,000,000
022,0.756765008,0.821751535,000,000
022,0.701543152,0.735793412,000,000
022,0.695573747,0.708212197,000,000
023,0.767950296,0.827520967,000,000
023,0.714490950,0.740750909,000,000
023,0.687694371,0.712291896,000,000
024,0.751561880,0.829883456,000,000
024,0.722382784,0.747933447,000,000
024,0.695751548,0.702684700,000,000
025,0.755295336,0.827867508,000,000
025,0.724239349,0.733178437,000,000
025,0.691289663,0.712534368,000,000
026,0.745713770,0.847239673,000,000
026,0.718976259,0.756978154,000,000
026,0.693229377,0.727323771,000,000
027,0.758221269,0.832047820,000,000
027,0.724327803,0.748155951,000,000
027,0.694917500,0.704232514,000,000
028,0.756218433,0.823928416,000,000
028,0.738804042,0.741966903,000,000
028,0.709399045,0.711438417,000,000
