tid,loop_in_cs,lock_acquires,lock_hold(ms),total_duration(s),wait_acq(ms),wait_rel(ms),array_size(B)
RUN 0
000, 165085185,    5039, 1247.732666,   20.000000,38789.167969,    1.184807,          262144
000, 165150721,     631, 1247.946533,   20.000000,38751.812500,    0.243367,         2097152
000, 165675009,      80, 1264.184326,   20.000000,38735.660156,    0.073710,        16777216
000, 167772161,      21, 1273.820923,   20.000000,38726.074219,    0.067540,        67108864
001, 165085185,    5039, 1247.182739,   20.000000,38789.757812,    1.152103,          262144
001, 165150721,     631, 1247.044312,   20.000000,38752.734375,    0.271393,         2097152
001, 165675009,      80, 1253.429565,   20.000000,38746.414062,    0.067450,        16777216
001, 159383553,      20, 1207.970215,   20.000000,38791.859375,    0.055147,        67108864
002, 165085185,    5039, 1247.679932,   20.000000,38789.335938,    1.315340,          262144
002, 165412865,     632, 1249.593872,   20.000000,38750.203125,    0.266670,         2097152
002, 163577857,      79, 1236.185547,   20.000000,38763.617188,    0.081020,        16777216
002, 167772161,      21, 1273.459229,   20.000000,38726.425781,    0.065260,        67108864
003, 165085185,    5039, 1246.994873,   20.000000,38789.937500,    1.232197,          262144
003, 165150721,     631, 1248.521973,   20.000000,38751.234375,    0.323510,         2097152
003, 165675009,      80, 1254.714478,   20.000000,38745.140625,    0.067487,        16777216
003, 159383553,      20, 1231.773438,   20.000000,38768.082031,    0.054370,        67108864
004, 165085185,    5039, 1247.042725,   20.000000,38789.804688,    1.140940,          262144
004, 165412865,     632, 1249.756104,   20.000000,38750.039062,    0.318970,         2097152
004, 163577857,      79, 1236.002930,   20.000000,38763.792969,    0.062887,        16777216
004, 167772161,      21, 1272.695557,   20.000000,38727.195312,    0.062247,        67108864
005, 165052417,    5038, 1246.697876,   20.000000,38790.148438,    1.092537,          262144
005, 165412865,     632, 1249.380005,   20.000000,38750.414062,    0.322543,         2097152
005, 163577857,      79, 1237.979004,   20.000000,38761.828125,    0.066153,        16777216
005, 167772161,      21, 1272.301880,   20.000000,38727.585938,    0.057903,        67108864
006, 165065933,    5038, 1246.765259,   20.000000,38790.089844,    1.146920,          262144
006, 165412865,     632, 1249.917603,   20.000000,38749.890625,    0.241300,         2097152
006, 165675009,      80, 1253.039673,   20.000000,38746.808594,    0.068060,        16777216
006, 159383553,      20, 1208.196045,   20.000000,38791.648438,    0.054500,        67108864
007, 165085185,    5039, 1247.192749,   20.000000,38789.695312,    1.118420,          262144
007, 165150721,     631, 1247.285156,   20.000000,38752.476562,    0.307740,         2097152
007, 165675009,      80, 1252.483765,   20.000000,38747.359375,    0.070560,        16777216
007, 159383553,      20, 1208.977051,   20.000000,38790.859375,    0.061797,        67108864
008, 165085185,    5039, 1247.349609,   20.000000,38789.531250,    0.996187,          262144
008, 165412865,     632, 1249.918213,   20.000000,38749.875000,    0.256120,         2097152
008, 164989012,      79, 1262.077393,   20.000000,38737.730469,    0.065690,        16777216
008, 167772161,      21, 1355.456055,   20.000000,38644.421875,    0.071740,        67108864
009, 165085185,    5039, 1247.304199,   20.000000,38789.593750,    1.042307,          262144
009, 165412865,     632, 1251.711304,   20.000000,38748.097656,    0.268210,         2097152
009, 165675009,      80, 1253.389404,   20.000000,38746.468750,    0.066603,        16777216
009, 159383553,      20, 1209.167114,   20.000000,38790.675781,    0.064110,        67108864
010, 165052417,    5038, 1247.060425,   20.000000,38789.886719,    1.162850,          262144
010, 165412865,     632, 1249.515381,   20.000000,38750.281250,    0.288353,         2097152
010, 163577857,      79, 1237.622559,   20.000000,38762.191406,    0.068503,        16777216
010, 167772161,      21, 1273.260986,   20.000000,38726.632812,    0.064897,        67108864
011, 165085185,    5039, 1247.207397,   20.000000,38789.675781,    1.027180,          262144
011, 165150721,     631, 1248.729858,   20.000000,38751.031250,    0.296277,         2097152
011, 163577857,      79, 1238.403809,   20.000000,38761.414062,    0.074183,        16777216
011, 159383553,      20, 1242.563354,   20.000000,38757.285156,    0.054967,        67108864
