0000000,0000160,0000030,0001005,0005089,0005871,0011642,0000012,001024,000,000,16384
0000000,0004043,0000421,0001237,0007184,0012253,0018626,0003009,001024,000,000,16384
0000000,0000150,0000030,0001005,0005129,0005902,0011642,0000012,001024,001,000,16384
0000000,0004026,0000471,0001239,0007614,0012353,0018755,0002984,001024,001,000,16384
0000000,0000141,0000031,0001006,0006673,0007244,0014528,0000016,001024,002,000,16384
0000000,0003061,0000611,0001193,0014828,0013616,0026981,0002067,001024,002,000,16384
0000000,0000141,0000030,0001005,0005199,0006001,0011552,0000013,001024,003,000,16384
0000000,0004068,0000460,0001240,0008385,0012544,0018545,0003025,001024,003,000,16384
0000000,0000151,0000030,0001005,0005110,0005851,0011672,0000012,001024,000,001,16384
0000000,0003595,0000501,0001192,0007044,0011832,0018164,0002567,001024,000,001,16384
0000000,0000150,0000031,0001005,0005250,0005942,0011863,0000013,001024,001,001,16384
0000000,0002117,0000531,0001103,0008556,0011582,0019687,0001105,001024,001,001,16384
0000000,0000141,0000030,0001006,0006162,0006923,0013616,0000015,001024,002,001,16384
0000000,0003811,0000481,0001237,0014698,0013395,0026820,0002797,001024,002,001,16384
0000000,0000150,0000030,0001005,0005290,0006061,0011712,0000013,001024,003,001,16384
0000000,0003422,0000541,0001181,0008596,0012213,0018465,0002405,001024,003,001,16384
0000000,0000151,0000030,0001005,0005109,0005761,0011572,0000013,001024,000,002,16384
0000000,0002337,0000952,0001116,0007855,0012032,0018896,0001333,001024,000,002,16384
0000000,0000150,0000031,0001005,0005160,0005921,0011682,0000012,001024,001,002,16384
0000000,0003422,0000611,0001184,0008105,0011602,0018204,0002403,001024,001,002,16384
0000000,0000150,0000030,0001006,0006131,0006893,0013555,0000015,001024,002,002,16384
0000000,0003648,0000471,0001235,0014647,0013295,0026821,0002643,001024,002,002,16384
0000000,0000141,0000030,0001005,0005270,0006072,0011702,0000013,001024,003,002,16384
0000000,0003519,0000471,0001194,0008667,0011852,0018134,0002498,001024,003,002,16384
