tid,loop_in_cs,lock_acquires,lock_hold(ms),total_duration(s),wait_acq(ms),wait_rel(ms),array_size(B)
RUN 0
000,     27944,   27944,    0.693138,   30.000000,28339.726562, 1658.270874,               0
001,     27944,   27944,    0.701850,   30.000000,28124.048828, 1874.282715,               0
002,     27944,   27944,    0.692012,   30.000000,28395.814453, 1601.656372,               0
003,     27943,   27943,    0.699778,   30.000000,28444.332031, 1553.395020,               0
004,     27944,   27944,    0.690701,   30.000000,28532.369141, 1465.818237,               0
005,     27943,   27943,    0.691248,   30.000000,28250.863281, 1746.369873,               0
006,     27943,   27943,    0.698155,   30.000000,28523.603516, 1473.798340,               0
007,     27944,   27944,    0.704275,   30.000000,28574.824219, 1423.378784,               0
008,     27944,   27944,    0.753132,   30.000000,28342.160156, 1655.937012,               0
009,     27944,   27944,    0.758150,   30.000000,28319.021484, 1678.666016,               0
010,     27944,   27944,    0.745998,   30.000000,28346.015625, 1652.073975,               0
011,     27944,   27944,    0.751162,   30.000000,28410.392578, 1587.689575,               0
012,     27944,   27944,    0.747679,   30.000000,28353.316406, 1644.718994,               0
013,     27944,   27944,    0.748452,   30.000000,28253.650391, 1745.150879,               0
014,     27944,   27944,    0.751808,   30.000000,28396.167969, 1602.218506,               0
015,     27943,   27943,    0.750465,   30.000000,28283.880859, 1713.750488,               0
-------------------------------------------------------------------------------------------------------

RUN 1
000,     27649,   27649,    0.684746,   30.000000,28329.203125, 1668.912476,               0
001,     27649,   27649,    0.682856,   30.000000,28453.988281, 1543.712769,               0
002,     27649,   27649,    0.690975,   30.000000,28432.228516, 1565.208130,               0
003,     27650,   27650,    0.683451,   30.000000,28435.089844, 1563.289062,               0
004,     27650,   27650,    0.682858,   30.000000,28505.812500, 1492.490723,               0
005,     27649,   27649,    0.692351,   30.000000,28271.607422, 1725.600342,               0
006,     27649,   27649,    0.693087,   30.000000,28521.578125, 1476.557617,               0
007,     27648,   27648,    0.700904,   30.000000,28507.232422, 1490.099365,               0
008,     27649,   27649,    0.748222,   30.000000,28327.681641, 1670.052368,               0
009,     27649,   27649,    0.742249,   30.000000,28412.242188, 1586.008911,               0
010,     27650,   27650,    0.738429,   30.000000,28399.341797, 1599.508423,               0
011,     27649,   27649,    0.741660,   30.000000,28400.939453, 1597.113647,               0
012,     27649,   27649,    0.740027,   30.000000,28388.689453, 1609.325439,               0
013,     27650,   27650,    0.747197,   30.000000,28368.302734, 1630.525391,               0
014,     27649,   27649,    0.741419,   30.000000,28304.806641, 1693.723389,               0
015,     27650,   27650,    0.752700,   30.000000,28389.335938, 1609.257935,               0
-------------------------------------------------------------------------------------------------------

RUN 2
000,     28458,   28458,    0.712170,   30.000000,28285.111328, 1712.635620,               0
001,     28459,   28459,    0.702792,   30.000000,28512.257812, 1486.067627,               0
002,     28458,   28458,    0.704500,   30.000000,28530.257812, 1466.965942,               0
003,     28458,   28458,    0.703221,   30.000000,28483.783203, 1513.486206,               0
004,     28458,   28458,    0.704192,   30.000000,28450.562500, 1546.991333,               0
005,     28471,   28471,    0.703151,   30.000000,28308.402344, 1689.425171,               0
006,     28458,   28458,    0.716725,   30.000000,28501.210938, 1496.824463,               0
007,     28471,   28471,    0.706518,   30.000000,28529.460938, 1468.253052,               0
008,     28471,   28471,    0.759929,   30.000000,28316.796875, 1681.378174,               0
009,     28471,   28471,    0.762002,   30.000000,28346.257812, 1652.198242,               0
010,     28459,   28459,    0.761953,   30.000000,28316.625000, 1682.045776,               0
011,     28458,   28458,    0.762438,   30.000000,28318.437500, 1679.230591,               0
012,     28470,   28470,    0.768910,   30.000000,28355.011719, 1642.890991,               0
013,     28458,   28458,    0.760902,   30.000000,28360.837891, 1637.311890,               0
014,     28458,   28458,    0.770018,   30.000000,28364.160156, 1634.175781,               0
015,     28458,   28458,    0.766748,   30.000000,28344.675781, 1652.902588,               0
-------------------------------------------------------------------------------------------------------

RUN 3
000,     27867,   27867,    0.697059,   30.000000,28339.523438, 1658.215942,               0
001,     27867,   27867,    0.694352,   30.000000,28515.525391, 1482.401489,               0
002,     27868,   27868,    0.688755,   30.000000,28245.611328, 1751.764038,               0
003,     27867,   27867,    0.688067,   30.000000,28338.839844, 1658.032104,               0
004,     27868,   27868,    0.695626,   30.000000,28539.800781, 1458.470459,               0
005,     27867,   27867,    0.688481,   30.000000,28253.146484, 1744.606445,               0
006,     27867,   27867,    0.696255,   30.000000,28519.818359, 1477.818115,               0
007,     27867,   27867,    0.697582,   30.000000,28581.193359, 1416.455688,               0
008,     27867,   27867,    0.767121,   30.000000,28269.701172, 1727.845825,               0
009,     27867,   27867,    0.755120,   30.000000,28355.878906, 1642.090454,               0
010,     27868,   27868,    0.716696,   30.000000,28343.312500, 1655.403809,               0
011,     27867,   27867,    0.764626,   30.000000,28362.474609, 1635.245972,               0
012,     27868,   27868,    0.745852,   30.000000,28349.134766, 1649.615967,               0
013,     27868,   27868,    0.745585,   30.000000,28391.638672, 1607.031372,               0
014,     27867,   27867,    0.745933,   30.000000,28345.552734, 1652.917725,               0
015,     27867,   27867,    0.745101,   30.000000,28371.994141, 1626.063721,               0
-------------------------------------------------------------------------------------------------------

RUN 4
000,     28183,   28183,    0.697528,   30.000000,28254.458984, 1743.174561,               0
001,     28183,   28183,    0.696348,   30.000000,28544.289062, 1453.390137,               0
002,     28183,   28183,    0.707151,   30.000000,28530.720703, 1467.063843,               0
003,     28183,   28183,    0.705025,   30.000000,28473.910156, 1523.783447,               0
004,     28184,   28184,    0.695957,   30.000000,28501.917969, 1496.715332,               0
005,     28183,   28183,    0.696678,   30.000000,28206.169922, 1791.307739,               0
006,     28183,   28183,    0.702728,   30.000000,28502.701172, 1495.490601,               0
007,     28183,   28183,    0.711292,   30.000000,28539.232422, 1458.611084,               0
