tid,loop_in_cs,lock_acquires,lock_hold(ms),total_duration(s),wait_acq(ms),wait_rel(ms),lwait_acq,lwait_rel,gwait_acq,gwait_rel,data_read,data_write,glock_tries,array_size(B),client_id,run
000,   4583936,   71624,   27.957430,   10.000000, 9833.255859,  136.761856, 9389.970703,   75.528191,  436.074829,   54.180149,    0.400681,    0.499118,     44468,        33554432,000,000
001,   4988544,   77946,   27.418106,   10.000000, 9843.157227,  127.509094, 9438.043945,   74.036987,  398.127502,   46.406754,    0.400520,    0.497291,     48439,        33554432,000,000
002,   4493888,   70217,   27.556749,   10.000000, 9835.093750,  135.162018, 9394.424805,   74.157806,  433.272156,   53.870754,    0.397491,    0.499492,     44014,        33554432,000,000
003,   4496768,   70262,   27.717323,   10.000000, 9836.621094,  133.760834, 9402.867188,   73.164330,  426.638885,   53.683014,    0.395770,    0.496862,     43414,        33554432,000,000
004,   4353152,   68018,   26.675673,   10.000000, 9837.744141,  133.620621, 9404.250000,   73.688148,  426.302948,   52.660671,    0.389468,    0.490608,     43252,        33554432,000,000
005,   4672448,   73007,   28.537554,   10.000000, 9831.603516,  137.893326, 9358.009766,   75.429832,  466.290131,   55.289173,    0.433388,    0.516901,     48017,        33554432,000,000
006,   4551488,   71117,   27.894520,   10.000000, 9833.896484,  136.171021, 9388.811523,   74.989342,  437.964386,   54.193604,    0.399552,    0.498042,     44633,        33554432,000,000
007,   4610176,   72034,   28.228960,   10.000000, 9832.992188,  136.848801, 9379.293945,   74.613258,  446.432465,   55.180759,    0.426952,    0.508598,     45801,        33554432,000,000
008,   4814656,   75229,   29.784733,   10.000000, 9816.219727,  151.885147, 9274.210938,   79.298141,  532.311218,   64.536613,    0.416249,    0.507483,     46361,        33554432,000,000
009,   4423232,   69113,   27.583338,   10.000000, 9831.840820,  138.760406, 9340.215820,   74.486244,  484.468384,   57.314907,    0.378380,    0.469887,     42798,        33554432,000,000
010,   4444928,   69452,   27.643606,   10.000000, 9830.997070,  139.116180, 9323.508789,   73.663651,  500.360168,   58.515018,    0.408036,    0.481127,     44150,        33554432,000,000
011,   4441536,   69399,   27.675936,   10.000000, 9830.241211,  140.184723, 9333.683594,   74.504211,  489.442719,   58.751133,    0.409084,    0.482722,     43517,        33554432,000,000
012,   4302400,   67225,   26.672972,   10.000000, 9835.697266,  135.869141, 9344.901367,   71.694611,  483.846069,   57.469933,    0.386231,    0.470863,     42418,        33554432,000,000
013,   4544256,   71004,   28.223392,   10.000000, 9827.613281,  142.233200, 9312.279297,   75.193550,  508.041534,   60.016186,    0.418268,    0.504179,     45371,        33554432,000,000
014,   4450304,   69536,   27.604525,   10.000000, 9831.127930,  139.377594, 9317.931641,   73.322853,  506.053436,   59.151562,    0.398509,    0.479637,     44710,        33554432,000,000
015,   4374528,   68352,   27.091825,   10.000000, 9832.719727,  138.416275, 9342.745117,   73.251251,  482.674225,   57.978039,    0.397850,    0.466866,     42597,        33554432,000,000
000,   4457280,   69645,   27.590242,   10.000000, 9835.304688,  134.399872, 9392.934570,   73.634064,  435.123291,   53.675900,    0.606916,    0.498632,     44393,        33554432,000,001
001,   4838272,   75598,   26.753387,   10.000000, 9846.149414,  124.475212, 9440.568359,   72.143082,  398.520264,   45.199215,    0.594783,    0.479889,     47861,        33554432,000,001
002,   4355008,   68047,   26.768160,   10.000000, 9838.458984,  131.975540, 9397.521484,   72.329315,  433.550629,   52.515644,    0.593171,    0.489341,     44170,        33554432,000,001
003,   4293824,   67091,   26.476315,   10.000000, 9840.924805,  130.085373, 9417.561523,   71.454742,  416.328308,   51.771648,    0.584209,    0.478276,     42392,        33554432,000,001
004,   4289792,   67028,   26.406336,   10.000000, 9838.110352,  132.883545, 9406.361328,   73.569046,  424.431427,   51.891380,    0.587642,    0.494385,     43420,        33554432,000,001
005,   4535168,   70862,   28.030037,   10.000000, 9834.636719,  134.624908, 9397.124023,   74.519791,  430.149719,   52.879280,    0.620931,    0.494197,     44365,        33554432,000,001
006,   4378304,   68411,   27.190756,   10.000000, 9836.960938,  133.136154, 9395.325195,   73.202576,  434.542786,   52.972527,    0.589245,    0.486142,     44230,        33554432,000,001
007,   4414912,   68983,   27.295296,   10.000000, 9836.798828,  133.396927, 9409.300781,   73.167267,  420.300018,   53.215031,    0.612864,    0.478774,     42947,        33554432,000,001
008,   4973376,   77709,   31.022011,   10.000000, 9807.063477,  157.947922, 9225.603516,   80.708870,  570.912292,   68.333710,    1.158433,    0.529633,     49810,        33554432,000,001
009,   4486464,   70101,   28.252279,   10.000000, 9825.688477,  142.356079, 9330.292969,   74.549316,  487.534393,   59.953705,    1.096517,    0.498408,     42996,        33554432,000,001
010,   4473664,   69901,   28.244762,   10.000000, 9826.066406,  141.921249, 9322.477539,   74.139664,  495.724915,   60.014992,    1.462047,    0.486544,     43571,        33554432,000,001
011,   4475456,   69929,   28.270769,   10.000000, 9826.423828,  141.562271, 9324.539062,   73.513496,  493.982666,   60.369595,    1.116866,    0.490914,     43740,        33554432,000,001
012,   4497280,   70270,   28.481083,   10.000000, 9824.495117,  143.470352, 9300.635742,   74.021935,  515.889221,   61.711601,    1.228859,    0.498118,     45213,        33554432,000,001
013,   4547904,   71061,   28.526064,   10.000000, 9823.971680,  143.790207, 9315.156250,   75.340706,  500.805542,   60.692814,    1.124265,    0.509167,     44562,        33554432,000,001
014,   4510528,   70477,   28.555660,   10.000000, 9824.981445,  142.686050, 9307.868164,   74.061150,  509.276001,   60.910999,    1.118596,    0.483879,     44985,        33554432,000,001
015,   4467200,   69800,   28.206087,   10.000000, 9824.957031,  143.247437, 9335.958984,   75.124046,  480.881989,   60.040527,    1.226987,    0.483696,     42476,        33554432,000,001
000,   4440448,   69382,   27.410061,   10.000000, 9835.714844,  134.376587, 9407.153320,   73.930763,  421.310791,   53.377487,    0.598423,    0.499701,     42972,        33554432,000,002
001,   4812992,   75203,   26.664173,   10.000000, 9845.481445,  125.411598, 9445.232422,   72.548180,  393.220245,   45.802845,    0.582722,    0.487185,     47324,        33554432,000,002
002,   4331648,   67682,   26.783020,   10.000000, 9837.833008,  132.667694, 9405.310547,   72.535477,  425.189911,   53.038216,    0.594384,    0.482888,     43060,        33554432,000,002
003,   4425664,   69151,   27.351454,   10.000000, 9836.368164,  133.960632, 9402.315430,   73.551453,  426.901581,   53.392178,    0.586002,    0.489278,     43816,        33554432,000,002
004,   4303360,   67240,   26.404608,   10.000000, 9838.165039,  132.928879, 9405.687500,   73.485275,  425.148865,   52.045727,    0.582340,    0.478732,     43411,        33554432,000,002
005,   4495040,   70235,   27.982473,   10.000000, 9835.728516,  133.827301, 9400.200195,   74.204346,  428.214569,   52.389797,    0.613400,    0.490683,     44166,        33554432,000,002
006,   4484992,   70078,   27.845425,   10.000000, 9834.355469,  135.240814, 9394.202148,   74.632469,  432.831543,   53.518143,    0.590543,    0.493217,     44185,        33554432,000,002
007,   4536768,   70887,   28.133381,   10.000000, 9834.154297,  135.268951, 9390.375000,   74.439590,  436.427124,   53.685459,    0.604026,    0.484506,     45020,        33554432,000,002
008,   4777472,   74648,   29.498341,   10.000000, 9817.054688,  150.784103, 9267.188477,   78.325371,  539.834351,   64.315186,    0.621578,    0.498961,     47080,        33554432,000,002
009,   4457216,   69644,   27.704399,   10.000000, 9829.153320,  140.688766, 9332.446289,   75.091118,  489.227936,   58.419075,    0.601342,    0.482568,     43263,        33554432,000,002
010,   4528256,   70754,   28.236856,   10.000000, 9827.698242,  141.602936, 9311.455078,   74.289650,  508.833771,   60.049973,    0.603278,    0.486280,     44812,        33554432,000,002
011,   4377728,   68402,   27.382351,   10.000000, 9832.834961,  137.291412, 9352.934570,   73.161949,  472.686127,   57.029900,    0.601361,    0.471132,     41984,        33554432,000,002
012,   4529792,   70778,   28.223909,   10.000000, 9826.274414,  142.993820, 9304.253906,   74.748535,  514.680298,   61.019218,    0.618515,    0.503066,     45369,        33554432,000,002
013,   4514880,   70545,   28.216816,   10.000000, 9826.882812,  142.501205, 9321.502930,   74.557953,  498.014771,   60.692135,    0.609127,    0.491842,     44244,        33554432,000,002
014,   4544192,   71003,   28.295553,   10.000000, 9826.922852,  142.267288, 9302.735352,   74.237595,  516.806335,   60.710941,    0.618932,    0.492721,     45497,        33554432,000,002
015,   4528128,   70752,   28.036497,   10.000000, 9825.727539,  143.750641, 9290.466797,   75.280487,  527.556030,   60.897652,    0.631808,    0.484169,     46623,        33554432,000,002
000,   4747392,   74178,   28.755199,   10.000000, 9829.170898,  139.825714, 9356.038086,   76.206039,  465.665771,   56.298393,    0.419183,    0.505290,     47870,        33554432,001,000
001,   5119168,   79987,   28.029886,   10.000000, 9839.127930,  130.693588, 9438.532227,   75.464287,  393.101044,   47.932228,    0.421781,    0.500167,     48317,        33554432,001,000
002,   4630976,   72359,   28.220753,   10.000000, 9831.698242,  137.760925, 9378.843750,   74.781982,  445.268890,   55.645081,    0.404328,    0.492676,     45007,        33554432,001,000
003,   4505472,   70398,   27.554041,   10.000000, 9835.072266,  135.323853, 9404.290039,   74.520470,  423.725403,   53.828079,    0.386639,    0.481792,     42904,        33554432,001,000
004,   4651584,   72681,   28.296247,   10.000000, 9830.395508,  139.062225, 9367.808594,   75.379898,  454.981812,   55.944954,    0.405981,    0.508617,     46181,        33554432,001,000
005,   4613824,   72091,   28.361477,   10.000000, 9832.602539,  136.918411, 9381.522461,   75.069420,  443.837219,   54.770794,    0.400717,    0.493254,     45449,        33554432,001,000
006,   4675712,   73058,   28.615494,   10.000000, 9830.688477,  138.450897, 9369.892578,   75.200058,  453.204956,   56.017460,    0.417953,    0.498565,     46223,        33554432,001,000
007,   4553920,   71155,   27.973770,   10.000000, 9833.544922,  136.453278, 9384.642578,   74.284904,  441.772156,   55.124107,    0.401309,    0.495435,     44799,        33554432,001,000
008,   4937664,   77151,   30.287413,   10.000000, 9811.813477,  155.656631, 9251.230469,   79.520470,  550.735229,   67.949951,    0.441973,    0.529498,     48121,        33554432,001,000
009,   4503936,   70374,   28.016783,   10.000000, 9829.063477,  140.815460, 9342.199219,   75.134651,  479.409821,   58.595482,    0.385684,    0.480143,     42567,        33554432,001,000
010,   4430848,   69232,   27.430708,   10.000000, 9831.171875,  139.380066, 9341.105469,   74.252083,  483.003418,   58.141014,    0.387907,    0.484545,     43011,        33554432,001,000
011,   4494912,   70233,   27.855230,   10.000000, 9828.888672,  141.235870, 9328.829102,   75.198303,  492.874451,   59.104427,    0.408348,    0.506951,     43738,        33554432,001,000
012,   4369792,   68278,   27.175219,   10.000000, 9833.131836,  137.764236, 9340.825195,   72.898651,  485.302246,   58.000759,    0.390639,    0.464715,     42848,        33554432,001,000
013,   4508672,   70448,   28.010864,   10.000000, 9828.980469,  141.022476, 9342.943359,   74.931801,  478.784851,   59.067295,    0.402793,    0.477073,     42244,        33554432,001,000
014,   4394816,   68669,   27.259157,   10.000000, 9831.915039,  138.877243, 9352.286133,   74.035896,  472.577454,   57.956486,    0.395267,    0.470962,     41853,        33554432,001,000
015,   4582144,   71596,   28.588449,   10.000000, 9826.130859,  143.232635, 9354.566406,   76.724304,  464.160278,   59.334808,    0.414633,    0.496365,     41394,        33554432,001,000
000,   4598592,   71853,   28.431587,   10.000000, 9831.700195,  137.553574, 9372.538086,   74.618958,  451.698456,   55.610344,    0.627575,    0.495096,     46317,        33554432,001,001
001,   4856064,   75876,   26.909220,   10.000000, 9845.595703,  125.320518, 9451.378906,   72.852058,  386.955048,   45.263664,    0.614357,    0.465697,     47218,        33554432,001,001
002,   4340928,   67827,   26.720337,   10.000000, 9838.556641,  132.314621, 9403.513672,   71.766251,  427.654266,   53.396595,    0.589483,    0.477649,     43330,        33554432,001,001
003,   4425088,   69142,   27.326439,   10.000000, 9835.804688,  134.662888, 9398.175781,   73.621300,  430.460754,   53.972473,    0.581372,    0.479521,     43369,        33554432,001,001
004,   4345024,   67891,   26.763491,   10.000000, 9838.556641,  132.482101, 9402.929688,   71.844582,  428.279572,   53.172089,    0.583653,    0.469559,     43266,        33554432,001,001
005,   4599232,   71863,   28.609180,   10.000000, 9831.337891,  137.793152, 9379.154297,   75.533699,  444.742828,   54.965424,    0.602730,    0.486997,     45678,        33554432,001,001
006,   4451648,   69557,   27.583744,   10.000000, 9836.549805,  133.673233, 9405.927734,   72.479584,  423.361481,   54.077953,    0.606264,    0.478891,     43037,        33554432,001,001
007,   4470912,   69858,   27.756842,   10.000000, 9834.581055,  135.436691, 9400.787109,   74.196007,  426.566772,   54.131672,    0.585557,    0.487552,     43486,        33554432,001,001
008,   4929344,   77021,   30.789526,   10.000000, 9808.515625,  157.159393, 9252.012695,   79.545143,  546.050903,   68.679398,    1.154996,    0.523870,     47858,        33554432,001,001
009,   4651840,   72685,   29.155127,   10.000000, 9821.255859,  146.299637, 9298.754883,   76.225334,  514.176819,   62.147388,    1.097050,    0.492037,     45532,        33554432,001,001
010,   4561088,   71267,   28.862207,   10.000000, 9823.015625,  144.809952, 9325.166016,   75.297256,  489.800110,   61.639481,    1.102818,    0.501457,     43428,        33554432,001,001
