tid,loop_in_cs,lock_acquires,duration,glock_tries,handovers,handovers_data,array_size(B),nodeID,run,lockNR,la
000,00275140,00275140,020,00254318,00020822,00020822,001024,000,000,00016384,00275140
001,00275100,00275100,020,00254347,00020753,00020753,001024,000,000,00016384,00275100
002,00274480,00274480,020,00253614,00020866,00020866,001024,000,000,00016384,00274480
003,00274970,00274970,020,00254377,00020593,00020593,001024,000,000,00016384,00274970
004,00275003,00275003,020,00254162,00020841,00020841,001024,000,000,00016384,00275003
005,00274629,00274629,020,00253899,00020730,00020730,001024,000,000,00016384,00274629
006,00274180,00274180,020,00253210,00020970,00020970,001024,000,000,00016384,00274180
007,00274473,00274473,020,00253686,00020787,00020787,001024,000,000,00016384,00274473
008,00271893,00271893,020,00251319,00020574,00020574,001024,000,000,00016384,00271893
009,00273400,00273400,020,00252957,00020443,00020443,001024,000,000,00016384,00273400
010,00273500,00273500,020,00252933,00020567,00020567,001024,000,000,00016384,00273500
011,00273058,00273058,020,00252573,00020485,00020485,001024,000,000,00016384,00273058
012,00274500,00274500,020,00253871,00020629,00020629,001024,000,000,00016384,00274500
013,00272095,00272095,020,00251588,00020507,00020507,001024,000,000,00016384,00272095
014,00273959,00273959,020,00252962,00020997,00020997,001024,000,000,00016384,00273959
015,00273077,00273077,020,00252561,00020516,00020516,001024,000,000,00016384,00273077
016,00270983,00270983,020,00250518,00020465,00020465,001024,000,000,00016384,00270983
017,00272600,00272600,020,00251910,00020690,00020690,001024,000,000,00016384,00272600
018,00271002,00271002,020,00250715,00020287,00020287,001024,000,000,00016384,00271002
019,00272100,00272100,020,00251586,00020514,00020514,001024,000,000,00016384,00272100
020,00270506,00270506,020,00250071,00020435,00020435,001024,000,000,00016384,00270506
021,00271153,00271153,020,00250617,00020536,00020536,001024,000,000,00016384,00271153
022,00273000,00273000,020,00252411,00020589,00020589,001024,000,000,00016384,00273000
023,00270137,00270137,020,00249828,00020309,00020309,001024,000,000,00016384,00270137
024,00268249,00268249,020,00247857,00020392,00020392,001024,000,000,00016384,00268249
025,00271844,00271844,020,00251313,00020531,00020531,001024,000,000,00016384,00271844
026,00270966,00270966,020,00250355,00020611,00020611,001024,000,000,00016384,00270966
027,00269597,00269597,020,00249213,00020384,00020384,001024,000,000,00016384,00269597
028,00269800,00269800,020,00249213,00020587,00020587,001024,000,000,00016384,00269800
029,00270967,00270967,020,00250705,00020262,00020262,001024,000,000,00016384,00270967
030,00270443,00270443,020,00250027,00020416,00020416,001024,000,000,00016384,00270443
031,00274300,00274300,020,00253551,00020749,00020749,001024,000,000,00016384,00274300
000,00320675,00320675,020,00278541,00042134,00042134,001024,000,001,00016384,00320675
001,00320102,00320102,020,00278085,00042017,00042017,001024,000,001,00016384,00320102
002,00320969,00320969,020,00278559,00042410,00042410,001024,000,001,00016384,00320969
003,00320639,00320639,020,00278412,00042227,00042227,001024,000,001,00016384,00320639
004,00320724,00320724,020,00278443,00042281,00042281,001024,000,001,00016384,00320724
005,00320577,00320577,020,00278343,00042234,00042234,001024,000,001,00016384,00320577
006,00320583,00320583,020,00278092,00042491,00042491,001024,000,001,00016384,00320583
007,00320638,00320638,020,00278347,00042291,00042291,001024,000,001,00016384,00320638
008,00320598,00320598,020,00278512,00042086,00042086,001024,000,001,00016384,00320598
009,00320101,00320101,020,00277803,00042298,00042298,001024,000,001,00016384,00320101
010,00320488,00320488,020,00277969,00042519,00042519,001024,000,001,00016384,00320488
011,00320514,00320514,020,00278545,00041969,00041969,001024,000,001,00016384,00320514
012,00320165,00320165,020,00278201,00041964,00041964,001024,000,001,00016384,00320165
