tid,loop_in_cs,lock_acquires,duration,glock_tries,handovers,handovers_data,array_size(B),nodeID,run,lockNR,la
000,00000000,00309141,020,00190300,00008548,00000000,001024,000,000,00016384,00155492
001,00000000,00305503,020,00188392,00008574,00000000,001024,000,000,00016384,00153737
002,00000000,00306373,020,00188989,00008504,00000000,001024,000,000,00016384,00153959
003,00000000,00306288,020,00190200,00008449,00000000,001024,000,000,00016384,00154264
004,00000000,00305068,020,00189600,00008541,00000000,001024,000,000,00016384,00153805
005,00000000,00306992,020,00190675,00008469,00000000,001024,000,000,00016384,00155107
006,00000000,00307267,020,00189369,00008531,00000000,001024,000,000,00016384,00154841
007,00000000,00304643,020,00188591,00008543,00000000,001024,000,000,00016384,00153783
008,00000000,00308078,020,00190553,00008510,00000000,001024,000,000,00016384,00155200
009,00000000,00304278,020,00187184,00008597,00000000,001024,000,000,00016384,00153319
010,00000000,00307421,020,00192044,00008509,00000000,001024,000,000,00016384,00154647
011,00000000,00307579,020,00189109,00008553,00000000,001024,000,000,00016384,00154748
012,00000000,00306213,020,00191185,00008492,00000000,001024,000,000,00016384,00154393
013,00000000,00308684,020,00190497,00008398,00000000,001024,000,000,00016384,00155489
014,00000000,00305671,020,00193058,00008401,00000000,001024,000,000,00016384,00154112
015,00000000,00304829,020,00187921,00008569,00000000,001024,000,000,00016384,00153347
016,00000000,00302726,020,00188149,00008653,00000000,001024,000,000,00016384,00152494
017,00000000,00306334,020,00188798,00008535,00000000,001024,000,000,00016384,00154281
018,00000000,00306042,020,00189594,00008556,00000000,001024,000,000,00016384,00154330
019,00000000,00304387,020,00186293,00008623,00000000,001024,000,000,00016384,00153108
020,00000000,00306244,020,00189772,00008456,00000000,001024,000,000,00016384,00154003
021,00000000,00307242,020,00190099,00008311,00000000,001024,000,000,00016384,00154427
022,00000000,00306232,020,00189670,00008481,00000000,001024,000,000,00016384,00154439
023,00000000,00306763,020,00188110,00008554,00000000,001024,000,000,00016384,00154345
024,00000000,00306291,020,00190543,00008415,00000000,001024,000,000,00016384,00154267
025,00000000,00305592,020,00187643,00008529,00000000,001024,000,000,00016384,00153650
026,00000000,00306535,020,00188114,00008453,00000000,001024,000,000,00016384,00154254
027,00000000,00307222,020,00190808,00008418,00000000,001024,000,000,00016384,00154523
028,00000000,00306372,020,00189484,00008447,00000000,001024,000,000,00016384,00154327
029,00000000,00306117,020,00189505,00008410,00000000,001024,000,000,00016384,00154015
030,00000000,00307276,020,00190349,00008339,00000000,001024,000,000,00016384,00154888
031,00000000,00306039,020,00185657,00008523,00000000,001024,000,000,00016384,00153887
000,00000000,00770899,020,00541991,00023603,00000000,001024,001,000,00016384,00387839
001,00000000,00774227,020,00546094,00023547,00000000,001024,001,000,00016384,00389278
002,00000000,00771305,020,00540484,00023361,00000000,001024,001,000,00016384,00387169
003,00000000,00760120,020,00544101,00022973,00000000,001024,001,000,00016384,00382505
004,00000000,00763140,020,00544417,00023374,00000000,001024,001,000,00016384,00383991
005,00000000,00764106,020,00540930,00023459,00000000,001024,001,000,00016384,00384407
006,00000000,00765332,020,00535197,00023235,00000000,001024,001,000,00016384,00384733
007,00000000,00762402,020,00540328,00023215,00000000,001024,001,000,00016384,00384387
008,00000000,00765986,020,00538041,00023155,00000000,001024,001,000,00016384,00384778
009,00000000,00760656,020,00542045,00023212,00000000,001024,001,000,00016384,00382591
010,00000000,00758530,020,00531907,00023290,00000000,001024,001,000,00016384,00381485
011,00000000,00763151,020,00537272,00023239,00000000,001024,001,000,00016384,00383614
012,00000000,00758208,020,00546393,00023259,00000000,001024,001,000,00016384,00381221
013,00000000,00759435,020,00535782,00023170,00000000,001024,001,000,00016384,00381944
014,00000000,00762813,020,00533643,00023112,00000000,001024,001,000,00016384,00383487
015,00000000,00762672,020,00533682,00023197,00000000,001024,001,000,00016384,00383349
016,00000000,00765097,020,00542500,00023149,00000000,001024,001,000,00016384,00385009
017,00000000,00761008,020,00539584,00022992,00000000,001024,001,000,00016384,00382423
018,00000000,00762454,020,00535719,00023452,00000000,001024,001,000,00016384,00383456
019,00000000,00761289,020,00542475,00023230,00000000,001024,001,000,00016384,00382861
020,00000000,00761174,020,00540044,00022962,00000000,001024,001,000,00016384,00382712
021,00000000,00763385,020,00534342,00023151,00000000,001024,001,000,00016384,00383532
022,00000000,00761654,020,00534641,00023193,00000000,001024,001,000,00016384,00384054
023,00000000,00761049,020,00538630,00023313,00000000,001024,001,000,00016384,00382612
024,00000000,00762429,020,00539533,00023073,00000000,001024,001,000,00016384,00383091
025,00000000,00760230,020,00538469,00023123,00000000,001024,001,000,00016384,00383278
026,00000000,00761579,020,00531109,00023247,00000000,001024,001,000,00016384,00382539
027,00000000,00764774,020,00534750,00023327,00000000,001024,001,000,00016384,00384078
028,00000000,00764401,020,00536075,00023431,00000000,001024,001,000,00016384,00384014
029,00000000,00758585,020,00537152,00022948,00000000,001024,001,000,00016384,00381464
030,00000000,00766931,020,00544557,00023280,00000000,001024,001,000,00016384,00385836
031,00000000,00765189,020,00542632,00023351,00000000,001024,001,000,00016384,00384432
000,00000000,00566352,020,00374144,00017063,00000000,001024,002,000,00016384,00285675
001,00000000,00570709,020,00376802,00016848,00000000,001024,002,000,00016384,00286972
002,00000000,00568125,020,00372555,00016985,00000000,001024,002,000,00016384,00285561
003,00000000,00567773,020,00374067,00016961,00000000,001024,002,000,00016384,00285168
004,00000000,00568902,020,00374868,00017041,00000000,001024,002,000,00016384,00286337
005,00000000,00563641,020,00373226,00017017,00000000,001024,002,000,00016384,00283251
006,00000000,00567013,020,00376551,00016948,00000000,001024,002,000,00016384,00284650
007,00000000,00567217,020,00370496,00017077,00000000,001024,002,000,00016384,00285204
008,00000000,00566619,020,00373222,00016834,00000000,001024,002,000,00016384,00284913
009,00000000,00566975,020,00372513,00017108,00000000,001024,002,000,00016384,00285391
010,00000000,00567390,020,00379365,00016822,00000000,001024,002,000,00016384,00285648
011,00000000,00564592,020,00372402,00016874,00000000,001024,002,000,00016384,00284020
012,00000000,00565431,020,00375498,00016941,00000000,001024,002,000,00016384,00284627
013,00000000,00564703,020,00372402,00016890,00000000,001024,002,000,00016384,00284611
014,00000000,00566109,020,00373223,00016920,00000000,001024,002,000,00016384,00284792
015,00000000,00565641,020,00375420,00017115,00000000,001024,002,000,00016384,00284843
016,00000000,00567846,020,00378316,00016815,00000000,001024,002,000,00016384,00285652
017,00000000,00565086,020,00374847,00016992,00000000,001024,002,000,00016384,00284493
018,00000000,00564798,020,00372576,00016951,00000000,001024,002,000,00016384,00284373
019,00000000,00565023,020,00369044,00016810,00000000,001024,002,000,00016384,00284595
020,00000000,00567193,020,00374759,00016804,00000000,001024,002,000,00016384,00285805
021,00000000,00563151,020,00370151,00016960,00000000,001024,002,000,00016384,00283530
022,00000000,00561862,020,00366247,00016926,00000000,001024,002,000,00016384,00282397
023,00000000,00567052,020,00375964,00016923,00000000,001024,002,000,00016384,00285664
024,00000000,00562362,020,00371931,00017012,00000000,001024,002,000,00016384,00283597
025,00000000,00566482,020,00375304,00016901,00000000,001024,002,000,00016384,00284652
026,00000000,00566271,020,00373073,00016876,00000000,001024,002,000,00016384,00285064
