tid,loop_in_cs,lock_acquires,lock_hold(ms)
RUN 0
000,    221907,  221907,   59.233521
001,    221899,  221899,   55.121567
002,    221899,  221899,   58.562439
003,    221899,  221899,   56.304832
004,    221899,  221899,   46.394791
005,    221898,  221898,   51.863182
006,    221898,  221898,   44.959541
007,    221899,  221899,   45.668968
008,    221898,  221898,   45.918575
009,    221898,  221898,   58.496468
010,    221897,  221897,   46.935562
011,    221898,  221898,   47.273483
012,    221898,  221898,   51.939957
013,    221898,  221898,   42.353012
014,    221897,  221897,   56.608532
015,    221897,  221897,   50.901840
-------------------------------------------------------------------------------------------------------

RUN 1
000,    219486,  219486,   53.287991
001,    219488,  219488,   48.489014
002,    219486,  219486,   55.254395
003,    219485,  219485,   49.726254
004,    219488,  219488,   49.520462
005,    219486,  219486,   50.851791
006,    219281,  219281,   52.575619
007,    219487,  219487,   56.161453
008,    219491,  219491,   40.170456
009,    219485,  219485,   43.707935
010,    219488,  219488,   51.894920
011,    219490,  219490,   50.746643
012,    219487,  219487,   46.232449
013,    219484,  219484,   42.454288
014,    219489,  219489,   60.263508
015,    219488,  219488,   59.653847
-------------------------------------------------------------------------------------------------------

RUN 2
000,    227773,  227773,   47.636047
001,    227777,  227777,   45.734344
002,    227776,  227776,   48.268444
003,    227777,  227777,   53.921207
004,    227775,  227775,   52.452595
005,    227773,  227773,   42.056332
006,    227774,  227774,   48.073208
007,    227775,  227775,   57.934452
008,    227774,  227774,   46.573345
009,    227772,  227772,   44.054600
010,    227774,  227774,   60.301247
011,    227774,  227774,   44.704655
012,    227774,  227774,   44.205494
013,    227777,  227777,   47.104694
014,    227774,  227774,   50.657108
015,    227773,  227773,   54.572472
-------------------------------------------------------------------------------------------------------

RUN 3
000,    225340,  225340,   47.048264
001,    225340,  225340,   57.674435
002,    225339,  225339,   47.107925
003,    225340,  225340,   46.626335
004,    225341,  225341,   57.553253
005,    225341,  225341,   45.608074
006,    225340,  225340,   47.661953
007,    225340,  225340,   57.056408
008,    225341,  225341,   49.277504
009,    225341,  225341,   43.985241
010,    225340,  225340,   61.084232
011,    225102,  225102,   46.754128
012,    225340,  225340,   46.635006
013,    225340,  225340,   56.757126
014,    225340,  225340,   56.098312
015,    225342,  225342,   56.399773
-------------------------------------------------------------------------------------------------------

RUN 4
000,    222740,  222740,   42.214535
001,    222740,  222740,   44.271973
002,    222736,  222736,   51.909622
003,    222741,  222741,   44.559528
004,    222740,  222740,   54.874485
005,    222740,  222740,   53.593918
006,    222739,  222739,   51.251152
007,    222739,  222739,   49.057240
008,    222738,  222738,   55.669456
009,    222739,  222739,   51.682106
010,    222738,  222738,   47.540779
011,    221802,  221802,   45.533524
012,    222739,  222739,   51.713921
013,    222739,  222739,   59.505573
014,    222740,  222740,   57.429375
015,    222739,  222739,   60.320919
-------------------------------------------------------------------------------------------------------

