tid,lock_impl_time(ms)
RUN 0
001, 18226.170
002, 18005.406
003, 18318.420
004, 18198.512
005, 18176.207
006, 17404.479
007, 18109.514
008, 17817.357
009, 18110.896
010, 17383.893
012, 18103.891
011, 18314.055
013, 18252.318
014, 17414.641
015, 18155.969
016, 18080.471
-----------------------------------------------------------------------------------------------

RUN 1
001, 17587.771
002, 17758.363
003, 17774.811
004, 17491.678
005, 17525.133
006, 17681.061
007, 17693.221
008, 17671.865
009, 17620.865
010, 17615.326
012, 17400.600
011, 17649.562
013, 17742.793
014, 17568.357
015, 17660.152
016, 17685.965
-----------------------------------------------------------------------------------------------

RUN 2
001, 17768.729
002, 17837.045
003, 17811.650
004, 17763.443
005, 17644.098
006, 17659.299
007, 17661.443
008, 17643.203
009, 17627.715
010, 17577.150
012, 17554.832
011, 17889.928
013, 17555.496
014, 17612.977
015, 17630.402
016, 17647.693
-----------------------------------------------------------------------------------------------

RUN 3
001, 17778.389
002, 17607.973
003, 17753.027
004, 17699.812
005, 17696.662
006, 17589.959
007, 17765.217
008, 17664.990
009, 17757.783
010, 17767.338
012, 17640.266
011, 17770.781
013, 17728.771
014, 17663.586
015, 17633.814
016, 17614.391
-----------------------------------------------------------------------------------------------

RUN 4
001, 17684.953
002, 17563.156
003, 17756.275
004, 17669.162
005, 17629.463
006, 17603.178
007, 17716.809
008, 17633.643
009, 17630.301
010, 17742.402
012, 17553.719
011, 17709.600
013, 17718.975
014, 17670.350
015, 17669.160
016, 17664.422
-----------------------------------------------------------------------------------------------

