tid,loop_in_cs,lock_acquires,duration,glock_tries,handovers,handovers_data,array_size(B),nodeID,run,lockNR,la
000,00000000,00385742,020,00193899,00000000,00000000,001024,000,000,00016384,00193899
001,00000000,00392269,020,00196802,00000000,00000000,001024,000,000,00016384,00196802
002,00000000,00389771,020,00195498,00000000,00000000,001024,000,000,00016384,00195497
003,00000000,00387460,020,00194307,00000000,00000000,001024,000,000,00016384,00194307
004,00000000,00385505,020,00193521,00000000,00000000,001024,000,000,00016384,00193521
005,00000000,00386923,020,00194641,00000000,00000000,001024,000,000,00016384,00194641
006,00000000,00388589,020,00195724,00000000,00000000,001024,000,000,00016384,00195724
007,00000000,00387059,020,00194461,00000000,00000000,001024,000,000,00016384,00194461
008,00000000,00385663,020,00194293,00000000,00000000,001024,000,000,00016384,00194292
009,00000000,00389094,020,00195797,00000000,00000000,001024,000,000,00016384,00195797
010,00000000,00380602,020,00191148,00000000,00000000,001024,000,000,00016384,00191146
011,00000000,00387804,020,00194356,00000000,00000000,001024,000,000,00016384,00194356
012,00000000,00390849,020,00196614,00000000,00000000,001024,000,000,00016384,00196614
013,00000000,00388327,020,00195086,00000000,00000000,001024,000,000,00016384,00195086
014,00000000,00384688,020,00193622,00000000,00000000,001024,000,000,00016384,00193622
015,00000000,00384018,020,00193217,00000000,00000000,001024,000,000,00016384,00193217
016,00000000,00386110,020,00194035,00000000,00000000,001024,000,000,00016384,00194035
017,00000000,00388048,020,00195173,00000000,00000000,001024,000,000,00016384,00195173
018,00000000,00386917,020,00194005,00000000,00000000,001024,000,000,00016384,00194003
019,00000000,00383588,020,00192906,00000000,00000000,001024,000,000,00016384,00192906
020,00000000,00388810,020,00195889,00000000,00000000,001024,000,000,00016384,00195889
021,00000000,00384002,020,00192768,00000000,00000000,001024,000,000,00016384,00192768
022,00000000,00386458,020,00194417,00000000,00000000,001024,000,000,00016384,00194417
023,00000000,00390578,020,00196183,00000000,00000000,001024,000,000,00016384,00196183
024,00000000,00386058,020,00194505,00000000,00000000,001024,000,000,00016384,00194505
025,00000000,00387319,020,00194802,00000000,00000000,001024,000,000,00016384,00194802
026,00000000,00386828,020,00194573,00000000,00000000,001024,000,000,00016384,00194573
027,00000000,00389150,020,00195780,00000000,00000000,001024,000,000,00016384,00195780
028,00000000,00383880,020,00192684,00000000,00000000,001024,000,000,00016384,00192684
029,00000000,00386747,020,00194159,00000000,00000000,001024,000,000,00016384,00194159
030,00000000,00392077,020,00197317,00000000,00000000,001024,000,000,00016384,00197317
031,00000000,00389821,020,00195704,00000000,00000000,001024,000,000,00016384,00195704
000,00000000,00391523,020,00196948,00000000,00000000,001024,000,001,00016384,00196948
001,00000000,00392341,020,00197376,00000000,00000000,001024,000,001,00016384,00197375
002,00000000,00386765,020,00194071,00000000,00000000,001024,000,001,00016384,00194071
003,00000000,00391683,020,00196493,00000000,00000000,001024,000,001,00016384,00196493
004,00000000,00384593,020,00193108,00000000,00000000,001024,000,001,00016384,00193107
005,00000000,00388495,020,00194622,00000000,00000000,001024,000,001,00016384,00194622
006,00000000,00383776,020,00192391,00000000,00000000,001024,000,001,00016384,00192390
007,00000000,00386385,020,00193692,00000000,00000000,001024,000,001,00016384,00193692
008,00000000,00389197,020,00195042,00000000,00000000,001024,000,001,00016384,00195042
009,00000000,00383805,020,00192329,00000000,00000000,001024,000,001,00016384,00192329
010,00000000,00384332,020,00193131,00000000,00000000,001024,000,001,00016384,00193131
011,00000000,00385972,020,00194220,00000000,00000000,001024,000,001,00016384,00194220
012,00000000,00391880,020,00196739,00000000,00000000,001024,000,001,00016384,00196739
013,00000000,00388782,020,00194844,00000000,00000000,001024,000,001,00016384,00194843
014,00000000,00385357,020,00193217,00000000,00000000,001024,000,001,00016384,00193217
015,00000000,00388419,020,00194950,00000000,00000000,001024,000,001,00016384,00194949
016,00000000,00387956,020,00194434,00000000,00000000,001024,000,001,00016384,00194434
017,00000000,00374312,020,00188437,00000000,00000000,001024,000,001,00016384,00188437
018,00000000,00388936,020,00194956,00000000,00000000,001024,000,001,00016384,00194956
019,00000000,00387645,020,00194963,00000000,00000000,001024,000,001,00016384,00194962
020,00000000,00382870,020,00192490,00000000,00000000,001024,000,001,00016384,00192490
021,00000000,00390214,020,00196352,00000000,00000000,001024,000,001,00016384,00196352
022,00000000,00382394,020,00191679,00000000,00000000,001024,000,001,00016384,00191679
023,00000000,00386002,020,00194094,00000000,00000000,001024,000,001,00016384,00194094
024,00000000,00387819,020,00195152,00000000,00000000,001024,000,001,00016384,00195151
025,00000000,00386261,020,00194179,00000000,00000000,001024,000,001,00016384,00194179
026,00000000,00388616,020,00194889,00000000,00000000,001024,000,001,00016384,00194889
027,00000000,00388726,020,00195088,00000000,00000000,001024,000,001,00016384,00195088
028,00000000,00384378,020,00193238,00000000,00000000,001024,000,001,00016384,00193238
029,00000000,00391500,020,00196816,00000000,00000000,001024,000,001,00016384,00196816
030,00000000,00388467,020,00195651,00000000,00000000,001024,000,001,00016384,00195651
031,00000000,00391198,020,00196622,00000000,00000000,001024,000,001,00016384,00196622
000,00000000,00386833,020,00193876,00000000,00000000,001024,000,002,00016384,00193876
001,00000000,00386031,020,00193876,00000000,00000000,001024,000,002,00016384,00193876
002,00000000,00390349,020,00195847,00000000,00000000,001024,000,002,00016384,00195846
003,00000000,00384949,020,00193325,00000000,00000000,001024,000,002,00016384,00193325
004,00000000,00385159,020,00192925,00000000,00000000,001024,000,002,00016384,00192923
005,00000000,00388763,020,00195413,00000000,00000000,001024,000,002,00016384,00195413
006,00000000,00392196,020,00196913,00000000,00000000,001024,000,002,00016384,00196912
007,00000000,00389423,020,00195662,00000000,00000000,001024,000,002,00016384,00195661
008,00000000,00385044,020,00193504,00000000,00000000,001024,000,002,00016384,00193504
009,00000000,00384115,020,00192560,00000000,00000000,001024,000,002,00016384,00192560
010,00000000,00384899,020,00193597,00000000,00000000,001024,000,002,00016384,00193597
011,00000000,00384394,020,00193182,00000000,00000000,001024,000,002,00016384,00193181
012,00000000,00383835,020,00193102,00000000,00000000,001024,000,002,00016384,00193102
013,00000000,00386741,020,00194065,00000000,00000000,001024,000,002,00016384,00194065
014,00000000,00382611,020,00192176,00000000,00000000,001024,000,002,00016384,00192176
015,00000000,00388153,020,00195192,00000000,00000000,001024,000,002,00016384,00195192
016,00000000,00390070,020,00195798,00000000,00000000,001024,000,002,00016384,00195797
017,00000000,00386344,020,00193950,00000000,00000000,001024,000,002,00016384,00193949
018,00000000,00390511,020,00195789,00000000,00000000,001024,000,002,00016384,00195788
019,00000000,00389850,020,00195355,00000000,00000000,001024,000,002,00016384,00195355
020,00000000,00390363,020,00196177,00000000,00000000,001024,000,002,00016384,00196177
021,00000000,00391493,020,00196273,00000000,00000000,001024,000,002,00016384,00196273
022,00000000,00389091,020,00195484,00000000,00000000,001024,000,002,00016384,00195482
023,00000000,00387199,020,00194696,00000000,00000000,001024,000,002,00016384,00194696
024,00000000,00385308,020,00193749,00000000,00000000,001024,000,002,00016384,00193749
025,00000000,00385341,020,00193476,00000000,00000000,001024,000,002,00016384,00193476
026,00000000,00383699,020,00192690,00000000,00000000,001024,000,002,00016384,00192689
027,00000000,00388841,020,00194910,00000000,00000000,001024,000,002,00016384,00194910
028,00000000,00388641,020,00194939,00000000,00000000,001024,000,002,00016384,00194939
029,00000000,00386473,020,00194227,00000000,00000000,001024,000,002,00016384,00194227
030,00000000,00388784,020,00195692,00000000,00000000,001024,000,002,00016384,00195691
031,00000000,00387463,020,00194893,00000000,00000000,001024,000,002,00016384,00194893
