tid,loop_in_cs,lock_acquires,lock_hold(ms),total_duration(s),wait_ac(ms),wait_rel(ms),array_size(B)
RUN 0
000,        16,       1,    0.001195,       0.000,    0.004210,    0.000735,             256
000,        32,       1,    0.001165,       0.000,    0.081840,    0.000590,             512
000,        64,       1,    0.055970,       0.000,    0.005125,    0.055045,            1024
000,       128,       1,    0.002340,       0.000,    0.109425,    0.000510,            2048
000,       256,       1,    0.003780,       0.000,    0.118650,    0.000225,            4096
000,       512,       1,    0.007140,       0.000,    0.143405,    0.000210,            8192
000,      1024,       1,    0.013550,       0.001,    0.644395,    0.000290,           16384
000,      2048,       1,    0.027895,       0.001,    0.344615,    0.000440,           32768
000,      4096,       1,    0.053935,       0.002,    0.731005,    0.000455,           65536
000,      8192,       1,    0.108015,       0.004,    1.701790,    0.000610,          131072
000,     16384,       1,    0.215555,       0.007,    4.033160,    0.000830,          262144
000,     32768,       1,    0.476730,       0.011,    2.496450,    0.047685,          524288
000,     65536,       1,    0.546320,       0.020,    7.829057,    0.000880,         1048576
000,    131072,       1,    1.145420,       0.036,    7.344427,    0.000640,         2097152
000,    262144,       1,    3.215983,       0.071,    4.992000,    0.001668,         4194304
000,    524288,       1,    4.007663,       0.134,   57.860359,    0.000957,         8388608
000,   1048576,       1,    8.016550,       0.258,   49.835480,    0.001373,        16777216
001,        16,       1,    0.000930,       0.000,    0.085980,    0.000630,             256
001,        32,       1,    0.000835,       0.000,    0.101780,    0.000310,             512
001,        64,       1,    0.001545,       0.000,    0.080450,    0.000505,            1024
001,       128,       1,    0.002085,       0.000,    0.097965,    0.000260,            2048
001,       256,       1,    0.003880,       0.000,    0.097105,    0.000365,            4096
001,       512,       1,    0.006885,       0.000,    0.192495,    0.000245,            8192
001,      1024,       1,    0.165345,       0.001,    0.000675,    0.000960,           16384
001,      2048,       1,    0.026945,       0.001,    0.866745,    0.000520,           32768
001,      4096,       1,    0.053255,       0.002,    1.688880,    0.000470,           65536
001,      8192,       1,    0.111840,       0.004,    2.280500,    0.000745,          131072
001,     16384,       1,    0.156021,       0.007,    4.970068,    0.000593,          262144
001,     32768,       1,    0.311680,       0.011,    3.925335,    0.000590,          524288
001,     65536,       1,    0.656341,       0.020,   15.046877,    0.000604,         1048576
001,    131072,       1,    0.997420,       0.036,   26.162230,    0.000390,         2097152
001,    262144,       1,    2.053983,       0.071,   24.383854,    0.000630,         4194304
001,    524288,       1,    4.085613,       0.134,   69.798134,    0.000813,         8388608
001,   1048576,       1,    8.079150,       0.258,  114.428535,    0.001470,        16777216
002,        16,       1,    0.001647,       0.000,    0.004273,    0.001052,             256
002,        32,       1,    0.001085,       0.000,    0.079932,    0.000445,             512
002,        64,       1,    0.001292,       0.000,    0.071200,    0.000281,            1024
002,       128,       1,    0.002234,       0.000,    0.005526,    0.000287,            2048
002,       256,       1,    0.003828,       0.000,    0.127360,    0.000182,            4096
002,       512,       1,    0.007467,       0.000,    0.209200,    0.000258,            8192
002,      1024,       1,    0.014675,       0.001,    0.227783,    0.000240,           16384
002,      2048,       1,    0.029063,       0.001,    0.806993,    0.000599,           32768
002,      4096,       1,    0.057555,       0.002,    1.569594,    0.000708,           65536
002,      8192,       1,    0.114113,       0.004,    2.849887,    0.000498,          131072
002,     16384,       1,    0.236925,       0.007,    0.256154,    0.000474,          262144
002,     32768,       1,    0.398420,       0.011,    1.446105,    0.000595,          524288
002,     65536,       1,    0.726800,       0.020,   10.612224,    0.001208,         1048576
002,    131072,       1,    0.986440,       0.036,   29.239704,    0.000677,         2097152
002,    262144,       1,    2.306673,       0.071,   28.971020,    0.001137,         4194304
002,    524288,       1,    4.026903,       0.134,  117.942612,    0.000997,         8388608
002,   1048576,       1,    7.880833,       0.258,  146.479141,    0.000990,        16777216
003,        16,       1,    0.001427,       0.000,    0.003107,    0.000920,             256
003,        32,       1,    0.000967,       0.000,    0.082493,    0.000327,             512
003,        64,       1,    0.001347,       0.000,    0.095580,    0.000267,            1024
003,       128,       1,    0.002320,       0.000,    0.135560,    0.000333,            2048
003,       256,       1,    0.004107,       0.000,    0.169947,    0.000193,            4096
003,       512,       1,    0.007953,       0.000,    0.269073,    0.000207,            8192
003,      1024,       1,    0.016493,       0.001,    0.371807,    0.000280,           16384
003,      2048,       1,    0.031220,       0.001,    0.834627,    0.000400,           32768
003,      4096,       1,    0.063673,       0.002,    0.067700,    0.000340,           65536
003,      8192,       1,    0.138993,       0.004,    0.379420,    0.000753,          131072
003,     16384,       1,    0.252307,       0.007,    3.781340,    0.001013,          262144
003,     32768,       1,    0.294073,       0.011,    2.976383,    0.001353,          524288
003,     65536,       1,    0.646114,       0.020,   12.002068,    0.000843,         1048576
003,    131072,       1,    1.010147,       0.036,   31.249666,    0.000750,         2097152
003,    262144,       1,    1.969700,       0.071,   35.247028,    0.000667,         4194304
003,    524288,       1,    4.019237,       0.134,   12.154496,    0.001033,         8388608
003,   1048576,       1,    8.039657,       0.258,  186.130829,    0.001443,        16777216
004,        16,       1,    0.001017,       0.000,    0.085764,    0.000653,             256
004,        32,       1,    0.000615,       0.000,    0.004785,    0.000232,             512
004,        64,       1,    0.000945,       0.000,    0.001459,    0.000173,            1024
004,       128,       1,    0.002640,       0.000,    0.003472,    0.000472,            2048
004,       256,       1,    0.003032,       0.000,    0.001585,    0.000301,            4096
004,       512,       1,    0.005916,       0.000,    0.007817,    0.000432,            8192
004,      1024,       1,    0.011347,       0.001,    0.399057,    0.000596,           16384
004,      2048,       1,    0.020848,       0.001,    0.462707,    0.000272,           32768
004,      4096,       1,    0.041728,       0.002,    0.784939,    0.000476,           65536
004,      8192,       1,    0.085131,       0.004,    1.447720,    0.000484,          131072
004,     16384,       1,    0.164537,       0.007,    3.616263,    0.000425,          262144
004,     32768,       1,    0.328600,       0.011,    6.613788,    0.000688,          524288
004,     65536,       1,    0.667427,       0.020,    1.273893,    0.000659,         1048576
