lock_hold,lwait_acq,lwait_rel,gwait_acq,gwait_rel,data_read,data_write,end_to_end,array_size,nodeID,run,lockNR
0000000,0000831,0000060,0001008,0028464,0010961,0027802,0000021,001024,000,000,16384
0000000,0007710,0000841,0001786,0065503,0029034,0064793,0005184,001024,000,000,16384
0000000,0000822,0000060,0001003,0012774,0006512,0012573,0000012,001024,001,000,16384
0000000,0010228,0000792,0002005,0027492,0020910,0027212,0007986,001024,001,000,16384
0000000,0000822,0000060,0001004,0012844,0006563,0012664,0000013,001024,002,000,16384
0000000,0010260,0000761,0002134,0027712,0021060,0027422,0007938,001024,002,000,16384
0000000,0000791,0000060,0001006,0019918,0009517,0019456,0000017,001024,003,000,16384
0000000,0012702,0000751,0002041,0056366,0025288,0055805,0009889,001024,003,000,16384
