tid,loop_in_cs,lock_acquires,lock_hold(ms),total_duration(s),wait_acq(ms),wait_rel(ms),lwait_acq,lwait_rel,gwait_acq,gwait_rel,data_read,data_write,glock_tries,array_size(B),client_id,run,nlocks
000,  13238272,     100,   10.399286,   20.000000,12094.425781,   13.451410,12081.155273,    0.024954,   13.258520,   13.557863,   12.280417,   12.482781,       100,          524288,000,000,000001
001, 177209344,    1351,  154.865295,   20.000000,13835.222656,  179.386459,13657.997070,    0.257418,  177.076935,  179.069290,  166.274887,  167.770630,      1354,          524288,000,000,000001
002, 131203072,    1000,  112.548065,   20.000000,19474.488281,  132.565216,15609.699219,    0.229591, 3864.692871,  132.291763,  123.003494,  124.002853,      1055,          524288,000,000,000001
003,  88211456,     672,   76.819038,   20.000000,14950.637695,   88.918007,14862.414062,    0.138835,   88.151947,   88.813080,   82.705490,   83.226791,       672,          524288,000,000,000001
004, 119668736,     912,  103.690742,   20.000000,15620.852539,  120.709785,15501.269531,    0.234230,  119.493011,  120.448105,  112.109253,  112.985680,       912,          524288,000,000,000001
005,    131072,       0,    0.000000,   20.000000,    0.000000,    0.000000,    0.000000,    0.000195,    0.000000,    0.131137,    0.000000,    0.000000,         0,          524288,000,000,000001
006, 187564032,    1430,  163.181198,   20.000000,11362.248047,  189.065033, 9897.572266,    0.286389, 1464.535645,  188.686340,  175.759766,  177.015610,      1458,          524288,000,000,000001
007, 259915776,    1982,  227.440536,   20.000000,13292.344727,  262.361725,12118.723633,    0.456513, 1173.409058,  261.731079,  243.960739,  245.558563,      2006,          524288,000,000,000001
008, 262275072,    2000,  238.148422,   20.000000,14349.173828,  273.862854,12619.883789,    0.468448, 1729.053711,  273.085083,  249.485168,  252.494583,      2044,          524288,000,000,000001
009,    131072,       0,    0.000000,   20.000000,    0.000000,    0.000000,    0.000000,    0.000280,    0.000000,    0.133387,    0.000000,    0.000000,         0,          524288,000,000,000001
010,  13238272,     100,   11.532165,   20.000000,13796.034180,   13.537160,13782.599609,    0.019632,   13.425107,   13.635789,   12.433537,   12.552377,       100,          524288,000,000,000001
011,  52559872,     400,   47.524559,   20.000000, 7266.868164,   54.232975, 7213.154297,    0.065571,   53.674187,   54.243473,   49.750191,   50.249092,       400,          524288,000,000,000001
012, 515768320,    3934,  470.695892,   20.000000,18845.400391,  532.807678,11673.127930,    0.750726, 7171.909180,  531.546570,  488.811951,  493.479370,      4021,          524288,000,000,000001
013, 154402816,    1177,  139.866699,   20.000000,13810.211914,  159.168411,13652.509766,    0.234507,  157.595993,  158.883987,  146.180588,  147.493057,      1177,          524288,000,000,000001
014,  13238272,     100,   11.548800,   20.000000,15129.994141,   13.478567,15116.614258,    0.019651,   13.370729,   13.578010,   12.403044,   12.519918,       100,          524288,000,000,000001
015,    393216,       2,    0.193947,   20.000000, 7446.654297,    0.268683, 7446.353027,    0.000662,    0.301098,    0.400768,    0.248162,    0.249848,         2,          524288,000,000,000001
000, 216399872,    1650,  184.528015,   20.000000,  641.860657,  223.045776,  421.780701,    0.382935,  219.882446,  222.427490,  203.208450,  206.451309,      1650,          524288,000,001,000001
001,    131072,       0,    0.000000,   20.000000,    0.000000,    0.000000,    0.000000,    0.000353,    0.000000,    0.131187,    0.000000,    0.000000,         0,          524288,000,001,000001
002,    131072,       0,    0.000000,   20.000000,    0.000000,    0.000000,    0.000000,    0.000250,    0.000000,    0.130773,    0.000000,    0.000000,         0,          524288,000,001,000001
003, 145489920,    1109,  126.190559,   20.000000, 1090.347412,  147.087646,  942.004456,    0.216350,  148.229065,  146.834290,  136.373825,  137.532227,      1119,          524288,000,001,000001
004,  13238272,     100,   10.662766,   20.000000,  398.022949,   13.185353,  384.974335,    0.022561,   13.039118,   13.279073,   12.258578,   12.374686,       100,          524288,000,001,000001
005,    131072,       0,    0.000000,   20.000000,    0.000000,    0.000000,    0.000000,    0.000168,    0.000000,    0.129810,    0.000000,    0.000000,         0,          524288,000,001,000001
006,    131072,       0,    0.000000,   20.000000,    0.000000,    0.000000,    0.000000,    0.000538,    0.000000,    0.129507,    0.000000,    0.000000,         0,          524288,000,001,000001
007, 236060672,    1800,  206.592026,   20.000000,16310.123047,  238.613602, 6243.291504,    0.370360,10066.639648,  238.132553,  221.322906,  223.225342,      1928,          524288,000,001,000001
008,    131072,       0,    0.000000,   20.000000,    0.000000,    0.000000,    0.000000,    0.000393,    0.000000,    0.135182,    0.000000,    0.000000,         0,          524288,000,001,000001
