tid,wait_acq(ms),wait_rel(ms),client_id,run
000,  1.953500,  2.995321,000,000
001,  1.904840,  2.995309,000,000
002,  1.895922,  3.037838,000,000
003,  1.987965,  2.994714,000,000
004,  1.882962,  2.986955,000,000
005,  1.977818,  2.970032,000,000
006,  2.000453,  3.001293,000,000
007,  1.885550,  2.990828,000,000
008,  1.975676,  2.977579,000,000
009,  1.879368,  2.987556,000,000
010,  1.931393,  3.018166,000,000
011,  1.944469,  2.966929,000,000
012,  1.926412,  2.996509,000,000
013,  1.921147,  3.010397,000,000
014,  1.859354,  2.966368,000,000
015,  1.823933,  2.984536,000,000
000,  1.724865,  3.016228,000,001
001,  1.813369,  2.955226,000,001
002,  1.778597,  2.987745,000,001
003,  1.791262,  2.975505,000,001
004,  1.818230,  2.995265,000,001
005,  1.770074,  2.971183,000,001
006,  1.804316,  3.005121,000,001
007,  1.748615,  3.034824,000,001
008,  1.856618,  2.982768,000,001
009,  1.945071,  2.985513,000,001
010,  1.724777,  3.004570,000,001
011,  1.810153,  2.968364,000,001
012,  1.748913,  3.018685,000,001
013,  1.764710,  3.036836,000,001
014,  1.701609,  3.054691,000,001
015,  1.661870,  2.975420,000,001
