tid,loop_in_cs,lock_acquires,duration,glock_tries,handovers,handovers_data,array_size(B),nodeID,run,lockNR,la,pinning,cache_misses
008,00014312,00014312,010,00054402,00012608,00012608,001024,001,000,00000001,00014312,02,0000030823317831
009,00014270,00014270,010,00069874,00012006,00012006,001024,001,000,00000001,00014270,02,0000030572119421
010,00014303,00014303,010,00042014,00012920,00012920,001024,001,000,00000001,00014303,02,0000031157432091
011,00014226,00014226,010,00061059,00012305,00012305,001024,001,000,00000001,00014226,02,0000030752840393
012,00014209,00014209,010,00059470,00012366,00012366,001024,001,000,00000001,00014209,02,0000030831625470
013,00014236,00014236,010,00079703,00011803,00011803,001024,001,000,00000001,00014236,02,0000030720187823
014,00014248,00014248,010,00065771,00012193,00012193,001024,001,000,00000001,00014248,02,0000030783165839
015,00014250,00014250,010,00073889,00011871,00011871,001024,001,000,00000001,00014250,02,0000030603351157
016,00014236,00014236,010,00032012,00012556,00012556,001024,001,000,00000001,00014236,02,0000030924398673
017,00014260,00014260,010,00037805,00012250,00012250,001024,001,000,00000001,00014260,02,0000030732242665
018,00014309,00014309,010,00019759,00013213,00013213,001024,001,000,00000001,00014309,02,0000031099491339
019,00014311,00014311,010,00020996,00013111,00013111,001024,001,000,00000001,00014311,02,0000031103245478
020,00014237,00014237,010,00032214,00012493,00012493,001024,001,000,00000001,00014237,02,0000030933214652
021,00014233,00014233,010,00025881,00012844,00012844,001024,001,000,00000001,00014233,02,0000030875857515
022,00014261,00014261,010,00035978,00012342,00012342,001024,001,000,00000001,00014261,02,0000030897469187
023,00014237,00014237,010,00025008,00012874,00012874,001024,001,000,00000001,00014237,02,0000030849659393
024,00014232,00014232,010,00023607,00012942,00012942,001024,001,000,00000001,00014232,02,0000031139843927
025,00014277,00014277,010,00028205,00012725,00012725,001024,001,000,00000001,00014277,02,0000031051993473
026,00014199,00014199,010,00028614,00012732,00012732,001024,001,000,00000001,00014199,02,0000031106895709
027,00014245,00014245,010,00050063,00011624,00011624,001024,001,000,00000001,00014245,02,0000030959560870
028,00014232,00014232,010,00029230,00012651,00012651,001024,001,000,00000001,00014232,02,0000030914645737
029,00014299,00014299,010,00022740,00013028,00013028,001024,001,000,00000001,00014299,02,0000031127197699
030,00014289,00014289,010,00023311,00013073,00013073,001024,001,000,00000001,00014289,02,0000031075782408
031,00014238,00014238,010,00026017,00012712,00012712,001024,001,000,00000001,00014238,02,0000031003463131
000,00014414,00014414,010,00076683,00012061,00012061,001024,002,000,00000001,00014414,02,0000030559366618
001,00014464,00014464,010,00054575,00012749,00012749,001024,002,000,00000001,00014464,02,0000030682804592
002,00014454,00014454,010,00059687,00012631,00012631,001024,002,000,00000001,00014454,02,0000030809088762
003,00014387,00014387,010,00094435,00011445,00011445,001024,002,000,00000001,00014387,02,0000030519396638
004,00014452,00014452,010,00048215,00012937,00012937,001024,002,000,00000001,00014452,02,0000030772171829
005,00014451,00014451,010,00056990,00012590,00012590,001024,002,000,00000001,00014451,02,0000030906399789
006,00014376,00014376,010,00059626,00012575,00012575,001024,002,000,00000001,00014376,02,0000030784643383
007,00014395,00014395,010,00079909,00011850,00011850,001024,002,000,00000001,00014395,02,0000030593954770
008,00014382,00014382,010,00067842,00012296,00012296,001024,002,000,00000001,00014382,02,0000030719018049
009,00014474,00014474,010,00071273,00012220,00012220,001024,002,000,00000001,00014474,02,0000030981800356
010,00014386,00014386,010,00059094,00012436,00012436,001024,002,000,00000001,00014386,02,0000030702861081
011,00014377,00014377,010,00053807,00012634,00012634,001024,002,000,00000001,00014377,02,0000030639266097
012,00014394,00014394,010,00066927,00012175,00012175,001024,002,000,00000001,00014394,02,0000030726117281
013,00014398,00014398,010,00059785,00012172,00012172,001024,002,000,00000001,00014398,02,0000030729956513
014,00014401,00014401,010,00059288,00012433,00012433,001024,002,000,00000001,00014401,02,0000030789214844
015,00014438,00014438,010,00062106,00012451,00012451,001024,002,000,00000001,00014438,02,0000030880205756
016,00014425,00014425,010,00029192,00012898,00012898,001024,002,000,00000001,00014425,02,0000031057651426
017,00014363,00014363,010,00029650,00012744,00012744,001024,002,000,00000001,00014363,02,0000031012988142
018,00014425,00014425,010,00030044,00012843,00012843,001024,002,000,00000001,00014425,02,0000030953104594
019,00014405,00014405,010,00035164,00012581,00012581,001024,002,000,00000001,00014405,02,0000030805592215
020,00014439,00014439,010,00024457,00013137,00013137,001024,002,000,00000001,00014439,02,0000031079470061
021,00014451,00014451,010,00024256,00013149,00013149,001024,002,000,00000001,00014451,02,0000031058930288
022,00014378,00014378,010,00027890,00012845,00012845,001024,002,000,00000001,00014378,02,0000030847984660
023,00014432,00014432,010,00025437,00013072,00013072,001024,002,000,00000001,00014432,02,0000031234476169
024,00014437,00014437,010,00031389,00012779,00012779,001024,002,000,00000001,00014437,02,0000031103668792
025,00014441,00014441,010,00034897,00012525,00012525,001024,002,000,00000001,00014441,02,0000031016561642
026,00014437,00014437,010,00026222,00013081,00013081,001024,002,000,00000001,00014437,02,0000031119472279
027,00014420,00014420,010,00028815,00012912,00012912,001024,002,000,00000001,00014420,02,0000030969907513
028,00014455,00014455,010,00027226,00013045,00013045,001024,002,000,00000001,00014455,02,0000030999798611
029,00014455,00014455,010,00030549,00012748,00012748,001024,002,000,00000001,00014455,02,0000031060982998
030,00014365,00014365,010,00026608,00012877,00012877,001024,002,000,00000001,00014365,02,0000030951753651
031,00014428,00014428,010,00028621,00012819,00012819,001024,002,000,00000001,00014428,02,0000031034524938
000,00014727,00014727,010,00070591,00012419,00012419,001024,003,000,00000001,00014727,02,0000030416233489
001,00014737,00014737,010,00058895,00012614,00012614,001024,003,000,00000001,00014737,02,0000030622206583
002,00014741,00014741,010,00099026,00011517,00011517,001024,003,000,00000001,00014741,02,0000030419250409
003,00014806,00014806,010,00033823,00013644,00013644,001024,003,000,00000001,00014806,02,0000031222429982
004,00014735,00014735,010,00069778,00012410,00012410,001024,003,000,00000001,00014735,02,0000030642210008
005,00014754,00014754,010,00069166,00012437,00012437,001024,003,000,00000001,00014754,02,0000030541560452
006,00014814,00014814,010,00039789,00013472,00013472,001024,003,000,00000001,00014814,02,0000031155630605
007,00014716,00014716,010,00064802,00012466,00012466,001024,003,000,00000001,00014716,02,0000030459593696
008,00014752,00014752,010,00081573,00011927,00011927,001024,003,000,00000001,00014752,02,0000030572856546
009,00014746,00014746,010,00074804,00012153,00012153,001024,003,000,00000001,00014746,02,0000030548519524
010,00014727,00014727,010,00063954,00012559,00012559,001024,003,000,00000001,00014727,02,0000030555131646
011,00014732,00014732,010,00070075,00012369,00012369,001024,003,000,00000001,00014732,02,0000030575992152
012,00014727,00014727,010,00069973,00012306,00012306,001024,003,000,00000001,00014727,02,0000030471269804
013,00014739,00014739,010,00078571,00011920,00011920,001024,003,000,00000001,00014739,02,0000030236005056
014,00014752,00014752,010,00056739,00012784,00012784,001024,003,000,00000001,00014752,02,0000030604309427
015,00014788,00014788,010,00053890,00012918,00012918,001024,003,000,00000001,00014788,02,0000030901628880
016,00014822,00014822,010,00031047,00013145,00013145,001024,003,000,00000001,00014822,02,0000031069341802
017,00014806,00014806,010,00022832,00013569,00013569,001024,003,000,00000001,00014806,02,0000031274503209
018,00014819,00014819,010,00024859,00013600,00013600,001024,003,000,00000001,00014819,02,0000031204825356
019,00014833,00014833,010,00036156,00012844,00012844,001024,003,000,00000001,00014833,02,0000030737956256
020,00014825,00014825,010,00027075,00013294,00013294,001024,003,000,00000001,00014825,02,0000030835653246
021,00014821,00014821,010,00016862,00013833,00013833,001024,003,000,00000001,00014821,02,0000031284595821
022,00014827,00014827,010,00023355,00013522,00013522,001024,003,000,00000001,00014827,02,0000031020556370
023,00014762,00014762,010,00040750,00012423,00012423,001024,003,000,00000001,00014762,02,0000030813554796
024,00014798,00014798,010,00028394,00013224,00013224,001024,003,000,00000001,00014798,02,0000030885699940
025,00014784,00014784,010,00023801,00013458,00013458,001024,003,000,00000001,00014784,02,0000031179601152
026,00014823,00014823,010,00028033,00013287,00013287,001024,003,000,00000001,00014823,02,0000030913139053
027,00014820,00014820,010,00022889,00013565,00013565,001024,003,000,00000001,00014820,02,0000031184770661
028,00014789,00014789,010,00026131,00013302,00013302,001024,003,000,00000001,00014789,02,0000031093748444
029,00014818,00014818,010,00016204,00013889,00013889,001024,003,000,00000001,00014818,02,0000031362693670
030,00014819,00014819,010,00017504,00013811,00013811,001024,003,000,00000001,00014819,02,0000031286061354
031,00014784,00014784,010,00028127,00013135,00013135,001024,003,000,00000001,00014784,02,0000030925006795
000,00026465,00026465,010,00108120,00022689,00022689,001024,000,001,00000001,00026465,02,0000030538064158
001,00026362,00026362,010,00101193,00022623,00022623,001024,000,001,00000001,00026362,02,0000030372591797
002,00026400,00026400,010,00099264,00022752,00022752,001024,000,001,00000001,00026400,02,0000030629334332
003,00026420,00026420,010,00096683,00023035,00023035,001024,000,001,00000001,00026420,02,0000030693587554
004,00026388,00026388,010,00101713,00022816,00022816,001024,000,001,00000001,00026388,02,0000030574113609
005,00026390,00026390,010,00095013,00022915,00022915,001024,000,001,00000001,00026390,02,0000030469052381
006,00026422,00026422,010,00093926,00022949,00022949,001024,000,001,00000001,00026422,02,0000030701854905
007,00026499,00026499,010,00109277,00022437,00022437,001024,000,001,00000001,00026499,02,0000030591891459
008,00026445,00026445,010,00094920,00023090,00023090,001024,000,001,00000001,00026445,02,0000030704304585
009,00026413,00026413,010,00109311,00022324,00022324,001024,000,001,00000001,00026413,02,0000030519460615
010,00026426,00026426,010,00088945,00023117,00023117,001024,000,001,00000001,00026426,02,0000030610947809
011,00026320,00026320,010,00107181,00022461,00022461,001024,000,001,00000001,00026320,02,0000001491919381
012,00026465,00026465,010,00089334,00023245,00023245,001024,000,001,00000001,00026465,02,0000030645320908
013,00026429,00026429,010,00104093,00022575,00022575,001024,000,001,00000001,00026429,02,0000030591158468
014,00026456,00026456,010,00099408,00022905,00022905,001024,000,001,00000001,00026456,02,0000030674118258
015,00026458,00026458,010,00100743,00022723,00022723,001024,000,001,00000001,00026458,02,0000030661182746
016,00026392,00026392,010,00074568,00023171,00023171,001024,000,001,00000001,00026392,02,0000030739644066
017,00026387,00026387,010,00067669,00023319,00023319,001024,000,001,00000001,00026387,02,0000030727717066
018,00026400,00026400,010,00062399,00023530,00023530,001024,000,001,00000001,00026400,02,0000030849458003
019,00026468,00026468,010,00073125,00023125,00023125,001024,000,001,00000001,00026468,02,0000030742031487
020,00026444,00026444,010,00066469,00023380,00023380,001024,000,001,00000001,00026444,02,0000030802998090
021,00026450,00026450,010,00069175,00023109,00023109,001024,000,001,00000001,00026450,02,0000030755443635
022,00026461,00026461,010,00060037,00023762,00023762,001024,000,001,00000001,00026461,02,0000030793451175
023,00026438,00026438,010,00052839,00024164,00024164,001024,000,001,00000001,00026438,02,0000030797318288
024,00026408,00026408,010,00067989,00023177,00023177,001024,000,001,00000001,00026408,02,0000030767066709
025,00026453,00026453,010,00057735,00023789,00023789,001024,000,001,00000001,00026453,02,0000030757816576
026,00026394,00026394,010,00059577,00023605,00023605,001024,000,001,00000001,00026394,02,0000030808503693
027,00026437,00026437,010,00064529,00023433,00023433,001024,000,001,00000001,00026437,02,0000030785560850
028,00026461,00026461,010,00062838,00023543,00023543,001024,000,001,00000001,00026461,02,0000030773763055
029,00026486,00026486,010,00061525,00023631,00023631,001024,000,001,00000001,00026486,02,0000030739049109
030,00026465,00026465,010,00065136,00023307,00023307,001024,000,001,00000001,00026465,02,0000030692359322
031,00026480,00026480,010,00065169,00023285,00023285,001024,000,001,00000001,00026480,02,0000030800114903
000,00014681,00014681,010,00055849,00012903,00012903,001024,001,001,00000001,00014681,02,0000030728264814
001,00014715,00014715,010,00073965,00012351,00012351,001024,001,001,00000001,00014715,02,0000030567582088
002,00014779,00014779,010,00054165,00012932,00012932,001024,001,001,00000001,00014779,02,0000030875493035
003,00014690,00014690,010,00064871,00012607,00012607,001024,001,001,00000001,00014690,02,0000030449310930
004,00014690,00014690,010,00066261,00012641,00012641,001024,001,001,00000001,00014690,02,0000030693133414
005,00014713,00014713,010,00076104,00012200,00012200,001024,001,001,00000001,00014713,02,0000030562599533
006,00014736,00014736,010,00067175,00012530,00012530,001024,001,001,00000001,00014736,02,0000030813433427
007,00014711,00014711,010,00069585,00012332,00012332,001024,001,001,00000001,00014711,02,0000030676098143
008,00014801,00014801,010,00048367,00013100,00013100,001024,001,001,00000001,00014801,02,0000030725612035
009,00014719,00014719,010,00074977,00012209,00012209,001024,001,001,00000001,00014719,02,0000030680918634
010,00014713,00014713,010,00054009,00012806,00012806,001024,001,001,00000001,00014713,02,0000030689651093
011,00014737,00014737,010,00069271,00012438,00012438,001024,001,001,00000001,00014737,02,0000030793014239
012,00014771,00014771,010,00055905,00012878,00012878,001024,001,001,00000001,00014771,02,0000030814980003
013,00014793,00014793,010,00069074,00012558,00012558,001024,001,001,00000001,00014793,02,0000030686999298
014,00014706,00014706,010,00060499,00012674,00012674,001024,001,001,00000001,00014706,02,0000030549567634
015,00014791,00014791,010,00026901,00013400,00013400,001024,001,001,00000001,00014791,02,0000031114167647
016,00014746,00014746,010,00053303,00012895,00012895,001024,001,001,00000001,00014746,02,0000030776075986
017,00014781,00014781,010,00029546,00013290,00013290,001024,001,001,00000001,00014781,02,0000031065522120
018,00014786,00014786,010,00024273,00013433,00013433,001024,001,001,00000001,00014786,02,0000031008100475
019,00014779,00014779,010,00027825,00013258,00013258,001024,001,001,00000001,00014779,02,0000031157602961
020,00014691,00014691,010,00029990,00013034,00013034,001024,001,001,00000001,00014691,02,0000030880494793
021,00014773,00014773,010,00023307,00013466,00013466,001024,001,001,00000001,00014773,02,0000031043343954
022,00014759,00014759,010,00032614,00012964,00012964,001024,001,001,00000001,00014759,02,0000030919021567
023,00014726,00014726,010,00032901,00012839,00012839,001024,001,001,00000001,00014726,02,0000030908494081
024,00014761,00014761,010,00033306,00012960,00012960,001024,001,001,00000001,00014761,02,0000031073050634
025,00014746,00014746,010,00036743,00012739,00012739,001024,001,001,00000001,00014746,02,0000030859190215
026,00014750,00014750,010,00030439,00013149,00013149,001024,001,001,00000001,00014750,02,0000030989968975
027,00014799,00014799,010,00024440,00013439,00013439,001024,001,001,00000001,00014799,02,0000030981701423
028,00014740,00014740,010,00036057,00012720,00012720,001024,001,001,00000001,00014740,02,0000030984678930
029,00014787,00014787,010,00022270,00013567,00013567,001024,001,001,00000001,00014787,02,0000031192061481
030,00014751,00014751,010,00027769,00013200,00013200,001024,001,001,00000001,00014751,02,0000030876529876
031,00014733,00014733,010,00024370,00013341,00013341,001024,001,001,00000001,00014733,02,0000030780712175
000,00013731,00013731,010,00053745,00012148,00012148,001024,002,001,00000001,00013731,02,0000030880970436
001,00013735,00013735,010,00048559,00012264,00012264,001024,002,001,00000001,00013735,02,0000030670812104
002,00013758,00013758,010,00061165,00011939,00011939,001024,002,001,00000001,00013758,02,0000030795187665
003,00013824,00013824,010,00044074,00012457,00012457,001024,002,001,00000001,00013824,02,0000031161746471
004,00013746,00013746,010,00064432,00011840,00011840,001024,002,001,00000001,00013746,02,0000030513205641
005,00013739,00013739,010,00055300,00012117,00012117,001024,002,001,00000001,00013739,02,0000030821476203
006,00013769,00013769,010,00074314,00011507,00011507,001024,002,001,00000001,00013769,02,0000030432592119
007,00013762,00013762,010,00070477,00011618,00011618,001024,002,001,00000001,00013762,02,0000030707055094
008,00013757,00013757,010,00083275,00011237,00011237,001024,002,001,00000001,00013757,02,0000030588174042
009,00013791,00013791,010,00069010,00011713,00011713,001024,002,001,00000001,00013791,02,0000030622186258
010,00013785,00013785,010,00081679,00011167,00011167,001024,002,001,00000001,00013785,02,0000030561482792
011,00013758,00013758,010,00079434,00011315,00011315,001024,002,001,00000001,00013758,02,0000030598757747
012,00013845,00013845,010,00057397,00012110,00012110,001024,002,001,00000001,00013845,02,0000030898105469
013,00013762,00013762,010,00073923,00011606,00011606,001024,002,001,00000001,00013762,02,0000030647869849
014,00013779,00013779,010,00086114,00011261,00011261,001024,002,001,00000001,00013779,02,0000030567951526
015,00013804,00013804,010,00031598,00012190,00012190,001024,002,001,00000001,00013804,02,0000030908482421
016,00013837,00013837,010,00041000,00012556,00012556,001024,002,001,00000001,00013837,02,0000031076955255
017,00013831,00013831,010,00024782,00012588,00012588,001024,002,001,00000001,00013831,02,0000031367950169
018,00013774,00013774,010,00032393,00012149,00012149,001024,002,001,00000001,00013774,02,0000030596201499
019,00013816,00013816,010,00031839,00012269,00012269,001024,002,001,00000001,00013816,02,0000031242879802
020,00013800,00013800,010,00031919,00012162,00012162,001024,002,001,00000001,00013800,02,0000031120404139
021,00013811,00013811,010,00028187,00012446,00012446,001024,002,001,00000001,00013811,02,0000031138694207
022,00013823,00013823,010,00024028,00012571,00012571,001024,002,001,00000001,00013823,02,0000031225284364
023,00013797,00013797,010,00033514,00012005,00012005,001024,002,001,00000001,00013797,02,0000030938743948
024,00013745,00013745,010,00026846,00012356,00012356,001024,002,001,00000001,00013745,02,0000030989675959
025,00013771,00013771,010,00039213,00011818,00011818,001024,002,001,00000001,00013771,02,0000030751849528
026,00013824,00013824,010,00022961,00012644,00012644,001024,002,001,00000001,00013824,02,0000031218945200
027,00013839,00013839,010,00024985,00012618,00012618,001024,002,001,00000001,00013839,02,0000031290995994
028,00013755,00013755,010,00032698,00012017,00012017,001024,002,001,00000001,00013755,02,0000030709626609
029,00013762,00013762,010,00028128,00012242,00012242,001024,002,001,00000001,00013762,02,0000030555753207
030,00013831,00013831,010,00020770,00012695,00012695,001024,002,001,00000001,00013831,02,0000031363055923
031,00013849,00013849,010,00026178,00012418,00012418,001024,002,001,00000001,00013849,02,0000031097114709
000,00015080,00015080,010,00046285,00013523,00013523,001024,003,001,00000001,00015080,02,0000030902793608
001,00015097,00015097,010,00055671,00013154,00013154,001024,003,001,00000001,00015097,02,0000030561320048
002,00015089,00015089,010,00050105,00013473,00013473,001024,003,001,00000001,00015089,02,0000030874092771
003,00015040,00015040,010,00074253,00012632,00012632,001024,003,001,00000001,00015040,02,0000030500098564
004,00015134,00015134,010,00077617,00012592,00012592,001024,003,001,00000001,00015134,02,0000030480749404
005,00015102,00015102,010,00052456,00013309,00013309,001024,003,001,00000001,00015102,02,0000030985037307
006,00015079,00015079,010,00061186,00013036,00013036,001024,003,001,00000001,00015079,02,0000030831450030
007,00015014,00015014,010,00059532,00012879,00012879,001024,003,001,00000001,00015014,02,0000030452473578
008,00015087,00015087,010,00056756,00013163,00013163,001024,003,001,00000001,00015087,02,0000030912213154
009,00015091,00015091,010,00053832,00013307,00013307,001024,003,001,00000001,00015091,02,0000030826407197
010,00015076,00015076,010,00049350,00013299,00013299,001024,003,001,00000001,00015076,02,0000030777698278
011,00015114,00015114,010,00044754,00013581,00013581,001024,003,001,00000001,00015114,02,0000030656504915
012,00015143,00015143,010,00079071,00012497,00012497,001024,003,001,00000001,00015143,02,0000030584463491
013,00015092,00015092,010,00058872,00013032,00013032,001024,003,001,00000001,00015092,02,0000030796598266
014,00015143,00015143,010,00064778,00012861,00012861,001024,003,001,00000001,00015143,02,0000030649785410
015,00015139,00015139,010,00071105,00012664,00012664,001024,003,001,00000001,00015139,02,0000030599066801
016,00015135,00015135,010,00041640,00012970,00012970,001024,003,001,00000001,00015135,02,0000030774384219
017,00015112,00015112,010,00036364,00013099,00013099,001024,003,001,00000001,00015112,02,0000030963079213
018,00015167,00015167,010,00035239,00013240,00013240,001024,003,001,00000001,00015167,02,0000030883609757
019,00015156,00015156,010,00036863,00013129,00013129,001024,003,001,00000001,00015156,02,0000030803226824
020,00015084,00015084,010,00024692,00013707,00013707,001024,003,001,00000001,00015084,02,0000031055021105
021,00015164,00015164,010,00027728,00013597,00013597,001024,003,001,00000001,00015164,02,0000030965609379
022,00015108,00015108,010,00026015,00013649,00013649,001024,003,001,00000001,00015108,02,0000031029313573
023,00015132,00015132,010,00030921,00013343,00013343,001024,003,001,00000001,00015132,02,0000031017376018
024,00015131,00015131,010,00028648,00013575,00013575,001024,003,001,00000001,00015131,02,0000030904759751
025,00015108,00015108,010,00029661,00013536,00013536,001024,003,001,00000001,00015108,02,0000030974540800
026,00015167,00015167,010,00025425,00013793,00013793,001024,003,001,00000001,00015167,02,0000031210021323
027,00015125,00015125,010,00024381,00013705,00013705,001024,003,001,00000001,00015125,02,0000030960043180
028,00015122,00015122,010,00032979,00013213,00013213,001024,003,001,00000001,00015122,02,0000030890642795
029,00015142,00015142,010,00034647,00013199,00013199,001024,003,001,00000001,00015142,02,0000030757922614
030,00015156,00015156,010,00037428,00013072,00013072,001024,003,001,00000001,00015156,02,0000030762513508
031,00015116,00015116,010,00031459,00013318,00013318,001024,003,001,00000001,00015116,02,0000031007398585
000,00026164,00026164,010,00110885,00022328,00022328,001024,000,002,00000001,00026164,02,0000030395767879
001,00026203,00026203,010,00090884,00022833,00022833,001024,000,002,00000001,00026203,02,0000030471481376
002,00026137,00026137,010,00085136,00023009,00023009,001024,000,002,00000001,00026137,02,0000030704843481
003,00026220,00026220,010,00096629,00022810,00022810,001024,000,002,00000001,00026220,02,0000030595135270
004,00026137,00026137,010,00100360,00022493,00022493,001024,000,002,00000001,00026137,02,0000030612303567
005,00026055,00026055,010,00124277,00021589,00021589,001024,000,002,00000001,00026055,02,0000001515601043
006,00026269,00026269,010,00093548,00022922,00022922,001024,000,002,00000001,00026269,02,0000030618684335
007,00026124,00026124,010,00090342,00022937,00022937,001024,000,002,00000001,00026124,02,0000030608416416
008,00026131,00026131,010,00088456,00022973,00022973,001024,000,002,00000001,00026131,02,0000030553899080
009,00026210,00026210,010,00099332,00022645,00022645,001024,000,002,00000001,00026210,02,0000030574387709
010,00026224,00026224,010,00115079,00022090,00022090,001024,000,002,00000001,00026224,02,0000030611321504
011,00026177,00026177,010,00087605,00022908,00022908,001024,000,002,00000001,00026177,02,0000030617894416
012,00026171,00026171,010,00097089,00022669,00022669,001024,000,002,00000001,00026171,02,0000030602251132
013,00026237,00026237,010,00090795,00022984,00022984,001024,000,002,00000001,00026237,02,0000030713364642
014,00026235,00026235,010,00069916,00023287,00023287,001024,000,002,00000001,00026235,02,0000030880389042
015,00026156,00026156,010,00072068,00022989,00022989,001024,000,002,00000001,00026156,02,0000030754346911
016,00026237,00026237,010,00073887,00022996,00022996,001024,000,002,00000001,00026237,02,0000030811547216
017,00026216,00026216,010,00056084,00023638,00023638,001024,000,002,00000001,00026216,02,0000030665722936
018,00026183,00026183,010,00090931,00022850,00022850,001024,000,002,00000001,00026183,02,0000030518987220
019,00026225,00026225,010,00056127,00023604,00023604,001024,000,002,00000001,00026225,02,0000030753741631
020,00026202,00026202,010,00068581,00023072,00023072,001024,000,002,00000001,00026202,02,0000030610154941
021,00026289,00026289,010,00069113,00023085,00023085,001024,000,002,00000001,00026289,02,0000030794017127
022,00026256,00026256,010,00061781,00023436,00023436,001024,000,002,00000001,00026256,02,0000030720776877
023,00026232,00026232,010,00068321,00023287,00023287,001024,000,002,00000001,00026232,02,0000030776555161
024,00026151,00026151,010,00066606,00023339,00023339,001024,000,002,00000001,00026151,02,0000030700176215
025,00026208,00026208,010,00078298,00022711,00022711,001024,000,002,00000001,00026208,02,0000030702853482
026,00026216,00026216,010,00071111,00023071,00023071,001024,000,002,00000001,00026216,02,0000030752477904
027,00026188,00026188,010,00062108,00023372,00023372,001024,000,002,00000001,00026188,02,0000030737934879
028,00026177,00026177,010,00081212,00022439,00022439,001024,000,002,00000001,00026177,02,0000030739772551
029,00026187,00026187,010,00062705,00023379,00023379,001024,000,002,00000001,00026187,02,0000030726628543
030,00026249,00026249,010,00066027,00023231,00023231,001024,000,002,00000001,00026249,02,0000030863070324
031,00026224,00026224,010,00109732,00022369,00022369,001024,000,002,00000001,00026224,02,0000030638461415
