lock_hold,lwait_acq,lwait_rel,gwait_acq,gwait_rel,data_read,data_write,end_to_end,array_size,nodeID,run,lockNR
0000000,0000320,0000030,0001008,0006493,0008957,0016662,0000016,001024,000,000,16384
0000000,0004111,0000661,0001232,0017703,0018585,0033974,0003086,001024,000,000,16384
0000000,0000311,0000030,0001009,0008817,0010190,0020319,0000020,001024,001,000,16384
0000000,0003073,0000681,0001187,0020398,0019637,0036990,0002091,001024,001,000,16384
0000000,0000311,0000030,0001008,0006362,0009097,0016572,0000016,001024,002,000,16384
0000000,0004161,0000671,0001235,0024716,0020008,0044634,0003103,001024,002,000,16384
0000000,0000320,0000030,0001008,0006593,0008957,0016782,0000016,001024,000,001,16384
0000000,0004173,0000652,0001234,0018605,0019076,0035487,0003132,001024,000,001,16384
0000000,0000311,0000030,0001009,0008826,0010280,0020448,0000020,001024,001,001,16384
0000000,0003036,0000671,0001187,0020498,0019758,0037270,0002051,001024,001,001,16384
0000000,0000311,0000030,0001008,0006352,0009107,0016542,0000016,001024,002,001,16384
0000000,0004180,0000671,0001239,0023855,0020128,0043221,0003134,001024,002,001,16384
0000000,0000320,0000030,0001008,0006572,0008937,0016722,0000016,001024,000,002,16384
0000000,0004127,0000671,0001232,0019658,0019286,0037300,0003096,001024,000,002,16384
0000000,0000311,0000030,0001009,0008786,0010239,0020348,0000020,001024,001,002,16384
0000000,0003045,0000671,0001186,0022923,0020749,0042329,0002063,001024,001,002,16384
0000000,0000311,0000030,0001008,0006372,0009107,0016572,0000016,001024,002,002,16384
0000000,0004138,0000691,0001236,0016681,0018255,0032230,0003103,001024,002,002,16384
