lock_hold,lwait_acq,lwait_rel,gwait_acq,gwait_rel,data_read,data_write,end_to_end,array_size,nodeID,run,lockNR,pinning
0000000,0000511,0000170,0001007,0003046,0004118,0003527,0000016,001024,000,000,0016,02
0000000,0001431,0001583,0001315,0007143,0008095,0007494,0000468,001024,000,000,0016,02
0000000,0000621,0000230,0001008,0003096,0005560,0004699,0000016,001024,001,000,0016,02
0000000,0001331,0001203,0001312,0007074,0008176,0007364,0000424,001024,001,000,0016,02
0000000,0000641,0000030,0001015,0005200,0005901,0005350,0000052,001024,002,000,0016,02
0000000,0001454,0001493,0001424,0007424,0008356,0007824,0000504,001024,002,000,0016,02
0000000,0000401,0000030,0001049,0039074,0023514,0041218,0000197,001024,003,000,0016,02
0000000,0002060,0000781,0001989,0056096,0033283,0057659,0001221,001024,003,000,0016,02
0000000,0000641,0000191,0001007,0003026,0004087,0003497,0000018,001024,000,002,0016,02
0000000,0001359,0001553,0001288,0007043,0007865,0007334,0000487,001024,000,002,0016,02
0000000,0000601,0000131,0001009,0003036,0005531,0004729,0000019,001024,001,002,0016,02
0000000,0001565,0001142,0001367,0006762,0008035,0007124,0000652,001024,001,002,0016,02
0000000,0000691,0000030,0001014,0005139,0005851,0005280,0000046,001024,002,002,0016,02
0000000,0001566,0001904,0001448,0006984,0008106,0007865,0000625,001024,002,002,0016,02
0000000,0000601,0000031,0001045,0035096,0021861,0037621,0000161,001024,003,002,0016,02
0000000,0002292,0000852,0002008,0053391,0031510,0055225,0001479,001024,003,002,0016,02
0000000,0000311,0000031,0001004,0003427,0004167,0003687,0000011,001024,000,000,0128,02
0000000,0001176,0001443,0001169,0007363,0008035,0007574,0000181,001024,000,000,0128,02
0000000,0000321,0000031,0001004,0004939,0005711,0005130,0000013,001024,001,000,0128,02
0000000,0001273,0001292,0001213,0007353,0008396,0007605,0000255,001024,001,000,0128,02
0000000,0000240,0000030,0001005,0004999,0005741,0005050,0000048,001024,002,000,0128,02
0000000,0001252,0001522,0001242,0006643,0007865,0007304,0000285,001024,002,000,0128,02
0000000,0000321,0000030,0001024,0041719,0024466,0042791,0000186,001024,003,000,0128,02
0000000,0001770,0000621,0001783,0056557,0032652,0058060,0000936,001024,003,000,0128,02
0000000,0000321,0000031,0001004,0003476,0004198,0003757,0000013,001024,000,001,0128,02
0000000,0001185,0001603,0001176,0007374,0007714,0007655,0000190,001024,000,001,0128,02
0000000,0000231,0000031,0001004,0004749,0005540,0004849,0000011,001024,001,001,0128,02
0000000,0001291,0000662,0001224,0006131,0007604,0006221,0000270,001024,001,001,0128,02
0000000,0000230,0000030,0001005,0004929,0005621,0004979,0000043,001024,002,001,0128,02
0000000,0001275,0000592,0001269,0006733,0007714,0006823,0000303,001024,002,001,0128,02
0000000,0000321,0000030,0001024,0042010,0024606,0043132,0000189,001024,003,001,0128,02
0000000,0001908,0000621,0001892,0057258,0033053,0058821,0001055,001024,003,001,0128,02
0000000,0000321,0000040,0001004,0003417,0004218,0003647,0000012,001024,000,002,0128,02
0000000,0001289,0001553,0001216,0007294,0008185,0007534,0000268,001024,000,002,0128,02
0000000,0000321,0000050,0001004,0004929,0005671,0005149,0000013,001024,001,002,0128,02
0000000,0001182,0001403,0001171,0007384,0008356,0007595,0000186,001024,001,002,0128,02
0000000,0000341,0000030,0001005,0005290,0006001,0005390,0000050,001024,002,002,0128,02
0000000,0001280,0002224,0001260,0007544,0008516,0008105,0000314,001024,002,002,0128,02
0000000,0000321,0000030,0001024,0041728,0024506,0042810,0000187,001024,003,002,0128,02
0000000,0001827,0000611,0001833,0056657,0032722,0058179,0000987,001024,003,002,0128,02
0000000,0000321,0000031,0001004,0003667,0004428,0003957,0000014,001024,000,000,0512,02
0000000,0001160,0001643,0001151,0007684,0008156,0007975,0000263,001024,000,000,0512,02
0000000,0000290,0000031,0001005,0004829,0005561,0004920,0000012,001024,001,000,0512,02
0000000,0001206,0001162,0001180,0007123,0008306,0007324,0000282,001024,001,000,0512,02
0000000,0000391,0000030,0001005,0005380,0006052,0005490,0000051,001024,002,000,0512,02
0000000,0001212,0002134,0001206,0007835,0008737,0008336,0000317,001024,002,000,0512,02
0000000,0000321,0000030,0001024,0042400,0024876,0043522,0000190,001024,003,000,0512,02
0000000,0001406,0000581,0001479,0057428,0033142,0059261,0000729,001024,003,000,0512,02
