tid,loop_in_cs,lock_acquires,lock_hold(ms),total_duration(s),wait_acq(ms),wait_rel(ms),lwait_acq, lwait_rel,gwait_acq,gwait_rel,array_size(B),client_id,run
000,   1687831, 1687831,   15.795394,   30.000000,11256.721680,11211.416016,   76.188232,  146.307861,11031.750000,10942.407227,   1687831,               0,000,000
000,   1681761, 1681761,   15.771047,   30.000000,11260.229492,11207.934570,   75.932816,  145.612366,11036.264648,10940.199219,   1681761,               0,000,001
