tid,wait_acq(ms),wait_rel(ms),client_id,run
000,0.889952838,1.142452478,000,000
000,3.187925577,4.066479206,000,000
000,0.000071250,0.000107812,000,000
001,3.183144331,5.566291809,000,000
001,4.427585602,6.904805660,000,000
001,2.813130856,3.385663033,000,000
002,2.630772114,3.019534588,000,000
002,0.675600946,0.792016864,000,000
002,0.820367813,0.993915915,000,000
003,8.073293686,8.519720078,000,000
003,0.320102811,0.809480608,000,000
003,2.807485342,2.473546982,000,000
004,0.648669362,0.938053131,000,000
004,0.001182187,0.001790625,000,000
004,0.740783453,1.116975904,000,000
005,0.054120939,0.115492500,000,000
005,0.000078750,0.000097500,000,000
005,3.934695005,4.695187569,000,000
006,0.362674683,0.402732193,000,000
006,0.000072187,0.000118125,000,000
006,3.118172884,3.983427286,000,000
007,0.003379687,0.007529063,000,000
007,3.559472799,4.914868355,000,000
007,0.656626880,0.786626279,000,000
008,0.577659369,0.681134999,000,000
008,0.000073125,0.000119062,000,000
008,0.422578126,0.479123443,000,000
009,3.615012169,4.765211105,000,000
009,0.503389716,0.754289985,000,000
009,4.723334789,5.720452309,000,000
010,1.095909357,1.617150903,000,000
010,9.423043251,12.128649712,000,000
010,0.000068437,0.000089063,000,000
011,0.000123750,0.000132188,000,000
011,2.662232876,4.766160011,000,000
011,5.005857944,6.703001022,000,000
012,1.871976614,2.104312420,000,000
012,0.150228754,0.169941559,000,000
012,5.676478863,7.503547668,000,000
013,3.582233429,4.906847000,000,000
013,0.000075000,0.000110625,000,000
013,0.998624980,1.413041234,000,000
014,7.334652424,9.479916573,000,000
014,3.993623495,5.426292896,000,000
014,0.580365956,0.832634985,000,000
015,0.000115312,0.000135938,000,000
015,0.810864389,1.156381845,000,000
015,2.937618732,4.366087437,000,000
016,0.074490003,0.083155312,000,000
016,0.962174058,1.376730919,000,000
016,0.000075000,0.000108750,000,000
017,0.106654689,0.156510934,000,000
017,0.000071250,0.000117187,000,000
017,1.086894393,1.039888144,000,000
018,0.000125625,0.000139688,000,000
018,1.077501535,1.521960020,000,000
018,0.147415310,0.218881875,000,000
019,0.778868437,0.870188415,000,000
019,0.000071250,0.000118125,000,000
019,0.000073125,0.000119062,000,000
020,0.000127500,0.000136875,000,000
020,0.000070312,0.000114375,000,000
020,0.009762187,0.015376875,000,000
021,0.169578746,0.193110004,000,000
021,0.659870625,0.838800013,000,000
021,0.000072187,0.000109687,000,000
022,0.022717500,0.026641876,000,000
022,0.183993757,0.250024676,000,000
022,0.000072187,0.000107812,000,000
023,0.559241235,1.288038731,000,000
023,0.143091559,0.315322489,000,000
023,0.000070312,0.000107812,000,000
024,0.521856546,0.657050610,000,000
024,0.608436584,0.886101544,000,000
024,0.000077813,0.000110625,000,000
025,0.087920628,0.098704688,000,000
025,0.818309069,0.954088151,000,000
025,0.188150629,0.262500942,000,000
026,0.000105000,0.000131250,000,000
026,0.000081563,0.000107812,000,000
026,1.450523496,2.213953972,000,000
027,0.000122813,0.000132188,000,000
027,0.000075000,0.000115312,000,000
027,0.000072187,0.000117187,000,000
028,1.642920017,2.384554625,000,000
028,0.000078750,0.000112500,000,000
028,0.336328119,0.403711885,000,000
029,0.600399375,0.834184706,000,000
029,0.000072187,0.000115312,000,000
029,0.000073125,0.000114375,000,000
030,0.833249986,1.044879317,000,000
030,0.014337188,0.022635000,000,000
030,0.558128417,0.796254396,000,000
031,0.000124688,0.000126563,000,000
031,0.475341558,0.543162167,000,000
031,0.000073125,0.000110625,000,000
000,1.943577170,2.797150373,000,001
000,3.101890326,3.459270954,000,001
000,0.266279072,0.309611261,000,001
001,5.244671345,6.712403774,000,001
001,0.000075938,0.000113437,000,001
001,0.160867497,0.199150309,000,001
002,0.000114375,0.000130313,000,001
002,1.678506613,1.943402767,000,001
002,3.654969454,4.766996384,000,001
003,1.428260684,1.631384969,000,001
003,0.000066562,0.000110625,000,001
003,0.332115948,0.410712183,000,001
004,2.921156168,3.837555885,000,001
004,0.657226861,0.770626903,000,001
004,0.000133125,0.000150000,000,001
005,0.000104062,0.000126563,000,001
005,4.862446785,6.100317955,000,001
005,9.364357948,11.547517776,000,001
006,0.050384998,0.072692811,000,001
006,0.055560000,0.078167811,000,001
006,2.512864590,2.983767271,000,001
007,2.139035702,3.017536879,000,001
007,0.015940312,0.018987188,000,001
007,0.000119062,0.000135000,000,001
008,2.395482302,2.898195982,000,001
008,0.000072187,0.000113437,000,001
008,1.646892190,2.343634605,000,001
009,0.097301252,0.108306564,000,001
009,7.752260685,12.966785431,000,001
009,0.018593438,0.021888750,000,001
010,3.081347704,4.458169460,000,001
010,3.038523674,4.092879295,000,001
010,0.882271886,1.259064317,000,001
011,3.416194677,4.513819695,000,001
011,1.032253146,1.230645895,000,001
011,8.528084755,10.228534698,000,001
012,1.041307449,1.454562187,000,001
012,4.003926754,4.716386318,000,001
012,1.318805575,1.562271595,000,001
013,1.233523130,1.556759953,000,001
013,0.143213436,0.174275622,000,001
013,0.000132188,0.000150000,000,001
014,0.609785616,0.884022176,000,001
014,0.796305954,0.955940604,000,001
014,1.495575905,1.947891593,000,001
015,0.970032215,1.276983738,000,001
015,8.520630836,10.711357117,000,001
015,0.000127500,0.000146250,000,001
016,0.405234367,0.450350612,000,001
016,0.005005313,0.005998125,000,001
016,0.089080311,0.138148129,000,001
017,0.382527202,0.536307216,000,001
017,0.693086267,0.937235653,000,001
017,0.000127500,0.000139688,000,001
018,0.242062494,0.317976564,000,001
018,0.000065625,0.000110625,000,001
018,0.464954048,0.519335628,000,001
019,1.124572515,1.656224012,000,001
019,0.000067500,0.000109687,000,001
019,1.378263712,2.004101276,000,001
020,1.357834697,1.876440048,000,001
020,0.000068437,0.000105937,000,001
020,0.376446575,0.445837498,000,001
021,0.000104062,0.000133125,000,001
021,0.000069375,0.000113437,000,001
021,0.574417472,0.743198454,000,001
022,0.393123746,0.865851581,000,001
022,0.000072187,0.000115312,000,001
022,1.896916866,2.204726219,000,001
023,0.012104062,0.017369062,000,001
023,0.542473137,0.655292809,000,001
023,0.000123750,0.000129375,000,001
024,0.254597813,0.369626254,000,001
024,0.000081563,0.000112500,000,001
024,0.000131250,0.000152812,000,001
025,0.284050316,0.327939361,000,001
025,0.000071250,0.000111562,000,001
025,0.011069062,0.017234063,000,001
026,0.493165314,0.637913465,000,001
026,0.000073125,0.000111562,000,001
026,0.082993127,0.098685935,000,001
027,0.635170341,0.925491571,000,001
027,0.629662514,0.826895654,000,001
027,0.990750909,1.269843698,000,001
028,0.239353120,0.356087804,000,001
028,0.818310022,1.001070023,000,001
028,0.180284068,0.218673751,000,001
029,0.000118125,0.000126563,000,001
029,0.000072187,0.000111562,000,001
029,0.411570936,0.555024385,000,001
030,1.032760262,1.501800895,000,001
030,0.623637199,0.719207823,000,001
030,0.000129375,0.000136875,000,001
031,0.000102187,0.000135938,000,001
031,0.000072187,0.000111562,000,001
031,0.000119062,0.000142500,000,001
000,2.258454323,2.710587263,000,002
000,1.471035004,2.857737303,000,002
000,0.248361558,0.273495942,000,002
001,0.259571254,0.369807184,000,002
001,1.203817487,1.581810951,000,002
001,0.000130313,0.000151875,000,002
002,2.714456320,3.413851976,000,002
002,0.000115312,0.000121875,000,002
002,6.124351978,8.605445862,000,002
003,2.345127106,2.809338808,000,002
003,0.578658760,0.732840955,000,002
003,0.000124688,0.000135938,000,002
004,1.840173721,2.272396803,000,002
004,1.023125648,1.232456207,000,002
004,6.233431816,7.929603577,000,002
005,2.475224018,3.142466307,000,002
005,7.485099316,13.261075020,000,002
005,0.000120937,0.000138750,000,002
006,1.744285345,2.474062443,000,002
006,0.000116250,0.000129375,000,002
006,2.425133467,2.942462921,000,002
007,2.070162296,2.464914322,000,002
007,1.115066290,1.347019672,000,002
007,1.012448430,1.223756194,000,002
008,0.317310005,0.385758758,000,002
008,1.360286236,2.966710329,000,002
008,0.969760299,1.436292171,000,002
009,0.000120937,0.000124688,000,002
009,1.977746248,4.450691223,000,002
009,0.051024374,0.082675315,000,002
010,0.472388446,0.535121262,000,002
010,2.014770031,2.926220655,000,002
010,0.715740025,0.841550648,000,002
011,0.000105937,0.000123750,000,002
011,6.514936447,10.077077866,000,002
011,5.394086361,6.938306332,000,002
012,3.201083422,3.872237921,000,002
