tid,wait_acq(ms),wait_rel(ms)
RUN 0
001,  0.175277,  0.000213
001,  0.000228,  0.000125
001,  0.041958,  0.000130
001,  0.707533,  0.000098
001,  0.041803,  0.000082
001,  0.000213,  0.000207
001,  0.707610,  0.000102
001,  0.086223,  0.000073
001,  1.417633,  0.000080
001,  0.086353,  0.000078
002,  1.417825,  0.000295
002,  0.086305,  0.000087
002,  0.000183,  0.000097
002,  0.086228,  0.000133
002,  0.175017,  0.000127
002,  0.093117,  0.000113
002,  0.000220,  0.000140
002,  0.352480,  0.000112
002,  0.352660,  0.000088
002,  0.352595,  0.000095
003,  0.707788,  0.000283
003,  0.175058,  0.000123
003,  0.707763,  0.000232
003,  0.352602,  0.000205
003,  0.352532,  0.000145
003,  1.433128,  0.000125
003,  0.175088,  0.000162
003,  0.707563,  0.000127
003,  0.707622,  0.000117
003,  0.000347,  0.000137
004,  2.862538,  0.000302
004,  0.000298,  0.000193
004,  0.000197,  0.000180
004,  0.000202,  0.000178
004,  0.000213,  0.000178
004,  0.000215,  0.000182
004,  0.000220,  0.000175
004,  0.000232,  0.000168
004,  0.000407,  0.000195
004,  0.000375,  0.000165
005,  0.352802,  0.000245
005,  0.719787,  0.000182
005,  0.354733,  0.000220
005,  1.429080,  0.000128
005,  1.428950,  0.000147
005,  0.357205,  0.000163
005,  1.428937,  0.000138
005,  1.430290,  0.000172
005,  0.000357,  0.000115
005,  1.430280,  0.000148
006,  5.716763,  0.000365
006,  0.000333,  0.000142
006,  0.000225,  0.000138
006,  0.000190,  0.000137
006,  0.000222,  0.000122
006,  0.000210,  0.000117
006,  0.000200,  0.000135
006,  0.000372,  0.000197
006,  0.000383,  0.000140
006,  0.000372,  0.000133
007,  0.000535,  0.000258
007,  0.352608,  0.000107
007,  0.175233,  0.000218
007,  0.174997,  0.000122
007,  0.707500,  0.000098
007,  0.178457,  0.000100
007,  0.352462,  0.000103
007,  0.175002,  0.000063
007,  0.175188,  0.000125
007,  0.175050,  0.000082
008,  0.086573,  0.000235
008,  1.427670,  0.000172
008,  1.430695,  0.000152
008,  0.000267,  0.000203
008,  0.000242,  0.000138
008,  0.727283,  0.000152
008,  0.043988,  0.000162
008,  0.000203,  0.000128
008,  0.044133,  0.000172
008,  0.718337,  0.000178
-----------------------------------------------------------------------------------------------

RUN 1
001,  0.086602,  0.000340
001,  1.417518,  0.000113
001,  0.352552,  0.000078
001,  1.417482,  0.000108
001,  1.417447,  0.000107
001,  2.837437,  0.000088
001,  0.086250,  0.000095
001,  0.707492,  0.000127
001,  1.417603,  0.000097
001,  0.175102,  0.000093
002,  0.000375,  0.000332
002,  0.352572,  0.000153
002,  0.707438,  0.000097
002,  0.707440,  0.000093
002,  0.175002,  0.000093
002,  0.707457,  0.000093
002,  0.174948,  0.000128
002,  0.086290,  0.000115
002,  0.352623,  0.000083
002,  0.000310,  0.000118
003,  2.874348,  0.000255
003,  0.175062,  0.000160
003,  0.175013,  0.000138
003,  0.185720,  0.000155
003,  2.847943,  0.000168
003,  0.362723,  0.000157
003,  1.427757,  0.000157
003,  0.175013,  0.000158
003,  2.846797,  0.000155
003,  0.352645,  0.000178
004,  0.178445,  0.000260
004,  2.850665,  0.000215
004,  2.849143,  0.000192
004,  0.000272,  0.000190
004,  0.720697,  0.000142
004,  0.000275,  0.000180
004,  0.000222,  0.000145
004,  2.850620,  0.000098
004,  0.000358,  0.000135
004,  0.721128,  0.000138
005,  0.711220,  0.000217
005,  0.086330,  0.000163
005,  0.086288,  0.000140
005,  0.086280,  0.000140
005,  0.000235,  0.000170
005,  0.086240,  0.000143
005,  0.709783,  0.000168
005,  1.429023,  0.000155
005,  0.177362,  0.000150
005,  0.041922,  0.000142
006,  1.442220,  0.000215
006,  5.702472,  0.000262
006,  0.000217,  0.000167
006,  0.000217,  0.000173
006,  0.000218,  0.000163
006,  0.000240,  0.000175
006,  0.000233,  0.000177
006,  0.000323,  0.000187
006,  0.000393,  0.000165
006,  0.000378,  0.000153
007,  0.175255,  0.000207
007,  0.707612,  0.000115
007,  0.000212,  0.000077
007,  0.352533,  0.000100
007,  0.352532,  0.000075
007,  0.174935,  0.000077
007,  2.837512,  0.000083
007,  0.352532,  0.000123
007,  0.086283,  0.000105
007,  1.417453,  0.000098
008,  0.373380,  0.000202
008,  0.000235,  0.000213
008,  1.429983,  0.000138
008,  2.849068,  0.000137
008,  0.043955,  0.000135
008,  1.432187,  0.000140
008,  0.365925,  0.000192
008,  0.000277,  0.000118
008,  0.711820,  0.000160
008,  2.850402,  0.000143
-----------------------------------------------------------------------------------------------

