tid,loop_in_cs,lock_acquires,duration,glock_tries,handovers,handovers_data,array_size(B),nodeID,run,lockNR,la,pinning,cache_misses,c_ho
000,00000000,00072309,010,00186752,00000000,00000000,001024,000,000,00000004,00036574,01,0000000004053212,00000000
001,00000000,00071832,010,00185564,00000000,00000000,001024,000,000,00000004,00036047,01,0000000004111440,00000000
002,00000000,00071821,010,00184746,00000000,00000000,001024,000,000,00000004,00036152,01,0000000004030783,00000000
003,00000000,00071301,010,00182888,00000000,00000000,001024,000,000,00000004,00035952,01,0000000004468910,00000000
004,00000000,00072290,010,00187414,00000000,00000000,001024,000,000,00000004,00036630,01,0000000004111271,00000000
005,00000000,00072095,010,00183572,00000000,00000000,001024,000,000,00000004,00036039,01,0000000004493000,00000000
006,00000000,00071108,010,00182698,00000000,00000000,001024,000,000,00000004,00035652,01,0000000004056269,00000000
007,00000000,00070406,010,00180098,00000000,00000000,001024,000,000,00000004,00035545,01,0000000004608975,00000000
008,00000000,00072422,010,00184638,00000000,00000000,001024,000,000,00000004,00036351,01,0000000004459046,00000000
009,00000000,00071804,010,00181903,00000000,00000000,001024,000,000,00000004,00036027,01,0000000004101127,00000000
010,00000000,00070150,010,00178339,00000000,00000000,001024,000,000,00000004,00035317,01,0000000004210371,00000000
011,00000000,00070656,010,00180458,00000000,00000000,001024,000,000,00000004,00035801,01,0000000004734752,00000000
012,00000000,00072401,010,00185459,00000000,00000000,001024,000,000,00000004,00036496,01,0000000004284825,00000000
013,00000000,00071651,010,00182906,00000000,00000000,001024,000,000,00000004,00036303,01,0000000004480553,00000000
014,00000000,00072551,010,00185431,00000000,00000000,001024,000,000,00000004,00036405,01,0000000004442649,00000000
015,00000000,00070940,010,00181629,00000000,00000000,001024,000,000,00000004,00035817,01,0000000004627688,00000000
016,00000000,00072401,010,00185695,00000000,00000000,001024,000,000,00000004,00036376,01,0000000004047578,00000000
017,00000000,00073801,010,00188224,00000000,00000000,001024,000,000,00000004,00037246,01,0000000004118102,00000000
018,00000000,00071875,010,00183847,00000000,00000000,001024,000,000,00000004,00036185,01,0000000003990335,00000000
019,00000000,00072765,010,00185947,00000000,00000000,001024,000,000,00000004,00036714,01,0000000004772256,00000000
020,00000000,00071632,010,00183388,00000000,00000000,001024,000,000,00000004,00035984,01,0000000004598612,00000000
021,00000000,00069847,010,00177424,00000000,00000000,001024,000,000,00000004,00035303,01,0000000004191506,00000000
022,00000000,00071603,010,00182320,00000000,00000000,001024,000,000,00000004,00035942,01,0000000004001884,00000000
023,00000000,00073221,010,00187023,00000000,00000000,001024,000,000,00000004,00036955,01,0000000004673801,00000000
024,00000000,00072669,010,00187177,00000000,00000000,001024,000,000,00000004,00036646,01,0000000004926441,00000000
025,00000000,00072958,010,00184159,00000000,00000000,001024,000,000,00000004,00036614,01,0000000004406769,00000000
026,00000000,00070732,010,00181404,00000000,00000000,001024,000,000,00000004,00035574,01,0000000004486259,00000000
027,00000000,00072440,010,00184938,00000000,00000000,001024,000,000,00000004,00036218,01,0000000004561213,00000000
028,00000000,00071846,010,00182798,00000000,00000000,001024,000,000,00000004,00036041,01,0000000004508529,00000000
029,00000000,00072442,010,00182813,00000000,00000000,001024,000,000,00000004,00036198,01,0000000005100743,00000000
030,00000000,00071147,010,00184763,00000000,00000000,001024,000,000,00000004,00036012,01,0000000004075006,00000000
031,00000000,00072429,010,00185038,00000000,00000000,001024,000,000,00000004,00036529,01,0000000004412831,00000000
000,00000000,00087328,010,00211678,00000000,00000000,001024,001,000,00000004,00044062,01,0000000004794041,00000000
001,00000000,00086343,010,00210141,00000000,00000000,001024,001,000,00000004,00043597,01,0000000003463630,00000000
002,00000000,00087532,010,00209332,00000000,00000000,001024,001,000,00000004,00044000,01,0000000003311481,00000000
003,00000000,00086284,010,00206763,00000000,00000000,001024,001,000,00000004,00043513,01,0000000004731253,00000000
004,00000000,00086378,010,00206756,00000000,00000000,001024,001,000,00000004,00043718,01,0000000003969843,00000000
005,00000000,00086663,010,00208181,00000000,00000000,001024,001,000,00000004,00043361,01,0000000004049444,00000000
006,00000000,00087776,010,00210842,00000000,00000000,001024,001,000,00000004,00044302,01,0000000004283473,00000000
007,00000000,00087937,010,00211414,00000000,00000000,001024,001,000,00000004,00044310,01,0000000004034403,00000000
008,00000000,00085479,010,00204104,00000000,00000000,001024,001,000,00000004,00043037,01,0000000004241781,00000000
009,00000000,00086566,010,00207413,00000000,00000000,001024,001,000,00000004,00043538,01,0000000004220519,00000000
010,00000000,00088175,010,00209073,00000000,00000000,001024,001,000,00000004,00044322,01,0000000004113704,00000000
011,00000000,00088501,010,00210272,00000000,00000000,001024,001,000,00000004,00044434,01,0000000004501245,00000000
012,00000000,00086810,010,00205335,00000000,00000000,001024,001,000,00000004,00043772,01,0000000004527280,00000000
013,00000000,00087175,010,00207654,00000000,00000000,001024,001,000,00000004,00043959,01,0000000004074192,00000000
014,00000000,00086406,010,00206254,00000000,00000000,001024,001,000,00000004,00043259,01,0000000003934798,00000000
015,00000000,00086955,010,00207156,00000000,00000000,001024,001,000,00000004,00043898,01,0000000004314291,00000000
016,00000000,00088615,010,00210250,00000000,00000000,001024,001,000,00000004,00044497,01,0000000004258273,00000000
017,00000000,00087844,010,00208946,00000000,00000000,001024,001,000,00000004,00044288,01,0000000004380357,00000000
018,00000000,00087436,010,00206906,00000000,00000000,001024,001,000,00000004,00043738,01,0000000004334474,00000000
019,00000000,00087238,010,00208783,00000000,00000000,001024,001,000,00000004,00043979,01,0000000004341623,00000000
020,00000000,00088847,010,00209922,00000000,00000000,001024,001,000,00000004,00044429,01,0000000005612209,00000000
021,00000000,00086389,010,00208081,00000000,00000000,001024,001,000,00000004,00043624,01,0000000004228812,00000000
022,00000000,00085808,010,00206226,00000000,00000000,001024,001,000,00000004,00043540,01,0000000003982905,00000000
023,00000000,00088931,010,00209918,00000000,00000000,001024,001,000,00000004,00044499,01,0000000004093679,00000000
024,00000000,00087689,010,00210906,00000000,00000000,001024,001,000,00000004,00044428,01,0000000005459450,00000000
025,00000000,00087177,010,00207522,00000000,00000000,001024,001,000,00000004,00043600,01,0000000004331012,00000000
026,00000000,00086764,010,00206604,00000000,00000000,001024,001,000,00000004,00043750,01,0000000004385477,00000000
027,00000000,00088496,010,00209232,00000000,00000000,001024,001,000,00000004,00044382,01,0000000004423912,00000000
028,00000000,00087828,010,00207690,00000000,00000000,001024,001,000,00000004,00043954,01,0000000003722104,00000000
029,00000000,00085622,010,00207511,00000000,00000000,001024,001,000,00000004,00043320,01,0000000003794217,00000000
030,00000000,00087707,010,00210469,00000000,00000000,001024,001,000,00000004,00044247,01,0000000003907332,00000000
031,00000000,00085866,010,00207110,00000000,00000000,001024,001,000,00000004,00043583,01,0000000003659712,00000000
000,00000000,00072285,010,00180328,00000000,00000000,001024,002,000,00000004,00036409,01,0000000004452878,00000000
001,00000000,00073304,010,00183624,00000000,00000000,001024,002,000,00000004,00037057,01,0000000004225303,00000000
002,00000000,00073729,010,00183434,00000000,00000000,001024,002,000,00000004,00037065,01,0000000004040951,00000000
003,00000000,00074531,010,00182512,00000000,00000000,001024,002,000,00000004,00037467,01,0000000005397588,00000000
004,00000000,00074280,010,00183095,00000000,00000000,001024,002,000,00000004,00037482,01,0000000004576647,00000000
005,00000000,00073941,010,00181517,00000000,00000000,001024,002,000,00000004,00037376,01,0000000004489403,00000000
006,00000000,00073451,010,00181658,00000000,00000000,001024,002,000,00000004,00037046,01,0000000004787507,00000000
007,00000000,00073775,010,00182479,00000000,00000000,001024,002,000,00000004,00037097,01,0000000004528201,00000000
008,00000000,00073379,010,00181027,00000000,00000000,001024,002,000,00000004,00036793,01,0000000004982427,00000000
009,00000000,00073642,010,00181805,00000000,00000000,001024,002,000,00000004,00037217,01,0000000005154699,00000000
010,00000000,00073796,010,00182288,00000000,00000000,001024,002,000,00000004,00037189,01,0000000004963263,00000000
011,00000000,00074732,010,00182895,00000000,00000000,001024,002,000,00000004,00037646,01,0000000005171899,00000000
012,00000000,00074229,010,00182170,00000000,00000000,001024,002,000,00000004,00037359,01,0000000004787302,00000000
013,00000000,00072786,010,00178691,00000000,00000000,001024,002,000,00000004,00036706,01,0000000004739139,00000000
014,00000000,00073840,010,00182342,00000000,00000000,001024,002,000,00000004,00037211,01,0000000004655508,00000000
015,00000000,00073359,010,00180080,00000000,00000000,001024,002,000,00000004,00037164,01,0000000004659471,00000000
016,00000000,00073661,010,00181928,00000000,00000000,001024,002,000,00000004,00037029,01,0000000005027676,00000000
017,00000000,00072573,010,00180035,00000000,00000000,001024,002,000,00000004,00036443,01,0000000004908682,00000000
018,00000000,00073336,010,00182153,00000000,00000000,001024,002,000,00000004,00036984,01,0000000004811780,00000000
019,00000000,00073043,010,00181542,00000000,00000000,001024,002,000,00000004,00036942,01,0000000004971702,00000000
020,00000000,00074229,010,00182250,00000000,00000000,001024,002,000,00000004,00037252,01,0000000005621745,00000000
021,00000000,00072470,010,00179117,00000000,00000000,001024,002,000,00000004,00036668,01,0000000004667634,00000000
022,00000000,00073611,010,00182066,00000000,00000000,001024,002,000,00000004,00037114,01,0000000004726687,00000000
023,00000000,00074123,010,00181940,00000000,00000000,001024,002,000,00000004,00037194,01,0000000004614564,00000000
024,00000000,00072951,010,00181000,00000000,00000000,001024,002,000,00000004,00036926,01,0000000005055669,00000000
025,00000000,00073494,010,00180095,00000000,00000000,001024,002,000,00000004,00036895,01,0000000004706866,00000000
026,00000000,00072952,010,00178623,00000000,00000000,001024,002,000,00000004,00036643,01,0000000004681733,00000000
027,00000000,00074419,010,00182431,00000000,00000000,001024,002,000,00000004,00037306,01,0000000004703706,00000000
028,00000000,00074371,010,00182724,00000000,00000000,001024,002,000,00000004,00037340,01,0000000004231288,00000000
029,00000000,00074320,010,00182330,00000000,00000000,001024,002,000,00000004,00037490,01,0000000004258208,00000000
030,00000000,00072957,010,00178938,00000000,00000000,001024,002,000,00000004,00036921,01,0000000004286433,00000000
031,00000000,00073660,010,00179744,00000000,00000000,001024,002,000,00000004,00036985,01,0000000004213949,00000000
000,00000000,00070743,010,00174519,00000000,00000000,001024,003,000,00000004,00035591,01,0000000003032347,00000000
001,00000000,00070504,010,00172793,00000000,00000000,001024,003,000,00000004,00035359,01,0000000002531158,00000000
002,00000000,00070357,010,00173546,00000000,00000000,001024,003,000,00000004,00035481,01,0000000002502936,00000000
003,00000000,00070021,010,00173373,00000000,00000000,001024,003,000,00000004,00035268,01,0000000003128999,00000000
004,00000000,00070648,010,00172579,00000000,00000000,001024,003,000,00000004,00035684,01,0000000002982208,00000000
005,00000000,00070607,010,00172513,00000000,00000000,001024,003,000,00000004,00035513,01,0000000003425035,00000000
006,00000000,00070363,010,00172179,00000000,00000000,001024,003,000,00000004,00035504,01,0000000003174177,00000000
007,00000000,00069884,010,00172278,00000000,00000000,001024,003,000,00000004,00035250,01,0000000003024503,00000000
008,00000000,00070571,010,00174757,00000000,00000000,001024,003,000,00000004,00035641,01,0000000003542348,00000000
009,00000000,00070628,010,00173229,00000000,00000000,001024,003,000,00000004,00035614,01,0000000003212345,00000000
010,00000000,00070647,010,00172953,00000000,00000000,001024,003,000,00000004,00035413,01,0000000003477222,00000000
011,00000000,00070568,010,00173771,00000000,00000000,001024,003,000,00000004,00035542,01,0000000003125191,00000000
012,00000000,00070198,010,00174450,00000000,00000000,001024,003,000,00000004,00035434,01,0000000003297911,00000000
013,00000000,00071180,010,00175049,00000000,00000000,001024,003,000,00000004,00035851,01,0000000003259857,00000000
014,00000000,00070384,010,00173330,00000000,00000000,001024,003,000,00000004,00035637,01,0000000003254750,00000000
015,00000000,00069964,010,00173604,00000000,00000000,001024,003,000,00000004,00035135,01,0000000003113834,00000000
016,00000000,00070961,010,00173518,00000000,00000000,001024,003,000,00000004,00035695,01,0000000003158625,00000000
017,00000000,00070251,010,00172636,00000000,00000000,001024,003,000,00000004,00035383,01,0000000003183452,00000000
018,00000000,00071209,010,00175464,00000000,00000000,001024,003,000,00000004,00035945,01,0000000003443879,00000000
019,00000000,00069185,010,00172178,00000000,00000000,001024,003,000,00000004,00035004,01,0000000003143711,00000000
020,00000000,00069995,010,00171534,00000000,00000000,001024,003,000,00000004,00035312,01,0000000002963943,00000000
021,00000000,00070409,010,00172643,00000000,00000000,001024,003,000,00000004,00035572,01,0000000003721193,00000000
022,00000000,00070221,010,00172425,00000000,00000000,001024,003,000,00000004,00035434,01,0000000002867687,00000000
023,00000000,00071007,010,00172104,00000000,00000000,001024,003,000,00000004,00035739,01,0000000002981483,00000000
024,00000000,00069937,010,00173132,00000000,00000000,001024,003,000,00000004,00035512,01,0000000003517493,00000000
025,00000000,00070669,010,00175086,00000000,00000000,001024,003,000,00000004,00035676,01,0000000003312947,00000000
026,00000000,00069349,010,00168598,00000000,00000000,001024,003,000,00000004,00034970,01,0000000003491254,00000000
027,00000000,00069919,010,00171392,00000000,00000000,001024,003,000,00000004,00035329,01,0000000003178349,00000000
028,00000000,00070518,010,00174648,00000000,00000000,001024,003,000,00000004,00035603,01,0000000003047531,00000000
029,00000000,00070471,010,00173611,00000000,00000000,001024,003,000,00000004,00035385,01,0000000003069151,00000000
030,00000000,00070961,010,00173272,00000000,00000000,001024,003,000,00000004,00035698,01,0000000003022033,00000000
031,00000000,00071098,010,00173498,00000000,00000000,001024,003,000,00000004,00035680,01,0000000003215949,00000000
000,00000000,00062994,010,00159955,00000000,00000000,001024,000,001,00000004,00031686,01,0000000003906244,00000000
001,00000000,00064921,010,00164864,00000000,00000000,001024,000,001,00000004,00032825,01,0000000002889433,00000000
002,00000000,00065365,010,00164045,00000000,00000000,001024,000,001,00000004,00033057,01,0000000003695147,00000000
003,00000000,00064394,010,00162391,00000000,00000000,001024,000,001,00000004,00032692,01,0000000003779542,00000000
004,00000000,00062676,010,00158780,00000000,00000000,001024,000,001,00000004,00031678,01,0000000004109945,00000000
005,00000000,00065546,010,00162367,00000000,00000000,001024,000,001,00000004,00033015,01,0000000003453959,00000000
006,00000000,00064082,010,00161433,00000000,00000000,001024,000,001,00000004,00032368,01,0000000003238759,00000000
007,00000000,00063184,010,00160947,00000000,00000000,001024,000,001,00000004,00031923,01,0000000003707486,00000000
008,00000000,00062228,010,00159250,00000000,00000000,001024,000,001,00000004,00031512,01,0000000003750906,00000000
009,00000000,00064638,010,00163038,00000000,00000000,001024,000,001,00000004,00032504,01,0000000003347518,00000000
