tid,loop_in_cs,lock_acquires,duration,glock_tries,handovers,array_size(B),nodeID,run,lockNR
000,00160032,00160032,010,00244026,00038019,001024,001,000,0512
001,00012856,00012856,010,00020640,00002536,001024,001,000,0512
002,00162825,00162825,010,00247296,00039177,001024,001,000,0512
003,00163283,00163283,010,00248006,00039280,001024,001,000,0512
004,00012631,00012631,010,00020498,00002382,001024,001,000,0512
005,00160054,00160054,010,00243380,00038364,001024,001,000,0512
006,00013172,00013172,010,00021130,00002607,001024,001,000,0512
007,00012690,00012690,010,00020426,00002477,001024,001,000,0512
008,00163973,00163973,010,00249698,00039124,001024,001,000,0512
009,00160966,00160966,010,00245440,00038246,001024,001,000,0512
010,00013449,00013449,010,00021706,00002596,001024,001,000,0512
011,00013311,00013311,010,00021534,00002544,001024,001,000,0512
012,00012826,00012826,010,00020708,00002472,001024,001,000,0512
013,00163278,00163278,010,00248384,00039086,001024,001,000,0512
014,00012724,00012724,010,00020444,00002502,001024,001,000,0512
015,00013214,00013214,010,00021192,00002618,001024,001,000,0512
016,00161221,00161221,010,00245946,00038248,001024,001,000,0512
017,00012808,00012808,010,00020886,00002365,001024,001,000,0512
018,00160053,00160053,010,00243230,00038438,001024,001,000,0512
019,00013572,00013572,010,00022038,00002553,001024,001,000,0512
020,00012792,00012792,010,00020654,00002465,001024,001,000,0512
021,00161637,00161637,010,00247130,00038072,001024,001,000,0512
022,00162840,00162840,010,00247458,00039111,001024,001,000,0512
023,00162545,00162545,010,00246414,00039338,001024,001,000,0512
024,00159623,00159623,010,00243060,00038093,001024,001,000,0512
025,00013616,00013616,010,00021868,00002682,001024,001,000,0512
026,00012867,00012867,010,00020964,00002385,001024,001,000,0512
027,00163330,00163330,010,00248616,00039022,001024,001,000,0512
028,00163515,00163515,010,00248626,00039202,001024,001,000,0512
029,00160445,00160445,010,00244298,00038296,001024,001,000,0512
030,00013150,00013150,010,00020892,00002704,001024,001,000,0512
031,00013054,00013054,010,00021316,00002396,001024,001,000,0512
000,00165637,00165637,010,00252116,00039579,001024,001,001,0512
001,00012482,00012482,010,00019940,00002512,001024,001,001,0512
002,00012570,00012570,010,00020302,00002419,001024,001,001,0512
003,00164001,00164001,010,00249858,00039072,001024,001,001,0512
004,00165228,00165228,010,00251300,00039578,001024,001,001,0512
005,00163566,00163566,010,00248788,00039172,001024,001,001,0512
006,00012463,00012463,010,00020108,00002409,001024,001,001,0512
007,00012822,00012822,010,00020574,00002535,001024,001,001,0512
008,00165867,00165867,010,00251880,00039927,001024,001,001,0512
009,00164998,00164998,010,00251526,00039235,001024,001,001,0512
010,00012622,00012622,010,00020416,00002414,001024,001,001,0512
011,00165135,00165135,010,00250806,00039732,001024,001,001,0512
012,00012818,00012818,010,00020660,00002488,001024,001,001,0512
013,00164178,00164178,010,00250172,00039092,001024,001,001,0512
014,00012515,00012515,010,00019866,00002582,001024,001,001,0512
015,00165131,00165131,010,00251396,00039433,001024,001,001,0512
016,00164595,00164595,010,00251152,00039019,001024,001,001,0512
017,00012789,00012789,010,00020612,00002483,001024,001,001,0512
018,00165057,00165057,010,00250920,00039597,001024,001,001,0512
019,00012608,00012608,010,00020250,00002483,001024,001,001,0512
020,00013201,00013201,010,00021346,00002528,001024,001,001,0512
021,00013027,00013027,010,00021082,00002486,001024,001,001,0512
022,00012664,00012664,010,00020342,00002493,001024,001,001,0512
023,00164285,00164285,010,00249344,00039613,001024,001,001,0512
024,00165649,00165649,010,00251418,00039940,001024,001,001,0512
025,00167509,00167509,010,00255240,00039889,001024,001,001,0512
026,00012678,00012678,010,00020272,00002542,001024,001,001,0512
027,00012858,00012858,010,00020858,00002429,001024,001,001,0512
028,00164754,00164754,010,00250880,00039314,001024,001,001,0512
029,00012207,00012207,010,00019414,00002500,001024,001,001,0512
030,00166607,00166607,010,00253454,00039880,001024,001,001,0512
031,00012964,00012964,010,00021090,00002419,001024,001,001,0512
000,00046800,00046800,010,00074686,00009457,001024,001,002,0512
001,00134700,00134700,010,00207676,00030862,001024,001,002,0512
002,00045562,00045562,010,00072874,00009125,001024,001,002,0512
003,00140800,00140800,010,00217408,00032096,001024,001,002,0512
004,00049200,00049200,010,00078306,00010047,001024,001,002,0512
005,00135916,00135916,010,00210056,00030888,001024,001,002,0512
006,00141300,00141300,010,00218292,00032154,001024,001,002,0512
007,00136700,00136700,010,00211458,00030971,001024,001,002,0512
008,00047600,00047600,010,00076428,00009386,001024,001,002,0512
009,00143300,00143300,010,00221070,00032765,001024,001,002,0512
010,00046100,00046100,010,00073596,00009302,001024,001,002,0512
011,00049893,00049893,010,00079484,00010151,001024,001,002,0512
012,00137200,00137200,010,00212536,00030932,001024,001,002,0512
013,00047328,00047328,010,00075586,00009535,001024,001,002,0512
