tid,total_duration(s),min_slock_hold,med,max,min_swait_acq,med,max,min_swait_rel,med,max,min_slwait_acq,med,max,min_slwait_rel,med,max,min_sgwait_acq,med,max,min_sgwait_rel,med,max,min_sdata_read,med,max,min_sdata_write,med,max,min_sglock_tries,med,max,array_size(B),client_id,nlocks
000,20.0, 0.205779999, 0.206067920, 0.210877910, 1.652644157, 2.722019911,10.832851410, 0.252102077, 0.252827913, 0.257690847, 0.000074583, 0.000077083, 0.000116667, 0.001760000, 0.002239583, 0.002960000, 1.412757874, 2.481947899,10.591950417, 0.008831667, 0.009598750, 0.011780000, 0.239474580, 0.239642501, 0.240602076, 0.240307495, 0.240892917, 0.242909580,143.000000000,264.000000000,1107.000000000,         1048576,000,000001
001,20.0, 0.205730423, 0.206085831, 0.206362084, 0.952346265, 2.010097027, 3.100071669, 0.252171665, 0.252616256, 0.257105410, 0.000075833, 0.000076250, 0.000077917, 0.001911667, 0.002123750, 0.002990000, 0.711645424, 1.770020008, 2.860151768, 0.009046250, 0.009424583, 0.009625416, 0.239615828, 0.239933327, 0.240426257, 0.240488335, 0.240901664, 0.245357916,74.000000000,182.000000000,296.000000000,         1048576,000,000001
002,20.0, 0.205887496, 0.206049576, 0.211522087, 0.953046262, 1.664200425, 5.924198151, 0.251926243, 0.252797931, 0.253957927, 0.000074583, 0.000077917, 0.000082083, 0.001764167, 0.002014167, 0.002876667, 0.712877929, 1.423772454, 5.683545589, 0.008876666, 0.009628750, 0.009924167, 0.239616662, 0.240130827, 0.240860000, 0.240231663, 0.240673333, 0.241720006,75.000000000,149.000000000,597.000000000,         1048576,000,000001
003,20.0, 0.185165003, 0.185489163, 0.195302919, 0.934073329, 1.707525373, 5.878162861, 0.252368331, 0.252660841, 0.270000011, 0.000066667, 0.000071667, 0.000146667, 0.001898750, 0.002100000, 0.002783333, 0.695564985, 1.466832042, 5.637962818, 0.009056667, 0.009545833, 0.010138750, 0.238092914, 0.238413751, 0.254085004, 0.239934996, 0.240798339, 0.257673740,76.000000000,180.000000000,716.000000000,         1048576,000,000001
004,20.0, 0.201865003, 0.211414590, 0.217820004, 0.909269571, 2.343270779, 5.882588387, 0.256056666, 0.257874995, 0.266755015, 0.000071250, 0.000076667, 0.000116667, 0.001860000, 0.002216667, 0.002940000, 0.667273760, 2.101437092, 5.639547348, 0.009976666, 0.011680833, 0.016513333, 0.241119996, 0.241679996, 0.242722079, 0.242640004, 0.243628338, 0.250375837,58.000000000,179.000000000,492.000000000,         1048576,000,000001
005,20.0, 0.211668327, 0.215664998, 0.229511663, 0.939740002, 3.138966322,12.886096954, 0.254553735, 0.255462915, 0.272950411, 0.000075833, 0.000077917, 0.000116667, 0.001946250, 0.002141667, 0.002913333, 0.698671639, 2.897435904,12.644776344, 0.010089584, 0.010524583, 0.013720000, 0.240812495, 0.241232499, 0.242351666, 0.242022082, 0.242432088, 0.260377914,62.000000000,258.000000000,1152.000000000,         1048576,000,000001
006,20.0, 0.203151673, 0.213032499, 0.225495830, 0.945388317, 3.876989603,16.658287048, 0.255002081, 0.256603748, 0.275815010, 0.000074583, 0.000077917, 0.000113333, 0.001650000, 0.002218750, 0.002880000, 0.703299999, 3.635279894,16.416631699, 0.010562084, 0.011488750, 0.015960000, 0.240808338, 0.241362080, 0.243153751, 0.241899997, 0.242716253, 0.256967515,63.000000000,325.000000000,1511.000000000,         1048576,000,000001
007,20.0, 0.211587504, 0.212170005, 0.222666249, 1.635668755, 3.046234608, 5.889471531, 0.254490405, 0.256240010, 0.266442925, 0.000075833, 0.000077917, 0.000116667, 0.001874583, 0.002275000, 0.003023333, 1.394311309, 2.804628372, 5.647386074, 0.009668333, 0.010834167, 0.013450000, 0.241037920, 0.241202921, 0.241799995, 0.241968334, 0.243152082, 0.249956667,120.000000000,251.000000000,518.000000000,         1048576,000,000001
000,20.0, 0.205788329, 0.205997497, 0.206315830, 0.939104140, 1.642777920, 2.400977850, 0.251384169, 0.252916664, 0.254067510, 0.000074583, 0.000077917, 0.000077917, 0.001764167, 0.002152083, 0.003333333, 0.698937893, 1.402310014, 2.160753727, 0.008602084, 0.009675000, 0.009749583, 0.239800006, 0.240287080, 0.241144165, 0.240542084, 0.240876660, 0.241902083,73.000000000,146.000000000,226.000000000,         1048576,001,000001
001,20.0, 0.205852494, 0.206246674, 0.211937919, 0.944336653, 2.010834217, 6.622280121, 0.252332509, 0.252749175, 0.253149569, 0.000075833, 0.000077917, 0.000077917, 0.001862083, 0.002117917, 0.002760000, 0.698426247, 1.770328283, 6.381423950, 0.009044167, 0.009454584, 0.009777917, 0.239924163, 0.240397915, 0.253282070, 0.240628332, 0.240980834, 0.241306245,71.000000000,183.000000000,659.000000000,         1048576,001,000001
002,20.0, 0.194825411, 0.195214584, 0.195730418, 0.960873306, 1.656270385, 2.361010790, 0.251499176, 0.253974587, 0.271153748, 0.000071667, 0.000073333, 0.000116667, 0.001873750, 0.002137083, 0.003020000, 0.721703351, 1.417342067, 2.122362137, 0.008822917, 0.009572917, 0.010311667, 0.238362089, 0.238617495, 0.239339173, 0.240164161, 0.241470411, 0.258460820,82.000000000,177.000000000,269.000000000,         1048576,001,000001
003,20.0, 0.205826253, 0.206174582, 0.218490422, 0.938249588, 1.655925035, 3.076319933, 0.251997918, 0.252762914, 0.255803764, 0.000074583, 0.000077917, 0.000086667, 0.001780000, 0.002078750, 0.003013333, 0.697660029, 1.412987947, 2.835416555, 0.009188334, 0.009400000, 0.009707500, 0.239820004, 0.240565836, 0.245446250, 0.240466252, 0.240896672, 0.244136244,72.000000000,145.000000000,295.000000000,         1048576,001,000001
004,20.0, 0.211471662, 0.212105006, 0.222848326, 0.947004139, 2.371519089, 5.917591572, 0.255899996, 0.257175833, 0.266508341, 0.000074583, 0.000077917, 0.000116667, 0.002013750, 0.002215000, 0.003193333, 0.704143345, 2.129625320, 5.675233841, 0.010593750, 0.011914167, 0.013590000, 0.240924165, 0.242077082, 0.258149594, 0.242429584, 0.243118748, 0.251007915,58.000000000,184.000000000,509.000000000,         1048576,001,000001
005,20.0, 0.211477920, 0.215154171, 0.219924167, 0.941784143, 2.702686548, 4.524502277, 0.255006254, 0.256120414, 0.275720000, 0.000074583, 0.000075833, 0.000077917, 0.001934583, 0.002130000, 0.002267500, 0.699484169, 2.461027861, 4.262902260, 0.010317917, 0.011002500, 0.012215833, 0.241119996, 0.241588756, 0.261297911, 0.241784170, 0.242740422, 0.261162072,63.000000000,222.000000000,388.000000000,         1048576,001,000001
006,20.0, 0.211344168, 0.214599997, 0.223420829, 0.928085446, 1.634284616, 6.599830627, 0.254804164, 0.260549158, 0.268660009, 0.000074583, 0.000076667, 0.000116667, 0.001851667, 0.002159167, 0.003003333, 0.686402082, 1.392159224, 6.358224392, 0.010185417, 0.011042500, 0.012750000, 0.241319999, 0.241489589, 0.242137924, 0.242364168, 0.246308744, 0.255259991,55.000000000,120.000000000,543.000000000,         1048576,001,000001
007,20.0, 0.204404160, 0.213027909, 0.223066255, 0.910061240, 1.626982093,12.793192863, 0.254979998, 0.262935847, 0.276917905, 0.000074583, 0.000077917, 0.000116667, 0.002015833, 0.002327083, 0.011917917, 0.668689191, 1.384385824,12.551176071, 0.010520000, 0.011612084, 0.019412916, 0.240737915, 0.241535828, 0.242504165, 0.241806254, 0.244370833, 0.260617912,54.000000000,109.000000000,1114.000000000,         1048576,001,000001
000,20.0, 0.205814585, 0.206430838, 0.218412921, 0.956614554, 2.446657896, 5.946522713, 0.252102077, 0.253029585, 0.260453343, 0.000082083, 0.000085833, 0.000126667, 0.001824167, 0.002086667, 0.002846667, 0.715992510, 2.206260920, 5.705845833, 0.009613750, 0.009866667, 0.015113333, 0.239489585, 0.240345001, 0.244406253, 0.240350410, 0.241025001, 0.243046671,74.000000000,231.000000000,581.000000000,         1048576,002,000001
001,20.0, 0.205762088, 0.205964163, 0.218109578, 0.937413752, 0.960078776, 3.765280008, 0.252724171, 0.253532499, 0.263046265, 0.000082083, 0.000084167, 0.000123333, 0.001895833, 0.002164167, 0.003243333, 0.696340024, 0.719553769, 3.523853779, 0.009580000, 0.009824583, 0.011943334, 0.239770412, 0.240418330, 0.241111666, 0.240508333, 0.241465837, 0.247890413,72.000000000,74.000000000,363.000000000,         1048576,002,000001
002,20.0, 0.194315836, 0.195582077, 0.201144993, 0.939968348, 1.658400774, 3.114943266, 0.250391662, 0.251670420, 0.273155838, 0.000077917, 0.000082083, 0.000126667, 0.001882083, 0.002106250, 0.002570000, 0.701127529, 1.062730432, 2.876237869, 0.007210833, 0.008868333, 0.010290833, 0.238275826, 0.238440827, 0.253760010, 0.239926249, 0.240294591, 0.261745423,79.000000000,133.000000000,363.000000000,         1048576,002,000001
003,20.0, 0.206084162, 0.206315830, 0.211586252, 0.936004162, 2.669017076, 7.294771671, 0.251608342, 0.252869159, 0.270166248, 0.000082083, 0.000084167, 0.000126667, 0.001897917, 0.002095833, 0.003056667, 0.695259988, 2.426191330, 7.054078102, 0.008482084, 0.009355000, 0.011836667, 0.239716664, 0.239994168, 0.244413748, 0.240470409, 0.241245836, 0.258569598,63.000000000,253.000000000,741.000000000,         1048576,002,000001
004,20.0, 0.211162090, 0.212087914, 0.220517918, 1.652582049, 2.705422163, 8.607997894, 0.256190419, 0.257670820, 0.258966237, 0.000082083, 0.000084583, 0.000126667, 0.001922083, 0.002142500, 0.003240000, 1.410704136, 2.463217497, 8.365726471, 0.010966250, 0.011708750, 0.011989583, 0.241339996, 0.241877079, 0.243000001, 0.242945418, 0.243600830, 0.244599998,121.000000000,212.000000000,718.000000000,         1048576,002,000001
005,20.0, 0.211250409, 0.215259999, 0.229746252, 0.924876690, 1.996797442, 4.469113827, 0.254949570, 0.260184586, 0.276965410, 0.000082083, 0.000084167, 0.000133333, 0.001984167, 0.002197500, 0.002936667, 0.683491230, 1.754932046, 4.227257729, 0.010175833, 0.010794166, 0.013176667, 0.241055831, 0.241578743, 0.242062077, 0.242035836, 0.244073331, 0.263740003,55.000000000,156.000000000,379.000000000,         1048576,002,000001
006,20.0, 0.205753744, 0.213468745, 0.224059999, 0.937687516, 2.370325089, 7.490263462, 0.255093753, 0.256172508, 0.280870408, 0.000082083, 0.000082917, 0.000085417, 0.001980000, 0.002097917, 0.002923333, 0.695307493, 2.127427816, 7.248206615, 0.010652500, 0.011187917, 0.013800000, 0.240740001, 0.241944999, 0.257372499, 0.241682082, 0.242569998, 0.266913742,63.000000000,187.000000000,659.000000000,         1048576,002,000001
007,20.0, 0.211497918, 0.217494577, 0.224375829, 0.937267482, 1.646968722,10.543401718, 0.253927499, 0.255747080, 0.279655844, 0.000082083, 0.000084167, 0.000126667, 0.001982083, 0.002199167, 0.027049582, 0.695963323, 1.405183792,10.276989937, 0.010023333, 0.010734167, 0.022533333, 0.240899995, 0.241317913, 0.246322080, 0.241590410, 0.242170423, 0.249532089,60.000000000,125.000000000,656.000000000,         1048576,002,000001
000,20.0, 0.195160002, 0.205982506, 0.220736668, 0.909904182, 1.302296281, 6.583559990, 0.251777083, 0.252748758, 0.269919991, 0.000082083, 0.000082917, 0.000126667, 0.001680000, 0.002162083, 0.009887500, 0.668988347, 1.061926723, 6.343112469, 0.008852500, 0.009180000, 0.011123333, 0.239564165, 0.240048751, 0.240623340, 0.240397915, 0.240851671, 0.258992493,69.000000000,110.000000000,657.000000000,         1048576,003,000001
001,20.0, 0.205864161, 0.206001252, 0.206359997, 0.936144173, 1.291283727, 3.746259928, 0.252630413, 0.253047913, 0.253890425, 0.000082083, 0.000082083, 0.000085417, 0.001946250, 0.002020833, 0.002175833, 0.695716679, 1.050554633, 3.505552530, 0.009353750, 0.009573750, 0.010117916, 0.239906251, 0.240480006, 0.244453743, 0.240677923, 0.241174161, 0.241604164,71.000000000,107.000000000,358.000000000,         1048576,003,000001
002,20.0, 0.205848336, 0.205967084, 0.223892495, 0.950475812, 2.354392052, 6.613759995, 0.251735836, 0.252778322, 0.267924160, 0.000082083, 0.000082083, 0.000090833, 0.001682083, 0.002123333, 0.002860000, 0.710328341, 2.113956213, 6.372827530, 0.008593750, 0.009446250, 0.009815000, 0.239820004, 0.240178749, 0.240616664, 0.240644172, 0.241019160, 0.255496681,73.000000000,217.000000000,661.000000000,         1048576,003,000001
003,20.0, 0.205593750, 0.206324160, 0.223084167, 0.952299178, 1.654229641, 5.380353928, 0.252592504, 0.253242075, 0.258012503, 0.000082083, 0.000085000, 0.000100000, 0.001802083, 0.002089167, 0.003360000, 0.710855842, 1.414109111, 5.140421867, 0.009617916, 0.009862083, 0.010170417, 0.239477918, 0.239802077, 0.245615840, 0.240555838, 0.241318747, 0.245869577,72.000000000,144.000000000,541.000000000,         1048576,003,000001
004,20.0, 0.202040002, 0.206039995, 0.221142083, 1.635023355, 4.140230656,10.521144867, 0.254932910, 0.257807076, 0.276282072, 0.000077917, 0.000082083, 0.000130000, 0.001913750, 0.002191667, 0.003193333, 1.392859221, 3.886785030,10.279479980, 0.009945000, 0.012424166, 0.023003750, 0.241303340, 0.241708338, 0.264536679, 0.242515832, 0.243067503, 0.251090825,122.000000000,328.000000000,918.000000000,         1048576,003,000001
005,20.0, 0.212040007, 0.216021672, 0.229091674, 0.912763357, 2.795332909, 7.461211681, 0.254904181, 0.256129175, 0.262202084, 0.000082083, 0.000084167, 0.000130000, 0.001894583, 0.002300833, 0.003143333, 0.671275854, 2.553097963, 7.219795704, 0.009982083, 0.011569167, 0.014110000, 0.241106257, 0.241789997, 0.247988328, 0.241790414, 0.242612079, 0.244871661,55.000000000,230.000000000,630.000000000,         1048576,003,000001
006,20.0, 0.210675836, 0.213362083, 0.226300001, 0.958515823, 1.986387134, 5.178974628, 0.254351676, 0.261485428, 0.274331659, 0.000082083, 0.000082917, 0.000123333, 0.001672500, 0.002249167, 0.002680000, 0.706951261, 1.744802475, 4.936755657, 0.010164167, 0.011114583, 0.020242084, 0.240726247, 0.241412923, 0.258579999, 0.241766244, 0.244212493, 0.261132509,56.000000000,149.000000000,431.000000000,         1048576,003,000001
007,20.0, 0.211813748, 0.213095829, 0.319059998, 0.928815424, 1.310412884, 2.367957830, 0.255400002, 0.260118335, 0.269639999, 0.000082083, 0.000082083, 0.000123333, 0.001793750, 0.002176250, 0.002936667, 0.687247932, 1.068882108, 2.126246214, 0.010342083, 0.011734583, 0.019378750, 0.240824163, 0.241452500, 0.243986666, 0.241804168, 0.243598327, 0.255679995,53.000000000,89.000000000,192.000000000,         1048576,003,000001
000,20.0, 0.205815837, 0.205992922, 0.211262077, 0.950422108, 1.691644192, 3.819103241, 0.251450419, 0.251826674, 0.269992501, 0.000075833, 0.000075833, 0.000077917, 0.001734583, 0.002034167, 0.002700000, 0.710399985, 1.451307058, 3.578662157, 0.008927500, 0.009048333, 0.009720000, 0.239635840, 0.239875838, 0.240588337, 0.240213752, 0.240396246, 0.258391678,74.000000000,152.000000000,375.000000000,         1048576,000,000001
001,20.0, 0.205846250, 0.205939993, 0.206285417, 0.959391654, 2.728840351, 7.334010124, 0.252035826, 0.252474576, 0.257867098, 0.000075833, 0.000077083, 0.000116667, 0.001947500, 0.002175000, 0.002946667, 0.719590425, 2.488874674, 7.093444824, 0.009114583, 0.009502500, 0.011316666, 0.239519998, 0.239884168, 0.240642086, 0.240442082, 0.240700826, 0.243553340,76.000000000,254.000000000,735.000000000,         1048576,000,000001
002,20.0, 0.205937922, 0.206090003, 0.211126253, 0.937619984, 2.001410723, 5.242254734, 0.251937926, 0.252519578, 0.262260824, 0.000074583, 0.000077917, 0.000113333, 0.001747500, 0.002107917, 0.002244167, 0.697028339, 1.760955811, 5.001449585, 0.009177917, 0.009553750, 0.011213333, 0.239912495, 0.240190834, 0.240535840, 0.240366250, 0.240685001, 0.248113751,72.000000000,183.000000000,523.000000000,         1048576,000,000001
003,20.0, 0.185409993, 0.195010424, 0.195305005, 0.937989593, 1.666087031, 6.529993534, 0.251212925, 0.254683346, 0.271534592, 0.000068333, 0.000072500, 0.000116667, 0.002031667, 0.002170833, 0.003670000, 0.698275387, 1.427074194, 6.291094780, 0.008591667, 0.009626667, 0.010450416, 0.238264993, 0.238565415, 0.252878338, 0.239844993, 0.242420837, 0.258972913,89.000000000,180.000000000,789.000000000,         1048576,000,000001
004,20.0, 0.211487502, 0.213810414, 0.223700002, 1.653546214, 2.379875422, 4.473902225, 0.255749583, 0.257955015, 0.276028335, 0.000074583, 0.000075833, 0.000116667, 0.002022083, 0.002302083, 0.003053333, 1.411072493, 2.137453318, 4.231522083, 0.010122083, 0.011438333, 0.016476667, 0.241264164, 0.242090419, 0.242557913, 0.242540002, 0.243757918, 0.261999995,126.000000000,187.000000000,377.000000000,         1048576,000,000001
005,20.0, 0.211937919, 0.213113755, 0.223253757, 0.936906278, 1.308542967, 6.653071880, 0.254987508, 0.258327931, 0.273964167, 0.000075833, 0.000077917, 0.000116667, 0.002004167, 0.002296667, 0.003303333, 0.695342481, 1.066512942, 6.411837578, 0.010668334, 0.011600417, 0.016880000, 0.240875840, 0.241486669, 0.245576665, 0.241957918, 0.242886245, 0.260335833,57.000000000,96.000000000,583.000000000,         1048576,000,000001
006,20.0, 0.212231666, 0.213504583, 0.221367493, 0.937573731, 0.944774985, 3.748185396, 0.254337907, 0.256262094, 0.273662090, 0.000074583, 0.000076667, 0.000116667, 0.001775833, 0.002158333, 0.002743333, 0.695784152, 0.700468779, 3.506361723, 0.009944167, 0.011088333, 0.018751666, 0.241108328, 0.241498753, 0.246586248, 0.241997913, 0.242974162, 0.252622098,57.000000000,63.000000000,313.000000000,         1048576,000,000001
007,20.0, 0.211487502, 0.213747084, 0.228153750, 0.936446249, 1.641184211, 5.153401852, 0.254839987, 0.267109990, 0.275011659, 0.000074583, 0.000076667, 0.000077917, 0.001902083, 0.002148750, 0.002756667, 0.694495857, 1.399860859, 4.911743164, 0.011265417, 0.011472084, 0.019426666, 0.240897924, 0.241336673, 0.241960004, 0.241424173, 0.250317931, 0.261333764,62.000000000,126.000000000,447.000000000,         1048576,000,000001
000,20.0, 0.205856666, 0.205964163, 0.206535831, 0.943194568, 2.370123863, 5.186809540, 0.252893746, 0.253384173, 0.271664590, 0.000075833, 0.000077917, 0.000077917, 0.001920000, 0.002042500, 0.002523333, 0.702753723, 2.129081726, 4.946664333, 0.009524167, 0.009726667, 0.010274583, 0.239706248, 0.240182087, 0.241330415, 0.240797922, 0.241410837, 0.259448320,72.000000000,220.000000000,514.000000000,         1048576,001,000001
001,20.0, 0.205884174, 0.206146672, 0.212144166, 0.924315810, 3.117035866, 6.541012287, 0.251391679, 0.253094167, 0.257586658, 0.000074583, 0.000075833, 0.000120000, 0.001705417, 0.002066250, 0.002983333, 0.684133768, 2.876473665, 6.300833702, 0.008474584, 0.009591667, 0.011966666, 0.239882082, 0.240138754, 0.240726247, 0.240526244, 0.241178751, 0.242768332,70.000000000,299.000000000,653.000000000,         1048576,001,000001
002,20.0, 0.185296670, 0.187625006, 0.195303336, 0.931491673, 0.944705009, 3.095565796, 0.251230001, 0.260459989, 0.273505002, 0.000068333, 0.000072500, 0.000146667, 0.001814583, 0.002046667, 0.003290000, 0.693063319, 0.705924153, 2.856654644, 0.008468334, 0.009362500, 0.014877084, 0.238089994, 0.238518327, 0.239056662, 0.239968330, 0.248244166, 0.261603326,72.000000000,91.000000000,361.000000000,         1048576,001,000001
003,20.0, 0.205752507, 0.206054583, 0.206586257, 0.935535848, 3.761577845,10.089351654, 0.251295835, 0.252667904, 0.256908327, 0.000075833, 0.000077083, 0.000077917, 0.001853750, 0.002102917, 0.002900000, 0.695332527, 3.521557808, 9.848859787, 0.008420000, 0.009714167, 0.009777917, 0.239737913, 0.240345836, 0.241605416, 0.240435839, 0.240683749, 0.244939998,72.000000000,367.000000000,1039.000000000,         1048576,001,000001
004,20.0, 0.207025424, 0.212436661, 0.218124166, 1.641959548, 2.371672869, 9.412093163, 0.254338741, 0.260152072, 0.275047511, 0.000073750, 0.000076667, 0.000116667, 0.001955833, 0.002282917, 0.003020000, 1.399571657, 2.129260063, 9.170465469, 0.009812917, 0.011313333, 0.013933334, 0.241246253, 0.242109165, 0.242962077, 0.242022917, 0.244256243, 0.261149585,120.000000000,187.000000000,792.000000000,         1048576,001,000001
005,20.0, 0.211400002, 0.212405831, 0.227084160, 0.948140860, 1.657278776, 9.580231667, 0.254262090, 0.261459589, 0.272137493, 0.000075833, 0.000077917, 0.000116667, 0.002042083, 0.002673333, 0.008651666, 0.706486642, 1.415868759, 9.338416100, 0.010167500, 0.011817916, 0.013690000, 0.240648329, 0.241267085, 0.242396668, 0.241659999, 0.243896246, 0.256193757,56.000000000,119.000000000,839.000000000,         1048576,001,000001
