tid,loop_in_cs,lock_acquires,duration,glock_tries,handovers,array_size(B),nodeID,run,lockNR
000,00000000,00337676,030,00288583,00008258,001024,000,000,00016384
001,00000000,00339369,030,00282406,00008132,001024,000,000,00016384
002,00000000,00341728,030,00280011,00008258,001024,000,000,00016384
003,00000000,00343479,030,00288499,00008324,001024,000,000,00016384
004,00000000,00340422,030,00285396,00008231,001024,000,000,00016384
005,00000000,00348963,030,00296287,00008362,001024,000,000,00016384
006,00000000,00345836,030,00297285,00008249,001024,000,000,00016384
007,00000000,00346281,030,00287187,00008323,001024,000,000,00016384
008,00000000,00346141,030,00298615,00008333,001024,000,000,00016384
009,00000000,00339542,030,00280980,00008301,001024,000,000,00016384
010,00000000,00344615,030,00288400,00008372,001024,000,000,00016384
011,00000000,00342572,030,00293141,00008229,001024,000,000,00016384
012,00000000,00346813,030,00293980,00008413,001024,000,000,00016384
013,00000000,00342442,030,00291289,00008124,001024,000,000,00016384
014,00000000,00341479,030,00279517,00008225,001024,000,000,00016384
015,00000000,00346983,030,00294146,00008398,001024,000,000,00016384
016,00000000,00346271,030,00290677,00008183,001024,000,000,00016384
017,00000000,00355188,030,00289702,00008433,001024,000,000,00016384
018,00000000,00343931,030,00289262,00008403,001024,000,000,00016384
019,00000000,00347373,030,00285017,00008263,001024,000,000,00016384
020,00000000,00340966,030,00283937,00008150,001024,000,000,00016384
021,00000000,00347319,030,00296614,00008313,001024,000,000,00016384
022,00000000,00352460,030,00295670,00008362,001024,000,000,00016384
023,00000000,00339147,030,00289674,00008120,001024,000,000,00016384
024,00000000,00339708,030,00280502,00008298,001024,000,000,00016384
025,00000000,00347930,030,00285034,00008419,001024,000,000,00016384
026,00000000,00343804,030,00284366,00008246,001024,000,000,00016384
027,00000000,00339836,030,00283752,00008229,001024,000,000,00016384
028,00000000,00339540,030,00281659,00008255,001024,000,000,00016384
029,00000000,00344708,030,00281558,00008351,001024,000,000,00016384
030,00000000,00347193,030,00288069,00008373,001024,000,000,00016384
031,00000000,00338668,030,00281324,00008284,001024,000,000,00016384
000,00000000,00435345,030,00371552,00010489,001024,001,000,00016384
001,00000000,00439825,030,00373534,00010923,001024,001,000,00016384
002,00000000,00439281,030,00373168,00010846,001024,001,000,00016384
003,00000000,00440425,030,00370635,00010622,001024,001,000,00016384
004,00000000,00444503,030,00378533,00010920,001024,001,000,00016384
005,00000000,00438578,030,00361655,00010781,001024,001,000,00016384
006,00000000,00433787,030,00365337,00010482,001024,001,000,00016384
007,00000000,00434939,030,00369331,00010720,001024,001,000,00016384
008,00000000,00448962,030,00379916,00010812,001024,001,000,00016384
009,00000000,00436421,030,00363296,00010574,001024,001,000,00016384
010,00000000,00446573,030,00380441,00010920,001024,001,000,00016384
011,00000000,00446716,030,00366925,00010904,001024,001,000,00016384
012,00000000,00436177,030,00370018,00010564,001024,001,000,00016384
013,00000000,00434264,030,00361768,00010561,001024,001,000,00016384
014,00000000,00440222,030,00378702,00010815,001024,001,000,00016384
015,00000000,00446151,030,00375864,00010890,001024,001,000,00016384
016,00000000,00430895,030,00367645,00010613,001024,001,000,00016384
017,00000000,00451539,030,00371491,00010963,001024,001,000,00016384
018,00000000,00447633,030,00374140,00010950,001024,001,000,00016384
019,00000000,00437199,030,00359184,00010726,001024,001,000,00016384
020,00000000,00455452,030,00387434,00010885,001024,001,000,00016384
021,00000000,00425761,030,00360189,00010543,001024,001,000,00016384
022,00000000,00434979,030,00366137,00010596,001024,001,000,00016384
023,00000000,00432618,030,00360864,00010582,001024,001,000,00016384
024,00000000,00443562,030,00367590,00010915,001024,001,000,00016384
025,00000000,00448833,030,00389149,00010772,001024,001,000,00016384
026,00000000,00433279,030,00360918,00010682,001024,001,000,00016384
027,00000000,00442620,030,00370590,00010874,001024,001,000,00016384
028,00000000,00432357,030,00363456,00010599,001024,001,000,00016384
029,00000000,00442186,030,00377624,00010877,001024,001,000,00016384
030,00000000,00432066,030,00371662,00010585,001024,001,000,00016384
