tid,loop_in_cs,lock_acquires,duration,glock_tries,handovers,handovers_data,array_size(B),nodeID,run,lockNR
000,00000000,00367167,020,00183871,00000000,00000000,001024,000,000,00016384
001,00000000,00365411,020,00183915,00000000,00000000,001024,000,000,00016384
002,00000000,00368173,020,00184628,00000000,00000000,001024,000,000,00016384
003,00000000,00365675,020,00183909,00000000,00000000,001024,000,000,00016384
004,00000000,00366533,020,00184052,00000000,00000000,001024,000,000,00016384
005,00000000,00366402,020,00184161,00000000,00000000,001024,000,000,00016384
006,00000000,00366471,020,00184450,00000000,00000000,001024,000,000,00016384
007,00000000,00366679,020,00184635,00000000,00000000,001024,000,000,00016384
008,00000000,00367171,020,00184409,00000000,00000000,001024,000,000,00016384
009,00000000,00367982,020,00184927,00000000,00000000,001024,000,000,00016384
010,00000000,00366956,020,00184065,00000000,00000000,001024,000,000,00016384
011,00000000,00367556,020,00184542,00000000,00000000,001024,000,000,00016384
012,00000000,00370317,020,00185735,00000000,00000000,001024,000,000,00016384
013,00000000,00366203,020,00183953,00000000,00000000,001024,000,000,00016384
014,00000000,00367642,020,00184791,00000000,00000000,001024,000,000,00016384
015,00000000,00367918,020,00184768,00000000,00000000,001024,000,000,00016384
016,00000000,00367748,020,00184937,00000000,00000000,001024,000,000,00016384
017,00000000,00366895,020,00184385,00000000,00000000,001024,000,000,00016384
018,00000000,00367962,020,00184896,00000000,00000000,001024,000,000,00016384
019,00000000,00367736,020,00185191,00000000,00000000,001024,000,000,00016384
020,00000000,00366513,020,00184114,00000000,00000000,001024,000,000,00016384
021,00000000,00369038,020,00184816,00000000,00000000,001024,000,000,00016384
022,00000000,00367788,020,00185136,00000000,00000000,001024,000,000,00016384
023,00000000,00367141,020,00184713,00000000,00000000,001024,000,000,00016384
024,00000000,00367998,020,00184899,00000000,00000000,001024,000,000,00016384
025,00000000,00366967,020,00184626,00000000,00000000,001024,000,000,00016384
026,00000000,00366326,020,00184408,00000000,00000000,001024,000,000,00016384
027,00000000,00367230,020,00184404,00000000,00000000,001024,000,000,00016384
028,00000000,00366808,020,00184586,00000000,00000000,001024,000,000,00016384
029,00000000,00368098,020,00184253,00000000,00000000,001024,000,000,00016384
030,00000000,00367324,020,00184661,00000000,00000000,001024,000,000,00016384
031,00000000,00369754,020,00185442,00000000,00000000,001024,000,000,00016384
000,00000000,00368085,020,00185261,00000000,00000000,001024,000,001,00016384
001,00000000,00367722,020,00184494,00000000,00000000,001024,000,001,00016384
002,00000000,00366282,020,00184143,00000000,00000000,001024,000,001,00016384
003,00000000,00368696,020,00184744,00000000,00000000,001024,000,001,00016384
004,00000000,00367524,020,00184216,00000000,00000000,001024,000,001,00016384
005,00000000,00370093,020,00185657,00000000,00000000,001024,000,001,00016384
006,00000000,00367845,020,00185350,00000000,00000000,001024,000,001,00016384
007,00000000,00366904,020,00185046,00000000,00000000,001024,000,001,00016384
008,00000000,00366658,020,00184384,00000000,00000000,001024,000,001,00016384
009,00000000,00367925,020,00185374,00000000,00000000,001024,000,001,00016384
010,00000000,00368253,020,00184564,00000000,00000000,001024,000,001,00016384
011,00000000,00368133,020,00184742,00000000,00000000,001024,000,001,00016384
012,00000000,00367011,020,00184606,00000000,00000000,001024,000,001,00016384
013,00000000,00367007,020,00184680,00000000,00000000,001024,000,001,00016384
014,00000000,00369056,020,00184986,00000000,00000000,001024,000,001,00016384
015,00000000,00367855,020,00184569,00000000,00000000,001024,000,001,00016384
016,00000000,00368564,020,00185473,00000000,00000000,001024,000,001,00016384
017,00000000,00366815,020,00184470,00000000,00000000,001024,000,001,00016384
018,00000000,00367027,020,00184751,00000000,00000000,001024,000,001,00016384
019,00000000,00367650,020,00184797,00000000,00000000,001024,000,001,00016384
020,00000000,00368369,020,00185474,00000000,00000000,001024,000,001,00016384
021,00000000,00368303,020,00184804,00000000,00000000,001024,000,001,00016384
022,00000000,00367614,020,00184296,00000000,00000000,001024,000,001,00016384
023,00000000,00367699,020,00184559,00000000,00000000,001024,000,001,00016384
024,00000000,00366710,020,00184594,00000000,00000000,001024,000,001,00016384
025,00000000,00368601,020,00185123,00000000,00000000,001024,000,001,00016384
026,00000000,00368373,020,00185559,00000000,00000000,001024,000,001,00016384
027,00000000,00367270,020,00184931,00000000,00000000,001024,000,001,00016384
